etiqueta;acumulado;frame;tiempo;
minivan;1.0;34900.0;1047
ciclista;1.0;38033.3333333;1141
peaton;1.0;52666.6666667;1580
peaton;2.0;91400.0;2742
minivan;2.0;111633.333333;3349
ciclista;2.0;172600.0;5178
minivan;3.0;178433.333333;5353


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;2.0;300.0
particular;0.0;300.0
taxi;0.0;300.0
motociclista;0.0;300.0
bus;0.0;300.0
camion;0.0;300.0
minivan;3.0;300.0
ciclista;2.0;300.0
tractomula;0.0;300.0
scooter;0.0;300.0
bicitaxi;0.0;300.0
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
