FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
27022020,69,15,WE,Occidente-W,,06:00:00,2,45,13,12,1,0,4,0,0,0,0
27022020,69,15,WE,Occidente-W,,06:15:00,3,53,23,19,6,3,0,3,0,0,0
27022020,69,15,WE,Occidente-W,,06:30:00,2,74,36,49,2,3,3,2,0,0,0
27022020,69,15,WE,Occidente-W,,06:45:00,5,77,36,52,3,2,3,2,0,0,0
27022020,69,15,WE,Occidente-W,,07:00:00,2,86,41,54,3,2,4,4,0,0,0
27022020,69,15,WE,Occidente-W,,07:15:00,3,94,36,60,2,7,2,1,0,0,0
27022020,69,15,WE,Occidente-W,,07:30:00,4,60,28,13,1,1,1,0,0,0,0
27022020,69,15,WE,Occidente-W,,07:45:00,4,62,20,18,0,1,0,0,0,0,0
27022020,69,15,WE,Occidente-W,,08:00:00,1,39,29,17,1,2,2,0,0,0,0
27022020,69,15,WE,Occidente-W,,08:15:00,3,56,38,24,1,7,4,3,0,0,0
27022020,69,15,WE,Occidente-W,,08:30:00,7,62,26,20,2,4,0,2,0,0,0
27022020,69,15,WE,Occidente-W,,08:45:00,2,74,32,19,0,4,1,1,0,0,0
27022020,69,15,WE,Occidente-W,,09:00:00,1,61,33,24,3,3,2,1,0,0,0
27022020,69,15,WE,Occidente-W,,09:15:00,1,89,27,19,1,2,4,0,0,0,0
27022020,69,15,WE,Occidente-W,,09:30:00,0,93,27,19,2,5,4,1,0,0,0
27022020,69,15,WE,Occidente-W,,09:45:00,0,83,34,28,2,3,3,8,0,0,0
27022020,69,15,WE,Occidente-W,,10:00:00,2,94,29,39,4,4,1,0,0,0,0
27022020,69,15,WE,Occidente-W,,10:15:00,1,91,43,30,2,8,4,1,0,0,0
27022020,69,15,WE,Occidente-W,,10:30:00,1,61,31,23,2,5,2,3,0,0,0
27022020,69,15,WE,Occidente-W,,10:45:00,0,77,28,28,2,7,4,0,0,0,0
27022020,69,15,WE,Occidente-W,,11:00:00,0,79,46,35,2,5,3,1,0,0,0
27022020,69,15,WE,Occidente-W,,11:15:00,0,93,29,18,1,8,5,1,0,0,0
27022020,69,15,WE,Occidente-W,,11:30:00,1,84,31,27,2,3,5,0,0,0,0
27022020,69,15,WE,Occidente-W,,11:45:00,1,78,35,23,1,3,8,1,0,0,0
27022020,69,15,WE,Occidente-W,,12:00:00,2,82,19,20,1,3,4,1,0,0,0
27022020,69,15,WE,Occidente-W,,12:15:00,0,44,28,21,4,4,1,0,1,0,0
27022020,69,15,WE,Occidente-W,,12:30:00,5,74,23,24,1,3,6,1,0,0,0
27022020,69,15,WE,Occidente-W,,12:45:00,2,73,26,20,0,2,5,0,0,0,0
27022020,69,15,WE,Occidente-W,,13:00:00,0,60,37,22,3,9,3,5,1,0,0
27022020,69,15,WE,Occidente-W,,13:15:00,2,69,29,28,2,2,1,0,0,0,0
27022020,69,15,WE,Occidente-W,,13:30:00,3,75,31,13,3,1,2,1,0,0,0
27022020,69,15,WE,Occidente-W,,13:45:00,0,69,42,10,1,1,3,0,0,0,0
27022020,69,15,WE,Occidente-W,,14:00:00,0,49,14,4,4,1,3,0,0,0,0
27022020,69,15,WE,Occidente-W,,14:15:00,0,48,30,8,5,2,4,0,0,0,0
27022020,69,15,WE,Occidente-W,,14:30:00,0,58,37,7,3,6,4,0,0,0,0
27022020,69,15,WE,Occidente-W,,14:45:00,0,66,48,13,0,2,4,0,0,0,0
27022020,69,15,WE,Occidente-W,,15:00:00,1,72,33,10,4,3,5,0,0,0,0
27022020,69,15,WE,Occidente-W,,15:15:00,0,65,32,12,2,10,3,1,0,0,0
27022020,69,15,WE,Occidente-W,,15:30:00,0,73,30,13,5,2,5,1,0,0,0
27022020,69,15,WE,Occidente-W,,15:45:00,0,93,41,15,1,7,2,3,0,0,0
27022020,69,15,WE,Occidente-W,,16:00:00,0,59,31,13,3,2,4,0,1,0,0
27022020,69,15,WE,Occidente-W,,16:15:00,2,53,34,18,1,2,5,0,0,0,0
27022020,69,15,WE,Occidente-W,,16:30:00,0,61,38,14,1,2,4,3,0,0,0
27022020,69,15,WE,Occidente-W,,16:45:00,1,66,27,17,1,3,3,0,0,0,0
27022020,69,15,WE,Occidente-W,,17:00:00,2,68,22,21,3,1,5,0,0,0,0
27022020,69,15,WE,Occidente-W,,17:15:00,0,56,21,23,2,1,2,0,0,0,0
27022020,69,15,WE,Occidente-W,,17:30:00,0,59,19,22,1,3,2,0,0,0,0
27022020,69,15,WE,Occidente-W,,17:45:00,0,89,25,13,0,1,2,0,0,0,0
27022020,69,15,WN,Occidente-W,,06:00:00,4,1,1,0,0,0,0,0,0,0,0
27022020,69,15,WN,Occidente-W,,06:15:00,4,0,0,2,0,0,0,1,0,0,0
27022020,69,15,WN,Occidente-W,,06:30:00,3,1,1,4,0,0,0,0,0,0,0
27022020,69,15,WN,Occidente-W,,06:45:00,6,4,1,5,0,0,0,0,0,0,0
27022020,69,15,WN,Occidente-W,,07:00:00,9,3,1,5,1,0,1,0,0,0,0
27022020,69,15,WN,Occidente-W,,07:15:00,5,2,0,5,0,0,0,0,0,0,0
27022020,69,15,WN,Occidente-W,,07:30:00,3,4,1,2,0,0,0,0,0,0,0
27022020,69,15,WN,Occidente-W,,07:45:00,9,3,2,4,0,4,0,0,0,0,0
27022020,69,15,WN,Occidente-W,,08:00:00,3,3,3,3,1,0,0,1,0,0,0
27022020,69,15,WN,Occidente-W,,08:15:00,4,3,0,3,0,2,0,0,0,0,0
27022020,69,15,WN,Occidente-W,,08:30:00,5,2,2,2,1,1,0,1,0,0,0
27022020,69,15,WN,Occidente-W,,08:45:00,1,3,1,4,0,0,0,1,0,0,0
27022020,69,15,WN,Occidente-W,,09:00:00,2,2,1,4,0,0,0,3,0,0,0
27022020,69,15,WN,Occidente-W,,09:15:00,4,3,1,1,0,1,0,3,0,0,0
27022020,69,15,WN,Occidente-W,,09:30:00,3,3,4,2,0,1,0,0,0,0,0
27022020,69,15,WN,Occidente-W,,09:45:00,2,4,1,5,0,0,0,0,0,0,0
27022020,69,15,WN,Occidente-W,,10:00:00,5,2,4,2,0,1,0,0,0,0,0
27022020,69,15,WN,Occidente-W,,10:15:00,5,4,0,5,0,0,0,1,0,0,0
27022020,69,15,WN,Occidente-W,,10:30:00,1,4,0,1,0,2,0,1,0,0,0
27022020,69,15,WN,Occidente-W,,10:45:00,5,6,0,0,0,2,0,1,0,0,0
27022020,69,15,WN,Occidente-W,,11:00:00,2,2,2,2,0,1,0,1,0,0,0
27022020,69,15,WN,Occidente-W,,11:15:00,3,2,0,0,0,0,0,0,0,0,0
27022020,69,15,WN,Occidente-W,,11:30:00,6,2,0,2,1,0,1,1,0,0,0
27022020,69,15,WN,Occidente-W,,11:45:00,10,9,0,1,0,0,0,5,0,0,0
27022020,69,15,WN,Occidente-W,,12:00:00,7,5,2,3,0,1,0,0,0,0,0
27022020,69,15,WN,Occidente-W,,12:15:00,1,7,0,0,0,0,1,0,0,0,0
27022020,69,15,WN,Occidente-W,,12:30:00,3,5,1,0,0,1,0,1,0,0,0
27022020,69,15,WN,Occidente-W,,12:45:00,11,3,0,0,0,0,0,0,0,0,0
27022020,69,15,WN,Occidente-W,,13:00:00,3,2,2,3,0,0,0,0,0,0,0
27022020,69,15,WN,Occidente-W,,13:15:00,10,5,0,4,0,1,0,0,0,0,0
27022020,69,15,WN,Occidente-W,,13:30:00,7,9,0,6,1,0,1,0,0,0,0
27022020,69,15,WN,Occidente-W,,13:45:00,4,5,3,2,0,0,2,0,0,0,0
27022020,69,15,WN,Occidente-W,,14:00:00,2,3,0,1,0,0,0,2,0,0,0
27022020,69,15,WN,Occidente-W,,14:15:00,5,2,2,1,0,1,1,0,0,0,0
27022020,69,15,WN,Occidente-W,,14:30:00,2,6,3,3,0,0,1,0,0,0,0
27022020,69,15,WN,Occidente-W,,14:45:00,10,11,2,1,0,1,0,1,0,0,0
27022020,69,15,WN,Occidente-W,,15:00:00,11,3,0,1,0,2,1,1,0,0,0
27022020,69,15,WN,Occidente-W,,15:15:00,8,4,0,2,0,0,1,0,0,0,0
27022020,69,15,WN,Occidente-W,,15:30:00,5,6,2,1,0,1,0,0,0,0,0
