etiqueta;acumulado;frame;tiempo;
peaton;1.0;100266.666667;3008
particular;1.0;117733.333333;3532


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;1.0;288.45
particular;1.0;288.45
taxi;0.0;288.45
motociclista;0.0;288.45
bus;0.0;288.45
camion;0.0;288.45
minivan;0.0;288.45
ciclista;0.0;288.45
tractomula;0.0;288.45
scooter;0.0;288.45
bicitaxi;0.0;288.45
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
