13022020,AC68,KR60,otro,Occidente,,15:00:00,7,31,22,11,4,8,1,3,0,
13022020,AC68,KR60,otro,Occidente,,15:15:00,2,28,21,12,2,1,3,15,0,
13022020,AC68,KR60,otro,Occidente,,15:30:00,1,27,14,22,2,6,3,11,0,
13022020,AC68,KR60,otro,Occidente,,15:45:00,2,16,17,16,4,1,2,12,0,
13022020,AC68,KR60,otro,Occidente,,16:00:00,2,29,21,17,5,3,5,10,0,
13022020,AC68,KR60,otro,Occidente,,16:15:00,3,26,25,21,12,1,1,5,0,
13022020,AC68,KR60,otro,Occidente,,16:30:00,2,25,30,13,6,4,3,9,0,
13022020,AC68,KR60,otro,Occidente,,16:45:00,5,44,18,10,1,5,2,3,0,
13022020,AC68,KR60,otro,Occidente,,17:00:00,2,33,15,22,6,1,1,5,0,
13022020,AC68,KR60,otro,Occidente,,17:15:00,2,30,14,28,4,3,1,13,0,
13022020,AC68,KR60,otro,Occidente,,17:30:00,6,29,16,36,4,1,3,15,0,
13022020,AC68,KR60,otro,Occidente,,17:45:00,3,38,27,29,1,5,2,9,0,
13022020,AC68,KR60,otro,Occidente,,18:00:00,3,27,18,26,3,1,1,4,0,
13022020,AC68,KR60,otro,Occidente,,18:15:00,4,24,17,10,3,1,0,8,0,
13022020,AC68,KR60,otro,Occidente,,18:30:00,1,29,11,16,1,0,1,3,0,
13022020,AC68,KR60,otro,Occidente,,18:45:00,0,24,5,5,1,3,3,3,0,
13022020,AC68,KR60,otro,Occidente,,19:00:00,1,21,3,15,0,2,1,4,0,
13022020,AC68,KR60,otro,Occidente,,19:15:00,0,23,2,6,0,2,2,3,0,
13022020,AC68,KR60,otro,Occidente,,19:30:00,1,34,2,7,1,0,1,1,0,
13022020,AC68,KR60,otro,Occidente,,19:45:00,2,37,7,8,0,0,1,3,0,
