etiqueta;acumulado;frame;tiempo;
particular;1.0;11066.6666667;332
taxi;1.0;20200.0;606
peaton;1.0;37066.6666667;1112
motociclista;1.0;51466.6666667;1544
peaton;2.0;107000.0;3210
peaton;3.0;113466.666667;3404
peaton;4.0;181900.0;5457


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;4.0;300.05
particular;1.0;300.05
taxi;1.0;300.05
motociclista;1.0;300.05
bus;0.0;300.05
camion;0.0;300.05
minivan;0.0;300.05
ciclista;0.0;300.05
tractomula;0.0;300.05
scooter;0.0;300.05
bicitaxi;0.0;300.05
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
