FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
14042020,AV_CENTENARIO,135,,Occidente-W,Oriente,06:00:00,13,73,8,58,31,39,9,43,6,0,0,
14042020,AV_CENTENARIO,135,,Occidente-W,Oriente,06:15:00,5,130,7,123,28,77,17,54,5,0,0,
14042020,AV_CENTENARIO,135,,Occidente-W,Oriente,06:29:59,7,123,11,158,34,79,23,80,7,0,0,
14042020,AV_CENTENARIO,135,,Occidente-W,Oriente,06:44:59,6,124,9,126,47,85,23,80,11,0,0,
14042020,AV_CENTENARIO,135,,Occidente-W,Oriente,06:59:58,11,104,9,116,29,73,18,55,8,0,0,
14042020,AV_CENTENARIO,135,,Occidente-W,Oriente,07:14:59,9,110,11,110,24,58,11,47,8,0,0,
14042020,AV_CENTENARIO,135,,Occidente-W,Oriente,07:29:58,16,121,3,108,23,69,8,45,1,0,0,
14042020,AV_CENTENARIO,135,,Occidente-W,Oriente,07:44:58,21,96,4,72,18,89,12,45,2,0,0,
14042020,AV_CENTENARIO,135,,Oriente,Occidente-W,06:00:00,2,39,2,18,1,14,4,3,0,0,0,
14042020,AV_CENTENARIO,135,,Oriente,Occidente-W,06:15:00,2,49,2,50,8,28,8,7,1,0,0,
14042020,AV_CENTENARIO,135,,Oriente,Occidente-W,06:29:59,4,85,10,59,23,49,9,42,2,0,0,
14042020,AV_CENTENARIO,135,,Oriente,Occidente-W,06:44:59,4,65,3,74,22,37,14,39,7,0,0,
14042020,AV_CENTENARIO,135,,Oriente,Occidente-W,06:59:58,4,68,8,65,15,66,8,39,3,0,0,
14042020,AV_CENTENARIO,135,,Oriente,Occidente-W,07:14:59,3,76,0,30,6,25,0,23,0,0,0,
14042020,AV_CENTENARIO,135,,Oriente,Occidente-W,07:29:58,21,54,2,34,0,24,0,13,0,0,0,
14042020,AV_CENTENARIO,135,,Oriente,Occidente-W,07:44:58,30,57,3,26,1,33,0,17,0,0,0,
