FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
22022020,12,71D,SN,Sur,,06:00:00,0,24,2,7,10,0,1,1,0,0,0,
22022020,12,71D,SN,Sur,,06:15:00,0,34,8,12,10,1,0,2,0,0,0,
22022020,12,71D,SN,Sur,,06:30:00,1,23,10,22,9,0,1,1,0,0,0,
22022020,12,71D,SN,Sur,,06:45:00,0,46,6,20,11,1,3,4,0,0,0,
22022020,12,71D,SN,Sur,,07:15:00,1,48,7,21,8,5,1,1,0,0,0,
22022020,12,71D,SN,Sur,,07:30:00,0,38,6,32,4,4,1,0,0,0,0,
22022020,12,71D,SN,Sur,,07:45:00,0,22,9,30,7,2,3,1,0,0,0,
22022020,12,71D,SN,Sur,,08:00:00,0,40,6,20,8,3,0,6,0,0,0,
22022020,12,71D,SN,Sur,,08:15:00,0,37,6,24,3,4,1,0,0,0,0,
22022020,12,71D,SN,Sur,,08:30:00,0,31,2,19,10,3,0,1,0,0,0,
22022020,12,71D,SN,Sur,,08:45:00,1,34,5,25,5,1,1,1,0,0,0,
22022020,12,71D,SN,Sur,,09:00:00,2,35,7,20,9,7,3,1,0,0,0,
22022020,12,71D,SN,Sur,,09:15:00,0,42,6,21,14,6,3,2,0,0,0,
22022020,12,71D,SN,Sur,,09:45:00,1,26,6,15,7,4,3,2,0,0,0,
22022020,12,71D,SN,Sur,,10:00:00,0,30,8,23,8,8,0,0,0,0,0,
22022020,12,71D,SN,Sur,,10:15:00,1,33,11,18,11,1,1,0,0,0,0,
22022020,12,71D,SN,Sur,,10:30:00,0,38,10,16,6,3,1,0,0,0,0,
22022020,12,71D,SN,Sur,,10:45:00,0,42,8,16,5,3,3,1,0,0,0,
22022020,12,71D,SN,Sur,,11:00:00,0,46,9,18,4,4,1,2,0,0,0,
22022020,12,71D,SN,Sur,,11:15:00,0,41,12,13,7,3,2,1,0,0,0,
22022020,12,71D,SN,Sur,,11:30:00,1,36,8,15,9,5,0,0,0,0,0,
22022020,12,71D,SN,Sur,,11:45:00,0,45,6,10,7,6,2,1,0,0,0,
22022020,12,71D,SN,Sur,,12:00:00,0,36,12,16,9,2,1,0,0,0,0,
22022020,12,71D,SN,Sur,,12:15:00,0,40,9,16,3,1,2,0,0,0,0,
22022020,12,71D,SN,Sur,,12:45:00,0,25,4,11,6,2,0,1,0,0,0,
22022020,12,71D,SN,Sur,,13:00:00,0,31,9,16,8,2,1,1,0,0,0,
22022020,12,71D,SN,Sur,,13:30:00,0,33,9,17,8,3,0,2,0,0,0,
22022020,12,71D,SN,Sur,,13:45:00,0,38,4,18,9,2,0,1,0,0,0,
22022020,12,71D,SN,Sur,,14:00:00,2,25,8,19,8,0,0,1,0,0,0,
22022020,12,71D,SN,Sur,,14:15:00,0,30,6,6,8,2,1,0,0,0,0,
22022020,12,71D,SN,Sur,,14:30:00,0,29,8,17,9,4,2,1,0,0,0,
22022020,12,71D,SN,Sur,,14:45:00,0,20,3,7,14,0,1,1,0,0,0,
22022020,12,71D,SN,Sur,,15:00:00,0,30,6,3,8,2,1,0,0,0,0,
22022020,12,71D,SN,Sur,,15:15:00,0,26,7,8,9,2,0,0,0,0,0,
22022020,12,71D,SN,Sur,,15:30:00,0,17,6,4,3,3,0,2,0,0,0,
22022020,12,71D,SN,Sur,,15:45:00,1,14,11,6,9,2,0,0,0,0,0,
22022020,12,71D,SN,Sur,,16:15:00,0,32,4,5,9,0,0,0,0,0,0,
22022020,12,71D,SN,Sur,,16:30:00,0,28,1,7,5,1,1,0,0,0,0,
22022020,12,71D,SN,Sur,,16:45:00,0,21,8,6,5,2,0,1,0,0,0,
22022020,12,71D,SN,Sur,,17:00:00,0,29,6,4,8,0,1,1,0,0,0,
22022020,12,71D,SN,Sur,,17:15:00,0,22,5,5,9,0,1,1,0,0,0,
22022020,12,71D,SN,Sur,,17:30:00,0,14,11,15,8,3,1,1,0,0,0,
22022020,12,71D,SN,Sur,,17:45:00,0,13,1,6,6,0,0,0,0,0,0,
22022020,12,71D,SE,Sur,,06:00:00,0,5,13,0,0,0,1,0,0,0,0,
22022020,12,71D,SE,Sur,,06:15:00,0,4,20,0,0,0,1,0,0,0,0,
22022020,12,71D,SE,Sur,,06:30:00,0,6,8,0,0,0,0,0,0,0,0,
