etiqueta;acumulado;frame;tiempo;
particular;1.0;2566.66666667;77
taxi;1.0;5133.33333333;154
taxi;2.0;27533.3333333;826
taxi;3.0;56733.3333333;1702
motociclista;1.0;118033.333333;3541
camion;1.0;133200.0;3996
particular;2.0;187866.666667;5636
particular;3.0;193466.666667;5804


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;0.0;300.1
particular;3.0;300.1
taxi;3.0;300.1
motociclista;1.0;300.1
bus;0.0;300.1
camion;1.0;300.1
minivan;0.0;300.1
ciclista;0.0;300.1
tractomula;0.0;300.1
scooter;0.0;300.1
bicitaxi;0.0;300.1
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
