FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
25022020,12B,71D,NS,Norte,,06:00:00,0,6,0,0,1,0,2,0,0,0,0,
25022020,12B,71D,NS,Norte,,06:05:00,1,2,1,0,2,0,2,0,0,0,0,
25022020,12B,71D,NS,Norte,,06:10:00,0,9,1,0,1,0,5,3,0,0,0,
25022020,12B,71D,NS,Norte,,06:15:00,1,7,0,4,0,2,3,1,0,0,0,
25022020,12B,71D,NS,Norte,,06:20:00,2,9,2,0,1,0,2,3,0,0,0,
25022020,12B,71D,NS,Norte,,06:25:00,1,4,0,0,1,0,3,4,0,0,0,
25022020,12B,71D,NS,Norte,,06:30:00,4,3,4,3,0,0,2,0,0,0,0,
25022020,12B,71D,NS,Norte,,06:35:00,2,10,0,3,4,0,3,0,0,0,0,
25022020,12B,71D,NS,Norte,,06:40:00,2,18,0,2,0,0,0,0,0,0,0,
25022020,12B,71D,NS,Norte,,06:45:00,2,10,0,3,0,0,2,1,0,0,0,
25022020,12B,71D,NS,Norte,,06:50:00,4,8,1,5,0,0,2,1,0,0,0,
25022020,12B,71D,NS,Norte,,06:55:00,3,5,1,3,0,1,4,1,0,0,0,
25022020,12B,71D,NS,Norte,,07:00:00,4,8,1,5,0,1,2,3,0,0,0,
25022020,12B,71D,NS,Norte,,07:05:00,4,6,1,9,0,0,0,0,0,0,0,
25022020,12B,71D,NS,Norte,,07:10:00,8,11,0,8,0,0,3,2,0,0,0,
25022020,12B,71D,NS,Norte,,07:15:00,10,10,0,5,0,0,4,1,0,0,0,
25022020,12B,71D,NS,Norte,,07:20:00,6,6,0,2,0,1,4,2,0,0,0,
25022020,12B,71D,NS,Norte,,07:25:00,10,8,0,4,0,1,1,1,0,0,0,
25022020,12B,71D,NS,Norte,,07:30:00,10,9,0,5,0,2,4,2,0,0,0,
25022020,12B,71D,NS,Norte,,07:35:00,10,6,0,2,0,0,1,3,0,0,0,
25022020,12B,71D,NS,Norte,,07:40:00,6,8,0,6,0,0,1,1,0,0,0,
25022020,12B,71D,NS,Norte,,07:45:00,5,6,0,1,0,1,1,2,0,0,0,
25022020,12B,71D,NS,Norte,,07:50:00,13,5,0,6,0,1,1,3,0,0,0,
25022020,12B,71D,NS,Norte,,07:55:00,5,4,1,2,0,1,0,2,0,0,0,
25022020,12B,71D,NS,Norte,,08:00:00,7,12,0,2,0,1,0,1,0,0,0,
25022020,12B,71D,NS,Norte,,08:05:00,5,5,0,4,0,0,0,4,0,0,0,
25022020,12B,71D,NS,Norte,,08:10:00,10,4,0,5,0,0,0,2,0,0,0,
25022020,12B,71D,NS,Norte,,08:15:00,7,13,0,3,0,1,1,1,0,0,0,
25022020,12B,71D,NS,Norte,,08:20:00,6,3,2,2,0,0,0,1,0,0,0,
25022020,12B,71D,NS,Norte,,08:25:00,10,8,1,3,0,0,2,1,0,0,0,
25022020,12B,71D,NS,Norte,,08:30:00,7,5,1,5,0,0,1,0,0,0,0,
25022020,12B,71D,NS,Norte,,08:35:00,13,17,0,3,0,0,1,0,0,0,0,
25022020,12B,71D,NS,Norte,,08:40:00,7,5,1,0,0,1,1,1,0,0,0,
25022020,12B,71D,NS,Norte,,08:45:00,10,9,1,2,0,1,1,0,0,0,0,
25022020,12B,71D,NS,Norte,,08:50:00,12,7,3,4,0,1,1,0,0,0,0,
25022020,12B,71D,NS,Norte,,08:55:00,11,13,3,2,0,0,2,0,0,0,0,
25022020,12B,71D,NS,Norte,,09:00:00,11,9,0,3,0,1,2,0,0,0,0,
25022020,12B,71D,NS,Norte,,09:05:00,9,6,1,4,0,1,0,0,0,0,0,
25022020,12B,71D,NS,Norte,,09:10:00,9,7,4,3,0,0,1,1,0,0,0,
25022020,12B,71D,NS,Norte,,09:15:00,5,7,2,2,0,0,1,0,0,0,0,
25022020,12B,71D,NS,Norte,,09:20:00,10,7,1,3,0,1,0,1,0,0,0,
25022020,12B,71D,NS,Norte,,09:25:00,7,11,3,3,0,0,1,1,0,0,0,
25022020,12B,71D,NS,Norte,,09:30:00,11,7,3,6,0,3,1,1,0,0,0,
25022020,12B,71D,NS,Norte,,09:35:00,10,8,1,3,0,0,0,0,0,0,0,
25022020,12B,71D,NS,Norte,,09:40:00,15,5,0,6,0,4,1,0,0,0,0,
25022020,12B,71D,NS,Norte,,09:45:00,12,12,0,8,1,0,1,2,0,0,0,
25022020,12B,71D,NS,Norte,,09:50:00,8,8,0,5,0,0,2,2,0,0,0,
25022020,12B,71D,NS,Norte,,09:55:00,6,13,3,2,0,0,0,1,0,0,0,
25022020,12B,71D,NS,Norte,,10:00:00,11,9,2,2,0,2,1,2,0,0,0,
25022020,12B,71D,NS,Norte,,10:05:00,10,8,1,3,0,0,1,1,0,0,0,
25022020,12B,71D,NS,Norte,,10:10:00,11,17,2,1,0,0,0,0,0,0,0,
25022020,12B,71D,NS,Norte,,10:15:00,14,9,2,5,0,2,1,0,0,0,0,
25022020,12B,71D,NS,Norte,,10:20:00,10,11,0,4,0,1,1,1,0,0,0,
25022020,12B,71D,NS,Norte,,10:25:00,8,8,1,3,2,2,2,0,0,0,0,
25022020,12B,71D,NS,Norte,,10:30:00,9,10,2,2,2,0,0,0,0,0,0,
25022020,12B,71D,NS,Norte,,10:35:00,0,19,8,6,1,0,1,0,0,0,0,
25022020,12B,71D,NS,Norte,,10:40:00,2,9,5,5,0,3,0,0,0,0,0,
25022020,12B,71D,NS,Norte,,10:45:00,5,10,3,3,0,0,0,0,0,0,0,
25022020,12B,71D,NS,Norte,,10:50:00,8,6,6,4,2,2,1,0,0,0,0,
25022020,12B,71D,NS,Norte,,10:55:00,5,12,2,1,0,2,1,1,0,0,0,
25022020,12B,71D,NS,Norte,,11:00:00,12,17,4,4,0,4,2,1,0,0,0,
