FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
25022020,12B,71D,SN,Sur,,08:30:00,1,64,15,59,1,3,7,0,1,0,0
25022020,12B,71D,SN,Sur,,08:45:00,1,64,12,58,12,4,10,0,2,0,0
25022020,12B,71D,SN,Sur,,09:00:00,7,93,12,53,6,2,5,1,0,0,0
25022020,12B,71D,SN,Sur,,09:15:00,2,86,16,37,5,4,8,0,0,0,0
25022020,12B,71D,SN,Sur,,09:30:00,5,90,13,23,0,5,6,0,1,0,0
25022020,12B,71D,SN,Sur,,09:45:00,3,84,26,39,3,7,6,0,0,0,0
25022020,12B,71D,SN,Sur,,10:00:00,0,89,15,23,2,7,4,0,0,0,0
25022020,12B,71D,SN,Sur,,10:15:00,2,87,17,27,6,6,4,0,1,0,0
25022020,12B,71D,SN,Sur,,10:30:00,1,82,17,13,5,3,1,0,1,0,0
25022020,12B,71D,SN,Sur,,10:45:00,0,63,17,25,4,3,4,0,0,0,0
25022020,12B,71D,SN,Sur,,11:00:00,0,71,15,18,5,3,3,0,1,0,0
25022020,12B,71D,SN,Sur,,11:15:00,0,79,27,21,2,2,3,0,0,0,0
25022020,12B,71D,SN,Sur,,11:30:00,4,50,13,16,6,4,6,0,2,0,0
25022020,12B,71D,SN,Sur,,11:45:00,0,66,21,16,6,6,6,0,0,0,0
25022020,12B,71D,SN,Sur,,12:00:00,1,57,20,24,4,2,3,0,0,0,0
25022020,12B,71D,SN,Sur,,12:15:00,1,54,11,11,3,2,3,0,0,0,0
25022020,12B,71D,SN,Sur,,12:30:00,2,54,16,7,2,3,1,0,0,0,0
25022020,12B,71D,SN,Sur,,12:45:00,0,59,13,16,2,3,3,1,1,0,0
25022020,12B,71D,SN,Sur,,13:00:00,1,73,11,19,5,0,7,0,0,0,0
25022020,12B,71D,SN,Sur,,13:15:00,0,43,17,22,4,1,1,0,0,0,0
25022020,12B,71D,SN,Sur,,13:30:00,1,69,22,36,5,2,5,0,0,0,0
25022020,12B,71D,SN,Sur,,13:45:00,0,81,22,25,6,3,3,0,0,0,0
25022020,12B,71D,SN,Sur,,14:00:00,0,56,19,34,4,3,3,1,0,0,0
25022020,12B,71D,SN,Sur,,14:15:00,2,72,23,30,1,6,8,0,0,0,0
25022020,12B,71D,SN,Sur,,14:30:00,1,67,14,35,2,5,6,0,1,0,0
25022020,12B,71D,SN,Sur,,14:45:00,4,71,8,25,4,5,6,1,0,0,0
25022020,12B,71D,SN,Sur,,15:00:00,0,65,20,31,5,5,8,0,0,0,0
25022020,12B,71D,SN,Sur,,15:15:00,2,58,17,26,2,2,4,0,0,0,0
25022020,12B,71D,SN,Sur,,15:30:00,3,61,18,23,8,6,5,0,0,0,0
25022020,12B,71D,SN,Sur,,15:45:00,5,53,16,26,8,6,7,0,0,0,0
25022020,12B,71D,SN,Sur,,16:00:00,0,49,24,27,6,3,7,0,0,0,0
25022020,12B,71D,SN,Sur,,16:15:00,2,70,27,33,10,5,7,1,0,0,0
25022020,12B,71D,SN,Sur,,16:30:00,6,72,27,17,6,6,4,0,0,0,0
25022020,12B,71D,SN,Sur,,16:45:00,4,55,26,37,2,7,2,2,0,0,0
25022020,12B,71D,SN,Sur,,17:00:00,0,72,25,34,3,2,8,0,0,0,0
25022020,12B,71D,SN,Sur,,17:15:00,0,42,30,44,3,3,5,0,0,0,0
25022020,12B,71D,SN,Sur,,17:30:00,2,64,18,39,5,1,2,1,0,0,0
25022020,12B,71D,SN,Sur,,17:45:00,2,71,20,36,5,1,4,0,0,0,0
