etiqueta;acumulado;frame;tiempo;
peaton;1.0;4766.66666667;143
motociclista;1.0;13133.3333333;394
particular;1.0;50233.3333333;1507
particular;2.0;67300.0;2019
motociclista;2.0;116366.666667;3491
taxi;1.0;165700.0;4971


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;1.0;300.1
particular;2.0;300.1
taxi;1.0;300.1
motociclista;2.0;300.1
bus;0.0;300.1
camion;0.0;300.1
minivan;0.0;300.1
ciclista;0.0;300.1
tractomula;0.0;300.1
scooter;0.0;300.1
bicitaxi;0.0;300.1
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
