File_Name;Year;Month;Day;Start_Time;Duration;End_Time
79 (2020-04-14 12_00_00 - 2020-04-14 14_00_00)_1.avi;2020;04;14;12:00:00;00:12:11;12:12:11
79 (2020-04-14 12_00_00 - 2020-04-14 14_00_00)_10.avi;2020;04;14;12:00:00;00:08:58;12:08:58
79 (2020-04-14 12_00_00 - 2020-04-14 14_00_00)_11.avi;2020;04;14;12:00:00;00:08:30;12:08:30
79 (2020-04-14 12_00_00 - 2020-04-14 14_00_00)_12.avi;2020;04;14;12:00:00;00:02:09;12:02:09
79 (2020-04-14 12_00_00 - 2020-04-14 14_00_00)_2.avi;2020;04;14;12:00:00;00:11:58;12:11:58
79 (2020-04-14 12_00_00 - 2020-04-14 14_00_00)_3.avi;2020;04;14;12:00:00;00:10:46;12:10:46
79 (2020-04-14 12_00_00 - 2020-04-14 14_00_00)_4.avi;2020;04;14;12:00:00;00:10:41;12:10:41
79 (2020-04-14 12_00_00 - 2020-04-14 14_00_00)_5.avi;2020;04;14;12:00:00;00:10:13;12:10:13
79 (2020-04-14 12_00_00 - 2020-04-14 14_00_00)_6.avi;2020;04;14;12:00:00;00:10:08;12:10:08
79 (2020-04-14 12_00_00 - 2020-04-14 14_00_00)_7.avi;2020;04;14;12:00:00;00:11:01;12:11:01
79 (2020-04-14 12_00_00 - 2020-04-14 14_00_00)_8.avi;2020;04;14;12:00:00;00:12:28;12:12:28
79 (2020-04-14 12_00_00 - 2020-04-14 14_00_00)_9.avi;2020;04;14;12:00:00;00:10:48;12:10:48
