FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi
26022020,93s,1,SN+SE,Sur,Norte,08:35:00,10,29,6,19,5,1,2,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,08:40:00,7,16,7,13,8,6,1,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,08:45:00,3,17,3,18,5,0,2,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,08:50:00,9,12,6,19,8,7,1,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,08:55:00,8,14,4,15,9,3,4,2,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,09:00:00,5,24,5,17,7,12,1,0,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,09:05:00,8,25,9,19,6,1,6,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,09:10:00,3,21,7,14,5,2,3,3,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,09:15:00,12,16,9,12,9,3,3,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,09:20:00,4,10,4,19,5,2,5,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,09:25:00,18,17,5,14,9,6,0,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,09:30:00,8,19,4,7,4,4,1,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,09:35:00,10,14,5,7,6,5,2,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,09:40:00,5,15,10,14,6,1,1,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,09:45:00,10,13,2,13,7,3,3,2,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,09:50:00,11,17,8,14,10,3,0,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,09:55:00,10,18,5,10,2,6,0,0,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,10:00:00,14,16,3,14,8,2,3,4,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,10:05:00,8,19,5,16,10,3,3,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,10:10:00,6,13,8,7,5,4,6,0,2,0,0
26022020,93s,1,SN+SE,Sur,Norte,10:15:00,13,13,9,15,2,2,1,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,10:20:00,7,22,7,16,5,3,4,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,10:25:00,15,27,11,13,7,7,1,1,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,10:30:00,6,13,5,15,3,4,5,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,10:35:00,11,10,5,8,8,5,2,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,10:40:00,14,14,3,9,12,8,2,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,10:45:00,4,11,7,14,6,1,1,2,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,10:50:00,9,23,5,12,6,6,1,0,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,10:55:00,8,11,5,8,4,5,2,3,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,11:00:00,14,18,8,17,6,6,0,0,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,11:05:00,5,20,7,10,6,8,2,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,11:10:00,5,22,6,11,5,4,2,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,11:15:00,8,19,7,16,7,9,2,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,11:20:00,6,10,6,14,7,9,2,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,11:25:00,13,21,9,17,4,4,0,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,11:30:00,3,15,10,14,6,9,2,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,11:35:00,7,7,4,14,4,1,6,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,11:40:00,4,15,6,20,6,4,3,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,11:45:02,9,13,9,8,7,4,2,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,11:50:00,8,16,5,22,5,9,1,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,11:55:00,10,18,3,13,4,4,1,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,12:00:00,4,23,7,11,6,5,0,2,2,0,0
26022020,93s,1,SN+SE,Sur,Norte,12:05:00,9,17,7,12,7,4,0,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,12:10:00,4,15,10,12,6,10,3,2,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,12:15:00,16,15,6,15,4,4,2,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,12:20:00,10,20,8,28,6,6,3,2,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,12:25:00,9,21,8,15,7,8,1,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,12:30:00,13,20,5,12,5,1,0,2,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,12:35:00,14,27,11,21,3,3,4,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,12:40:00,18,25,10,16,8,3,0,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,12:45:00,12,12,9,16,3,4,4,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,12:50:00,20,21,6,15,4,7,1,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,12:55:00,6,18,0,17,8,4,1,1,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,13:00:00,9,15,4,12,5,2,2,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,13:05:00,11,17,7,14,6,4,4,0,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,13:10:00,12,23,4,15,8,5,1,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,13:15:00,16,18,4,16,5,5,2,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,13:20:02,13,15,4,10,6,5,2,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,13:25:00,17,23,6,20,11,5,3,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,13:30:00,13,21,5,11,7,6,7,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,13:35:00,2,17,7,15,5,6,0,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,13:40:00,7,16,6,18,8,3,3,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,13:45:00,6,24,8,16,9,8,1,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,13:50:00,5,16,4,15,3,5,4,2,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,13:55:00,9,10,2,9,7,5,1,1,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,14:00:00,14,19,5,19,8,7,6,3,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,14:05:00,13,22,5,16,4,5,2,0,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,14:10:00,9,17,9,13,7,5,3,0,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,14:15:00,7,16,5,8,8,6,4,0,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,14:20:00,1,21,13,8,2,4,1,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,14:25:00,1,26,11,12,7,6,1,2,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,14:30:00,11,19,9,16,7,2,2,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,14:35:00,9,13,13,11,6,5,2,2,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,14:40:00,7,19,13,16,8,7,3,1,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,14:45:00,3,9,5,16,5,1,2,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,14:50:00,3,17,4,28,3,5,0,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,14:55:00,4,12,8,23,7,4,1,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,15:00:00,6,9,5,18,6,2,2,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,15:05:00,14,15,3,19,5,1,3,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,15:10:00,7,15,5,17,9,4,6,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,15:15:00,7,12,8,17,5,8,8,2,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,15:20:00,7,8,6,20,11,2,8,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,15:25:00,9,17,3,21,5,6,5,4,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,15:30:00,8,9,9,19,8,8,2,2,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,15:35:00,5,11,9,21,5,6,0,2,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,15:40:00,11,9,3,15,6,6,3,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,15:45:00,17,9,11,16,6,3,6,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,15:50:00,7,15,6,17,5,4,2,5,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,15:55:00,8,12,7,16,8,8,2,0,3,0,0
26022020,93s,1,SN+SE,Sur,Norte,16:00:00,11,8,11,20,8,4,0,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,16:05:00,9,17,7,26,6,5,0,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,16:10:00,2,2,5,2,3,1,1,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,16:15:00,7,8,10,24,7,6,3,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,16:20:00,3,18,5,18,10,4,5,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,16:25:00,9,9,11,13,4,3,3,2,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,16:30:00,5,18,12,20,7,4,3,2,2,0,0
26022020,93s,1,SN+SE,Sur,Norte,16:35:00,7,12,10,20,5,0,3,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,16:40:00,4,10,9,20,8,3,4,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,16:45:00,7,13,4,24,9,1,2,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,16:50:00,11,13,10,16,6,2,0,3,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,16:55:00,7,11,9,15,5,0,3,1,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,17:00:00,6,11,8,22,4,2,2,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,17:05:00,7,8,14,13,10,7,3,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,17:10:00,7,19,9,17,4,3,2,1,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,17:15:00,7,13,15,15,9,4,3,2,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,17:20:00,5,10,9,19,9,3,2,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,17:25:00,2,9,6,28,9,2,3,2,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,17:30:00,8,13,8,16,8,4,2,2,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,17:35:00,6,9,12,24,3,4,3,2,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,17:40:00,7,8,4,12,7,1,1,2,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,17:45:00,6,9,8,19,3,6,4,0,0,0,0
26022020,93s,1,SN+SE,Sur,Norte,17:50:00,10,12,9,17,10,5,2,1,1,0,0
26022020,93s,1,SN+SE,Sur,Norte,17:55:00,11,10,15,17,14,3,3,1,0,0,0
26022020,93s,1,NS,Norte,Sur,06:00:00,1,9,5,0,0,0,0,0,0,0,0
26022020,93s,1,NS,Norte,Sur,06:05:00,0,12,7,1,3,0,1,0,0,0,0
26022020,93s,1,NS,Norte,Sur,06:10:00,2,17,7,2,5,0,3,0,0,0,0
26022020,93s,1,NS,Norte,Sur,06:15:00,7,10,9,7,3,0,1,3,0,0,0
26022020,93s,1,NS,Norte,Sur,06:20:00,5,7,6,4,4,0,2,5,0,0,0
26022020,93s,1,NS,Norte,Sur,06:25:00,8,11,8,11,4,0,2,1,0,0,0
26022020,93s,1,NS,Norte,Sur,06:30:00,9,12,9,10,5,0,3,4,0,0,0
26022020,93s,1,NS,Norte,Sur,06:35:00,7,9,11,15,11,3,4,2,0,0,0
26022020,93s,1,NS,Norte,Sur,06:40:00,13,8,8,15,4,0,4,0,0,0,0
26022020,93s,1,NS,Norte,Sur,06:45:00,9,16,13,3,8,3,2,3,0,0,0
26022020,93s,1,NS,Norte,Sur,06:50:00,10,13,12,25,8,2,5,2,0,0,0
26022020,93s,1,NS,Norte,Sur,06:55:00,7,16,8,17,7,0,0,1,0,0,0
26022020,93s,1,NS,Norte,Sur,07:00:00,7,11,11,24,6,2,3,5,0,0,0
26022020,93s,1,NS,Norte,Sur,07:05:00,7,16,12,13,11,4,0,3,0,0,0
26022020,93s,1,NS,Norte,Sur,07:10:00,9,10,9,17,3,0,0,1,0,0,0
26022020,93s,1,NS,Norte,Sur,07:15:00,5,6,11,18,6,1,3,2,0,0,0
26022020,93s,1,NS,Norte,Sur,07:20:00,4,6,11,16,4,2,3,0,0,0,0
26022020,93s,1,NS,Norte,Sur,07:25:01,8,6,8,8,8,3,2,2,0,0,0
26022020,93s,1,NS,Norte,Sur,07:30:00,10,5,8,13,10,2,0,1,0,0,0
26022020,93s,1,NS,Norte,Sur,07:35:00,7,10,5,8,10,3,3,1,0,0,0
26022020,93s,1,NS,Norte,Sur,07:40:00,4,6,2,13,3,2,2,0,0,0,0
26022020,93s,1,NS,Norte,Sur,07:45:00,7,14,7,7,6,2,1,1,1,0,0
26022020,93s,1,NS,Norte,Sur,07:50:00,11,8,6,11,8,6,2,2,1,0,0
26022020,93s,1,NS,Norte,Sur,07:55:00,8,6,6,15,6,4,1,5,0,0,0
26022020,93s,1,NS,Norte,Sur,08:00:00,5,11,7,6,5,2,2,0,0,0,0
26022020,93s,1,NS,Norte,Sur,08:05:00,9,6,7,5,7,2,0,2,0,0,0
26022020,93s,1,NS,Norte,Sur,08:10:00,8,13,6,3,9,6,4,1,0,0,0
26022020,93s,1,NS,Norte,Sur,08:15:00,5,5,3,6,9,3,0,1,0,0,0
26022020,93s,1,NS,Norte,Sur,08:20:00,6,7,7,9,4,4,0,0,0,0,0
26022020,93s,1,NS,Norte,Sur,08:25:00,3,14,8,6,5,4,0,4,0,0,0
26022020,93s,1,NS,Norte,Sur,08:30:00,5,3,3,5,8,3,1,0,1,0,0
26022020,93s,1,NS,Norte,Sur,08:35:00,6,11,8,15,4,5,4,0,0,0,0
26022020,93s,1,NS,Norte,Sur,08:40:00,10,10,4,8,4,0,0,3,0,0,0
26022020,93s,1,NS,Norte,Sur,08:45:00,7,14,5,9,5,4,1,0,0,0,0
26022020,93s,1,NS,Norte,Sur,08:50:00,6,11,1,8,6,4,1,3,0,0,0
26022020,93s,1,NS,Norte,Sur,08:55:00,9,13,7,7,4,3,0,0,0,0,0
26022020,93s,1,NS,Norte,Sur,09:00:00,11,13,2,8,1,4,1,1,0,0,0
26022020,93s,1,NS,Norte,Sur,09:05:00,11,16,3,10,12,2,1,1,1,0,0
26022020,93s,1,NS,Norte,Sur,09:10:00,15,16,3,7,3,3,2,1,0,0,0
26022020,93s,1,NS,Norte,Sur,09:15:00,11,11,5,9,7,0,0,0,0,0,0
26022020,93s,1,NS,Norte,Sur,09:20:00,4,11,3,9,6,4,0,3,0,0,0
26022020,93s,1,NS,Norte,Sur,09:25:00,10,16,2,5,2,2,1,0,0,0,0
26022020,93s,1,NS,Norte,Sur,09:30:00,11,8,4,9,7,2,0,3,0,0,0
26022020,93s,1,NS,Norte,Sur,09:35:00,11,6,4,5,8,1,1,0,0,0,0
26022020,93s,1,NS,Norte,Sur,09:40:00,11,9,4,7,3,3,2,0,0,0,0
26022020,93s,1,NS,Norte,Sur,09:45:00,6,16,4,8,4,7,1,0,0,0,0
26022020,93s,1,NS,Norte,Sur,09:50:00,9,9,3,8,0,5,2,1,0,0,0
26022020,93s,1,NS,Norte,Sur,09:55:00,10,16,7,11,9,4,0,1,0,0,0
26022020,93s,1,NS,Norte,Sur,10:00:00,9,15,3,12,10,4,4,0,0,0,0
26022020,93s,1,NS,Norte,Sur,10:05:00,8,13,4,9,8,8,1,0,1,0,0
26022020,93s,1,NS,Norte,Sur,10:10:00,5,15,2,10,3,4,0,1,0,0,0
26022020,93s,1,NS,Norte,Sur,10:15:00,4,10,5,7,8,5,1,0,0,0,0
26022020,93s,1,NS,Norte,Sur,10:20:00,11,15,3,9,8,2,5,0,0,0,0
26022020,93s,1,NS,Norte,Sur,10:25:00,13,9,3,8,6,3,1,0,0,0,0
26022020,93s,1,NS,Norte,Sur,10:30:00,11,7,5,4,6,2,3,0,0,0,0
26022020,93s,1,NS,Norte,Sur,10:35:00,3,15,6,13,3,5,2,0,0,0,0
26022020,93s,1,NS,Norte,Sur,10:40:00,12,12,2,8,7,5,1,1,0,0,0
26022020,93s,1,NS,Norte,Sur,10:45:00,12,13,1,8,5,6,2,0,2,0,0
26022020,93s,1,NS,Norte,Sur,10:50:00,13,9,8,8,3,6,2,0,1,0,0
26022020,93s,1,NS,Norte,Sur,10:55:00,5,8,5,5,4,5,1,0,0,0,0
26022020,93s,1,NS,Norte,Sur,11:00:00,13,9,5,10,10,4,1,0,0,0,0
26022020,93s,1,NS,Norte,Sur,11:05:00,9,10,5,4,5,3,2,1,0,0,0
26022020,93s,1,NS,Norte,Sur,11:10:00,12,16,2,8,6,4,2,1,0,0,0
26022020,93s,1,NS,Norte,Sur,11:15:00,7,15,4,10,5,4,1,1,0,0,0
26022020,93s,1,NS,Norte,Sur,11:20:00,8,17,0,3,7,6,2,1,0,0,0
26022020,93s,1,NS,Norte,Sur,11:25:00,9,15,12,7,8,2,3,0,0,0,0
26022020,93s,1,NS,Norte,Sur,11:30:00,3,11,14,10,5,7,1,0,0,0,0
26022020,93s,1,NS,Norte,Sur,11:35:00,8,17,11,11,6,6,2,1,0,0,0
26022020,93s,1,NS,Norte,Sur,11:40:00,7,16,4,4,4,4,0,0,0,0,0
26022020,93s,1,NS,Norte,Sur,11:45:02,4,17,3,10,10,3,2,0,1,0,0
26022020,93s,1,NS,Norte,Sur,11:50:00,15,7,6,19,6,7,3,0,1,0,0
26022020,93s,1,NS,Norte,Sur,11:55:00,6,18,9,8,1,3,3,0,0,0,0
26022020,93s,1,NS,Norte,Sur,12:00:00,11,18,4,7,7,3,0,0,0,0,0
26022020,93s,1,NS,Norte,Sur,12:05:00,7,9,5,16,4,3,0,0,0,0,0
26022020,93s,1,NS,Norte,Sur,12:10:00,8,10,7,7,4,4,0,0,0,0,0
26022020,93s,1,NS,Norte,Sur,12:15:00,13,9,4,5,4,4,2,0,0,0,0
26022020,93s,1,NS,Norte,Sur,12:20:00,11,11,8,8,5,2,4,0,0,0,0
26022020,93s,1,NS,Norte,Sur,12:25:00,13,13,3,9,8,3,3,2,0,0,0
26022020,93s,1,NS,Norte,Sur,12:30:00,9,11,7,14,7,3,2,0,0,0,0
26022020,93s,1,NS,Norte,Sur,12:35:00,11,12,4,13,4,8,2,2,1,0,0
26022020,93s,1,NS,Norte,Sur,12:40:00,13,9,6,11,7,0,2,1,0,0,0
26022020,93s,1,NS,Norte,Sur,12:45:00,7,20,3,6,5,5,1,0,1,0,0
26022020,93s,1,NS,Norte,Sur,12:50:00,15,18,5,11,8,4,3,1,1,0,0
26022020,93s,1,NS,Norte,Sur,12:55:00,16,12,2,12,6,5,5,0,0,0,0
26022020,93s,1,NS,Norte,Sur,13:00:00,10,13,4,12,6,7,0,2,0,0,0
26022020,93s,1,NS,Norte,Sur,13:05:00,12,13,3,16,5,8,3,1,1,0,0
26022020,93s,1,NS,Norte,Sur,13:10:00,9,14,1,21,4,7,0,0,0,0,0
26022020,93s,1,NS,Norte,Sur,13:15:00,14,14,3,16,5,6,1,0,1,0,0
26022020,93s,1,NS,Norte,Sur,13:20:02,11,25,5,17,8,4,1,2,0,0,0
26022020,93s,1,NS,Norte,Sur,13:25:00,1,11,4,7,3,6,2,1,1,0,0
26022020,93s,1,NS,Norte,Sur,13:30:00,15,15,10,10,5,9,2,0,1,0,0
26022020,93s,1,NS,Norte,Sur,13:35:00,9,21,1,14,2,4,3,0,0,0,0
26022020,93s,1,NS,Norte,Sur,13:40:00,0,15,3,12,5,8,0,2,2,0,0
26022020,93s,1,NS,Norte,Sur,13:45:00,3,17,6,12,7,3,4,0,0,0,0
26022020,93s,1,NS,Norte,Sur,13:50:00,8,23,3,8,6,5,6,0,0,0,0
26022020,93s,1,NS,Norte,Sur,13:55:00,10,16,3,14,9,6,5,0,0,0,0
26022020,93s,1,NS,Norte,Sur,14:00:00,8,13,3,11,7,8,3,0,0,0,0
26022020,93s,1,NS,Norte,Sur,14:05:00,15,20,2,14,10,1,2,0,0,0,0
26022020,93s,1,NS,Norte,Sur,14:10:00,5,10,16,14,4,4,0,0,1,0,0
26022020,93s,1,NS,Norte,Sur,14:15:00,11,19,11,11,6,3,2,3,0,0,0
26022020,93s,1,NS,Norte,Sur,14:20:00,12,17,6,14,3,5,5,0,0,0,0
26022020,93s,1,NS,Norte,Sur,14:25:00,2,20,10,8,5,6,4,0,0,0,0
26022020,93s,1,NS,Norte,Sur,14:30:00,7,11,4,12,7,5,1,0,0,0,0
26022020,93s,1,NS,Norte,Sur,14:35:00,7,12,4,8,8,1,1,0,1,0,0
26022020,93s,1,NS,Norte,Sur,14:40:00,4,24,6,10,8,3,3,0,0,0,0
26022020,93s,1,NS,Norte,Sur,14:45:00,6,17,3,13,8,3,3,0,0,0,0
26022020,93s,1,NS,Norte,Sur,14:50:00,3,25,5,11,9,1,6,0,0,0,0
26022020,93s,1,NS,Norte,Sur,14:55:00,3,19,7,9,5,3,2,0,0,0,0
26022020,93s,1,NS,Norte,Sur,15:00:00,11,19,9,14,5,5,1,0,1,0,0
26022020,93s,1,NS,Norte,Sur,15:05:00,11,18,4,7,8,4,3,1,0,0,0
26022020,93s,1,NS,Norte,Sur,15:10:00,12,17,7,11,6,4,1,1,1,0,0
26022020,93s,1,NS,Norte,Sur,15:15:00,6,8,3,14,3,3,4,0,1,0,0
26022020,93s,1,NS,Norte,Sur,15:20:00,13,8,6,18,5,7,3,1,0,0,0
26022020,93s,1,NS,Norte,Sur,15:25:00,2,6,2,13,9,9,4,0,0,0,0
26022020,93s,1,NS,Norte,Sur,15:30:00,8,10,8,6,3,5,1,1,1,0,0
26022020,93s,1,NS,Norte,Sur,15:35:00,7,15,6,8,6,5,1,0,0,0,0
26022020,93s,1,NS,Norte,Sur,15:40:00,5,11,3,10,9,4,1,0,1,0,0
26022020,93s,1,NS,Norte,Sur,15:45:00,20,17,6,13,6,5,1,1,0,0,0
26022020,93s,1,NS,Norte,Sur,15:50:00,20,9,7,10,3,5,2,1,1,0,0
26022020,93s,1,NS,Norte,Sur,15:55:00,14,13,10,10,4,6,1,0,1,0,0
26022020,93s,1,NS,Norte,Sur,16:00:00,5,16,14,4,9,3,3,1,0,0,0
26022020,93s,1,NS,Norte,Sur,16:05:00,11,8,4,21,4,6,2,0,2,0,0
26022020,93s,1,NS,Norte,Sur,16:10:00,7,1,1,4,2,1,2,1,0,0,0
26022020,93s,1,NS,Norte,Sur,16:15:00,9,15,11,6,8,6,1,0,0,0,0
26022020,93s,1,NS,Norte,Sur,16:20:00,8,13,6,7,6,8,0,1,1,0,0
26022020,93s,1,NS,Norte,Sur,16:25:00,5,15,4,20,3,2,3,0,1,0,0
26022020,93s,1,NS,Norte,Sur,16:30:00,3,9,5,9,5,5,1,1,0,0,0
26022020,93s,1,NS,Norte,Sur,16:35:00,7,14,8,18,4,4,3,1,0,0,0
26022020,93s,1,NS,Norte,Sur,16:40:00,4,14,11,11,7,5,3,1,0,0,0
26022020,93s,1,NS,Norte,Sur,16:45:00,6,10,11,6,7,1,1,1,0,0,0
26022020,93s,1,NS,Norte,Sur,16:50:00,10,13,5,12,7,2,1,3,0,0,0
26022020,93s,1,NS,Norte,Sur,16:55:00,16,15,8,14,9,6,1,1,1,0,0
26022020,93s,1,NS,Norte,Sur,17:00:00,11,16,6,10,6,2,0,0,0,0,0
26022020,93s,1,NS,Norte,Sur,17:05:00,16,9,6,13,2,7,2,1,1,0,0
