etiqueta;acumulado;frame;tiempo;
motociclista;1.0;27166.6666667;815
motociclista;2.0;27300.0;819
taxi;1.0;76900.0;2307
particular;1.0;79166.6666667;2375
taxi;2.0;83933.3333333;2518
taxi;3.0;86266.6666667;2588
taxi;4.0;124233.333333;3727


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;0.0;300.05
particular;1.0;300.05
taxi;4.0;300.05
motociclista;2.0;300.05
bus;0.0;300.05
camion;0.0;300.05
minivan;0.0;300.05
ciclista;0.0;300.05
tractomula;0.0;300.05
scooter;0.0;300.05
bicitaxi;0.0;300.05
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
