etiqueta;acumulado;frame;tiempo;
particular;1.0;4366.66666667;131
camion;1.0;10900.0;327
particular;2.0;63033.3333333;1891
motociclista;1.0;78400.0;2352
motociclista;2.0;181400.0;5442
particular;3.0;186833.333333;5605
particular;4.0;197533.333333;5926


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;0.0;300.05
particular;4.0;300.05
taxi;0.0;300.05
motociclista;2.0;300.05
bus;0.0;300.05
camion;1.0;300.05
minivan;0.0;300.05
ciclista;0.0;300.05
tractomula;0.0;300.05
scooter;0.0;300.05
bicitaxi;0.0;300.05
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
