"FECHA","Calle","Carrera","Descripcion","Mov","Origen","Destino","Periodo","Peaton","Particular","Taxi","Motociclista","Bus","Camion","Minivan","Ciclista","Tractomula"
13022020,"CL127","AK11","sentido unico",2,"Sur",,"09:00:00",2,97,44,40,3,4,9,5,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"09:05:00",0,86,39,36,3,3,5,4,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"09:10:00",1,101,39,51,3,4,5,4,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"09:15:00",1,105,50,36,4,2,8,1,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"09:20:00",1,130,49,45,3,2,8,4,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"09:25:00",2,123,56,50,2,2,12,8,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"09:30:00",1,124,52,42,3,4,10,1,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"09:35:00",1,124,52,32,1,3,7,4,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"09:40:00",1,112,56,46,2,2,7,4,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"09:45:00",3,116,40,31,2,3,8,8,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"09:50:00",1,109,47,37,0,4,11,8,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"09:55:00",0,87,50,43,2,4,7,3,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"10:00:00",0,98,48,40,1,4,11,0,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"15:00:00",1,155,39,41,2,3,10,7,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"15:05:00",1,141,50,39,1,4,7,9,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"15:10:00",1,141,50,43,2,5,14,10,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"15:15:00",4,138,32,50,3,5,13,11,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"15:20:00",3,148,48,56,0,2,9,7,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"15:25:00",1,154,50,51,4,3,9,9,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"15:30:00",0,155,51,52,3,4,13,7,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"15:35:00",1,133,34,47,5,2,10,10,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"15:40:00",1,138,41,54,6,1,14,8,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"15:45:00",1,125,25,58,3,1,11,3,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"15:50:00",4,153,45,49,2,2,16,10,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"15:55:00",2,152,51,39,2,6,6,2,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"16:00:00",1,153,43,46,1,5,15,12,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"16:05:00",1,131,34,45,3,1,7,4,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"16:10:00",2,159,38,41,5,4,9,12,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"16:15:00",0,174,50,46,3,5,5,14,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"16:20:00",2,147,39,57,4,2,6,14,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"16:25:00",2,167,46,71,5,1,8,12,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"16:30:00",4,157,33,53,4,6,6,18,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"16:35:00",2,162,50,61,2,3,8,12,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"16:40:00",9,179,30,52,5,1,5,13,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"16:45:00",11,171,38,46,3,1,7,5,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"16:50:00",10,154,39,45,5,6,4,4,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"16:55:00",16,176,36,40,2,1,6,3,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"17:00:00",8,170,36,30,1,0,5,0,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"17:05:00",9,164,31,57,0,0,10,6,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"17:10:00",7,198,42,56,3,2,9,5,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"17:15:00",14,193,30,56,2,1,7,4,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"17:20:00",3,187,30,63,4,0,9,2,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"17:25:00",14,175,38,63,3,0,4,4,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"17:30:00",15,200,30,64,3,2,6,12,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"17:35:00",9,222,25,73,3,0,6,13,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"17:40:00",10,216,27,82,5,0,6,23,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"17:45:00",5,207,17,82,7,2,6,35,1
13022020,"CL127","AK11","sentido unico",2,"Sur",,"17:50:00",1,221,35,78,1,0,7,19,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"17:55:00",7,217,30,77,1,3,9,26,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"18:00:00",3,192,40,43,4,0,6,24,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"18:05:00",1,222,38,74,4,0,10,16,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"18:10:00",1,198,30,55,1,0,7,14,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"18:15:00",1,177,44,39,3,2,6,11,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"18:20:00",6,185,31,40,5,2,9,18,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"18:25:00",7,184,26,48,5,0,10,16,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"18:30:00",10,140,19,51,2,0,7,15,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"18:35:00",4,87,19,17,1,0,5,24,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"18:40:00",11,107,25,22,2,0,4,20,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"18:45:00",14,111,21,22,1,0,10,12,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"18:50:00",10,116,27,27,1,0,3,24,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"18:55:00",9,115,22,11,2,1,4,10,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"19:00:00",6,120,30,16,2,0,5,12,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"19:05:00",10,114,35,19,1,0,5,15,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"19:10:00",9,134,18,22,4,0,9,12,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"19:15:00",6,117,29,24,4,0,7,13,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"19:20:00",4,123,34,12,3,0,1,17,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"19:25:00",10,105,25,20,5,1,5,22,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"19:30:00",11,123,28,15,1,0,1,10,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"19:35:00",5,118,33,12,4,1,11,8,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"19:40:00",3,129,25,8,5,0,7,7,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"19:45:00",7,150,30,14,0,1,7,14,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"19:50:00",5,101,20,10,1,0,6,8,0
13022020,"CL127","AK11","sentido unico",2,"Sur",,"19:55:00",3,143,27,13,1,0,10,3,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","05:00:00",0,3,0,0,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","05:05:00",0,5,0,0,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","05:10:00",0,1,0,0,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","05:15:00",0,5,0,0,0,1,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","05:20:00",1,2,0,0,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","05:25:00",0,3,0,0,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","05:30:00",0,9,0,0,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","05:35:00",0,12,0,0,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","05:40:00",0,9,0,0,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","05:45:00",0,8,0,0,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","05:50:00",0,12,0,0,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","05:55:00",0,13,0,0,0,1,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","06:00:00",0,15,5,2,1,0,3,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","06:05:00",0,11,1,1,0,1,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","06:10:00",0,7,3,1,1,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","06:15:00",0,9,2,9,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","06:20:00",0,10,3,4,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","06:25:00",1,10,3,3,1,0,2,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","06:30:00",2,20,3,6,2,0,1,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","06:35:00",0,8,5,9,2,0,1,2,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","06:40:00",1,26,5,8,3,0,0,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","06:45:00",1,16,5,8,0,0,0,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","06:50:00",1,19,6,6,0,1,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","06:55:00",0,13,5,10,0,0,0,2,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","07:00:00",0,20,3,6,0,1,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","07:05:00",1,21,7,9,2,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","07:10:00",0,14,5,8,0,0,4,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","07:15:00",0,21,9,7,0,2,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","07:20:00",10,6,9,5,0,0,4,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","07:25:00",2,7,5,3,0,1,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","07:30:00",0,5,4,1,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","07:35:00",1,12,4,2,0,2,1,2,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","07:40:00",2,7,3,4,0,0,2,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","07:45:00",2,14,5,5,0,1,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","07:50:00",0,19,9,2,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","07:55:00",1,15,2,7,0,2,1,2,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","08:00:00",1,10,6,5,0,0,4,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","08:05:00",3,8,4,2,0,0,0,3,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","08:10:00",1,16,6,1,0,1,3,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","08:15:00",2,16,2,3,0,1,3,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","08:20:00",1,8,8,6,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","08:25:00",2,12,6,2,0,0,1,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","08:30:00",1,11,9,1,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","08:35:00",1,16,9,5,0,2,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","08:40:00",0,15,4,2,0,0,3,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","08:45:00",0,12,2,3,0,0,0,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","08:50:00",1,18,2,4,0,0,2,2,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","08:55:00",1,14,4,5,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","09:00:00",0,18,4,1,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","09:05:00",1,14,5,2,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","09:10:00",0,12,7,1,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","09:15:00",0,12,2,1,0,0,2,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","09:20:00",0,18,2,5,0,1,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","09:25:00",1,16,2,4,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","09:30:00",2,15,3,2,0,0,2,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","09:35:00",1,19,7,1,0,1,1,2,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","09:40:00",3,16,0,2,0,1,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","09:45:00",6,13,4,0,0,1,2,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","09:50:00",1,21,4,4,0,0,2,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","09:55:00",1,11,2,8,0,1,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","10:00:00",0,8,1,5,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","15:00:00",2,9,5,6,0,2,2,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","15:05:00",1,14,6,8,0,1,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","15:10:00",0,9,4,6,0,1,2,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","15:15:00",1,9,2,7,0,1,0,3,1
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","15:20:00",2,19,1,5,1,0,4,5,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","15:25:00",1,12,4,7,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","15:30:00",0,18,5,7,0,1,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","15:35:00",2,7,6,1,1,0,0,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","15:40:00",1,13,4,4,0,0,1,2,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","15:45:00",0,22,3,9,1,2,2,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","15:50:00",2,17,5,15,0,0,0,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","15:55:00",4,9,2,6,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","16:00:00",1,10,1,5,0,0,0,2,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","16:05:00",4,13,1,6,0,2,0,0,1
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","16:10:00",0,13,6,6,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","16:15:00",0,16,3,8,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","16:20:00",1,12,6,5,1,1,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","16:25:00",1,12,2,7,0,0,2,2,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","16:30:00",1,17,5,4,1,3,1,2,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","16:35:00",4,18,4,6,0,0,0,2,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","16:40:00",1,6,3,3,1,0,3,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","16:45:00",0,11,3,3,0,2,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","16:50:00",2,8,0,1,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","16:55:00",1,18,0,5,0,1,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","17:00:00",0,14,3,1,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","17:05:00",3,11,0,5,1,1,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","17:10:00",0,12,1,2,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","17:15:00",2,17,2,3,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","17:20:00",2,18,1,7,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","17:25:00",1,17,0,2,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","17:30:00",0,8,2,4,0,0,3,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","17:35:00",0,10,1,6,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","17:40:00",2,13,1,9,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","17:45:00",0,14,0,5,0,0,1,4,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","17:50:00",3,10,1,3,0,0,2,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","17:55:00",2,13,3,4,0,0,1,3,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","18:00:00",0,7,0,6,0,0,0,4,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","18:05:00",2,10,2,2,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","18:10:00",7,12,1,3,0,0,0,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","18:15:00",0,8,1,7,0,0,0,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","18:20:00",3,8,2,7,0,0,0,3,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","18:25:00",1,14,1,4,0,0,0,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","18:30:00",2,12,3,5,0,0,0,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","18:35:00",2,6,2,2,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","18:40:00",1,8,1,4,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","18:45:00",3,12,3,2,0,0,0,3,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","18:50:00",0,7,0,2,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","18:55:00",2,12,2,2,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","19:00:00",4,14,1,3,1,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","19:05:00",0,15,0,6,1,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","19:10:00",1,14,0,4,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","19:15:00",1,12,1,1,2,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","19:20:00",0,8,1,3,0,0,1,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","19:25:00",0,6,1,2,0,1,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","19:30:00",0,10,5,0,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","19:35:00",0,10,3,3,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","19:40:00",0,14,1,1,0,1,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","19:45:00",0,8,0,1,0,0,0,1,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","19:50:00",1,11,2,0,0,0,0,0,0
13022020,"CL127","AK9AK11","otro",92,"Sur","Oriente","19:55:00",0,10,1,0,1,0,0,0,0
