etiqueta;acumulado;frame;tiempo;
peaton;1.0;14933.3333333;448
peaton;2.0;41366.6666667;1241
peaton;3.0;47100.0;1413
peaton;4.0;66566.6666667;1997
peaton;5.0;103300.0;3099
motociclista;1.0;115200.0;3456


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;5.0;300.05
particular;0.0;300.05
taxi;0.0;300.05
motociclista;1.0;300.05
bus;0.0;300.05
camion;0.0;300.05
minivan;0.0;300.05
ciclista;0.0;300.05
tractomula;0.0;300.05
scooter;0.0;300.05
bicitaxi;0.0;300.05
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
