FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
15042020,6,caracas,1,Norte-N,,06:00:00,25,13,15,45,0,1,3,18,0,0,0,
15042020,6,caracas,1,Norte-N,,06:15:00,32,11,12,71,0,0,2,23,0,0,0,
15042020,6,caracas,1,Norte-N,,06:29:59,32,34,12,40,1,2,4,9,0,0,0,
15042020,6,caracas,1,Norte-N,,06:44:58,34,26,43,45,2,2,2,26,0,0,0,
15042020,6,caracas,1,Norte-N,,06:59:58,25,22,34,50,0,2,4,12,0,0,0,
15042020,6,caracas,1,Norte-N,,07:14:57,27,20,33,45,0,2,5,16,0,0,0,
15042020,6,caracas,1,Norte-N,,07:29:57,20,19,40,32,0,2,6,13,0,0,0,
15042020,6,caracas,1,Norte-N,,07:44:56,38,9,36,36,0,2,1,11,0,0,0,
15042020,6,caracas,1,Norte-N,,11:00:00,34,40,38,59,0,5,9,19,0,0,0,
15042020,6,caracas,1,Norte-N,,11:15:00,31,40,52,66,0,4,5,10,0,0,0,
15042020,6,caracas,1,Norte-N,,11:30:00,20,36,44,62,0,7,9,11,0,0,0,
15042020,6,caracas,1,Norte-N,,11:45:00,21,34,43,68,0,7,2,9,0,0,0,
15042020,6,caracas,1,Norte-N,,17:00:00,30,32,42,126,1,4,9,31,0,0,0,
15042020,6,caracas,1,Norte-N,,17:15:00,38,37,34,101,1,2,4,23,0,0,0,
15042020,6,caracas,1,Norte-N,,17:29:59,28,20,41,135,0,1,6,31,0,0,0,
15042020,6,caracas,1,Norte-N,,17:44:59,39,28,30,99,0,3,4,24,0,0,0,
15042020,6,caracas,1,Norte-N,,17:59:58,47,32,25,83,0,1,3,20,0,0,0,
15042020,6,caracas,1,Norte-N,,18:14:58,48,23,0,22,0,0,0,7,0,0,0,
15042020,6,caracas,1,Norte-N,,18:29:57,43,22,0,15,0,0,0,9,0,0,0,
15042020,6,caracas,1,Norte-N,,18:44:57,45,15,0,13,0,0,0,6,0,0,0,
