FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
04032020,50S,95A,ES,Oriente-E,,06:00:00,25,1,2,6,1,0,1,5,0,0,0
04032020,50S,95A,ES,Oriente-E,,06:15:00,15,1,3,8,0,0,4,4,0,0,0
04032020,50S,95A,ES,Oriente-E,,06:30:00,16,0,3,5,0,0,3,2,0,0,0
04032020,50S,95A,ES,Oriente-E,,06:45:00,6,0,5,0,1,0,1,1,0,0,0
04032020,50S,95A,ES,Oriente-E,,07:00:00,9,0,4,6,0,1,5,1,0,0,0
04032020,50S,95A,ES,Oriente-E,,07:15:00,10,0,5,6,0,0,0,1,0,0,0
04032020,50S,95A,ES,Oriente-E,,07:30:00,7,1,3,6,0,1,1,2,0,0,0
04032020,50S,95A,ES,Oriente-E,,07:45:00,10,0,0,0,0,0,4,1,0,0,0
04032020,50S,95A,ES,Oriente-E,,08:00:00,9,2,2,3,0,1,0,2,0,0,0
04032020,50S,95A,ES,Oriente-E,,08:15:00,3,2,3,2,0,0,1,1,0,0,0
04032020,50S,95A,ES,Oriente-E,,08:30:00,11,4,4,2,0,1,2,5,0,0,0
04032020,50S,95A,ES,Oriente-E,,08:45:00,15,5,2,6,0,0,1,1,0,0,0
04032020,50S,95A,ES,Oriente-E,,09:00:00,14,1,5,5,0,0,0,5,0,0,0
04032020,50S,95A,ES,Oriente-E,,09:15:00,13,3,2,7,0,0,0,3,0,0,0
04032020,50S,95A,ES,Oriente-E,,09:30:00,11,9,1,17,0,0,1,3,0,0,0
04032020,50S,95A,ES,Oriente-E,,09:45:00,7,1,5,11,0,0,1,3,0,0,0
04032020,50S,95A,ES,Oriente-E,,10:00:00,13,7,3,6,0,2,0,0,0,0,0
04032020,50S,95A,ES,Oriente-E,,10:15:00,3,6,1,10,0,2,3,1,0,0,0
04032020,50S,95A,ES,Oriente-E,,10:30:00,8,2,4,8,0,1,2,3,0,0,0
04032020,50S,95A,ES,Oriente-E,,10:45:00,13,7,2,8,0,1,0,2,0,0,0
04032020,50S,95A,ES,Oriente-E,,11:00:00,15,5,7,5,0,2,1,4,0,0,0
04032020,50S,95A,ES,Oriente-E,,11:15:00,16,3,7,6,0,0,2,9,0,0,0
04032020,50S,95A,ES,Oriente-E,,11:30:00,22,4,3,12,1,1,1,5,0,0,0
04032020,50S,95A,ES,Oriente-E,,11:45:00,16,0,3,4,1,1,0,3,0,0,0
04032020,50S,95A,ES,Oriente-E,,12:00:00,22,2,1,5,0,0,0,0,0,0,0
04032020,50S,95A,ES,Oriente-E,,12:15:00,17,5,2,6,0,0,0,3,0,0,0
04032020,50S,95A,ES,Oriente-E,,12:30:00,17,2,1,6,0,1,1,0,0,0,0
04032020,50S,95A,ES,Oriente-E,,12:45:00,9,1,3,5,1,0,1,3,0,0,0
04032020,50S,95A,ES,Oriente-E,,13:00:00,19,6,3,9,0,0,1,2,0,0,0
04032020,50S,95A,ES,Oriente-E,,13:15:00,12,3,1,2,1,0,1,2,0,0,0
04032020,50S,95A,ES,Oriente-E,,13:30:00,8,2,3,5,0,0,2,2,0,0,0
04032020,50S,95A,ES,Oriente-E,,13:45:00,14,4,1,6,0,0,0,1,0,0,0
