File_Name;Year;Month;Day;Start_Time;Duration;End_Time
CAM74_20200416060000_1.avi;2020;04;16;06:00:00;05;06:00:00
CAM74_20200416061500_2.avi;2020;04;16;06:15:00;05;06:15:00
CAM74_20200416063000_3.avi;2020;04;16;06:30:00;05;06:30:00
CAM74_20200416064459_4.avi;2020;04;16;06:44:59;05;06:44:59
CAM74_20200416065959_5.avi;2020;04;16;06:59:59;05;06:59:59
CAM74_20200416071459_6.avi;2020;04;16;07:14:59;05;07:14:59
CAM74_20200416072958_7.avi;2020;04;16;07:29:58;05;07:29:58
CAM74_20200416074458_8.avi;2020;04;16;07:44:58;05;07:44:58
CAM74_20200416110000_1.avi;2020;04;16;11:00:00;05;11:00:00
CAM74_20200416111500_2.avi;2020;04;16;11:15:00;05;11:15:00
CAM74_20200416112959_3.avi;2020;04;16;11:29:59;05;11:29:59
CAM74_20200416114459_4.avi;2020;04;16;11:44:59;05;11:44:59
CAM74_20200416115959_5.avi;2020;04;16;11:59:59;05;11:59:59
CAM74_20200416121458_6.avi;2020;04;16;12:14:58;05;12:14:58
CAM74_20200416122958_7.avi;2020;04;16;12:29:58;05;12:29:58
CAM74_20200416124458_8.avi;2020;04;16;12:44:58;05;12:44:58
CAM74_20200416125958_9.avi;2020;04;16;12:59:58;05;12:59:58
CAM74_20200416131457_10.avi;2020;04;16;13:14:57;05;13:14:57
CAM74_20200416132957_11.avi;2020;04;16;13:29:57;05;13:29:57
CAM74_20200416134457_12.avi;2020;04;16;13:44:57;05;13:44:57
CAM74_20200416170000_1.avi;2020;04;16;17:00:00;05;17:00:00
CAM74_20200416171500_2.avi;2020;04;16;17:15:00;05;17:15:00
CAM74_20200416173000_3.avi;2020;04;16;17:30:00;05;17:30:00
CAM74_20200416174459_4.avi;2020;04;16;17:44:59;05;17:44:59
CAM74_20200416175959_5.avi;2020;04;16;17:59:59;05;17:59:59
CAM74_20200416181458_6.avi;2020;04;16;18:14:58;05;18:14:58
CAM74_20200416182958_7.avi;2020;04;16;18:29:58;05;18:29:58
CAM74_20200416184457_8.avi;2020;04;16;18:44:57;05;18:44:57
