FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
14042020,CENTENARIO,135,3,Occidente-W,,17:00:00,14,51,0,52,17,41,4,32,10,0,0,
14042020,CENTENARIO,135,3,Occidente-W,,17:15:00,7,28,0,13,12,44,4,13,9,0,0,
14042020,CENTENARIO,135,3,Occidente-W,,17:29:59,15,47,6,26,11,37,2,25,7,0,0,
14042020,CENTENARIO,135,3,Occidente-W,,17:44:59,19,55,8,61,18,52,7,48,6,0,0,
14042020,CENTENARIO,135,3,Occidente-W,,17:59:59,5,14,2,4,5,18,0,14,4,0,0,
14042020,CENTENARIO,135,3,Occidente-W,,18:14:58,9,0,0,0,0,0,0,1,0,0,0,
14042020,CENTENARIO,135,3,Occidente-W,,18:29:57,2,0,0,0,0,0,0,0,0,0,0,
14042020,CENTENARIO,135,3,Occidente-W,,18:44:57,2,0,0,0,0,0,0,0,0,0,0,
15042020,CENTENARIO,135,3,Occidente-W,,11:00:00,6,74,10,35,29,108,6,42,25,0,0,
15042020,CENTENARIO,135,3,Occidente-W,,11:15:00,11,69,6,61,19,85,7,47,12,0,0,
15042020,CENTENARIO,135,3,Occidente-W,,11:29:59,4,65,7,40,17,99,14,29,16,0,0,
15042020,CENTENARIO,135,3,Occidente-W,,11:44:59,6,73,7,34,23,101,13,42,17,0,0,
15042020,CENTENARIO,135,3,Occidente-W,,11:59:59,3,70,11,57,21,115,10,36,13,0,0,
15042020,CENTENARIO,135,3,Occidente-W,,12:14:58,7,85,7,52,12,99,9,46,15,0,0,
15042020,CENTENARIO,135,3,Occidente-W,,12:29:58,10,80,7,53,16,84,9,44,23,0,0,
15042020,CENTENARIO,135,3,Occidente-W,,12:44:57,5,75,10,49,23,104,11,37,12,0,0,
15042020,CENTENARIO,135,3,Occidente-W,,12:59:56,4,75,6,50,21,107,8,36,16,0,0,
15042020,CENTENARIO,135,3,Occidente-W,,13:14:56,3,85,3,44,18,77,17,38,11,0,0,
15042020,CENTENARIO,135,3,Occidente-W,,13:29:56,6,90,5,69,20,80,13,39,17,0,0,
15042020,CENTENARIO,135,3,Occidente-W,,13:44:55,8,82,3,56,22,84,16,53,15,0,0,
