etiqueta;acumulado;frame;tiempo;
particular;1.0;9466.66666667;284
motociclista;1.0;14200.0;426
taxi;1.0;16533.3333333;496
taxi;2.0;40733.3333333;1222
taxi;3.0;52600.0;1578
taxi;4.0;124266.666667;3728
taxi;5.0;137533.333333;4126


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;0.0;300.1
particular;1.0;300.1
taxi;5.0;300.1
motociclista;1.0;300.1
bus;0.0;300.1
camion;0.0;300.1
minivan;0.0;300.1
ciclista;0.0;300.1
tractomula;0.0;300.1
scooter;0.0;300.1
bicitaxi;0.0;300.1
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
