FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
04032020,50S,52,WS,Occidente-W,,06:00:00,24,0,1,2,2,0,0,0,0,0,0
04032020,50S,52,WS,Occidente-W,,06:15:00,11,1,0,0,5,0,0,0,0,0,0
04032020,50S,52,WS,Occidente-W,,06:30:00,2,1,0,1,2,0,0,0,0,0,0
04032020,50S,52,WS,Occidente-W,,06:45:00,2,0,1,0,5,1,0,1,0,0,0
04032020,50S,52,WS,Occidente-W,,07:00:00,1,2,1,2,3,0,0,1,0,0,0
04032020,50S,52,WS,Occidente-W,,07:15:00,2,0,2,0,0,0,0,0,0,0,0
04032020,50S,52,WS,Occidente-W,,07:30:00,1,0,0,0,0,0,0,0,0,0,0
04032020,50S,52,WS,Occidente-W,,07:45:00,1,3,1,0,1,1,0,0,0,0,0
04032020,50S,52,WS,Occidente-W,,08:00:00,2,0,2,0,1,0,0,0,0,0,0
04032020,50S,52,WS,Occidente-W,,08:15:00,2,1,1,1,7,0,0,1,0,0,0
04032020,50S,52,WS,Occidente-W,,08:30:00,2,3,2,1,3,0,0,0,0,0,0
04032020,50S,52,WS,Occidente-W,,08:45:00,3,3,3,2,3,1,0,1,0,0,0
04032020,50S,52,WS,Occidente-W,,09:00:00,1,3,0,1,3,0,0,1,0,0,0
04032020,50S,52,WS,Occidente-W,,09:15:00,2,3,2,1,3,1,0,1,0,0,0
04032020,50S,52,WS,Occidente-W,,09:30:00,4,5,0,4,3,1,1,1,0,0,0
04032020,50S,52,WS,Occidente-W,,09:45:00,3,2,1,2,1,0,0,0,0,0,0
04032020,50S,52,WS,Occidente-W,,10:00:00,0,6,1,0,2,0,0,0,0,0,0
04032020,50S,52,WS,Occidente-W,,10:15:00,2,4,0,1,2,0,0,0,0,0,0
04032020,50S,52,WS,Occidente-W,,10:30:00,2,6,0,1,3,0,0,0,0,0,0
04032020,50S,52,WS,Occidente-W,,10:45:00,3,8,0,3,4,0,0,0,0,0,0
