etiqueta;acumulado;frame;tiempo;
particular;1.0;21066.6666667;632
particular;2.0;23700.0;711
particular;3.0;25166.6666667;755
particular;4.0;30800.0;924
particular;5.0;87766.6666667;2633
particular;6.0;89333.3333333;2680
particular;7.0;92400.0;2772
particular;8.0;96900.0;2907


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;0.0;300.05
particular;8.0;300.05
taxi;0.0;300.05
motociclista;0.0;300.05
bus;0.0;300.05
camion;0.0;300.05
minivan;0.0;300.05
ciclista;0.0;300.05
tractomula;0.0;300.05
scooter;0.0;300.05
bicitaxi;0.0;300.05
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
