FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
22022020,12,71D,NS,Norte,,06:00:00,0,15,15,2,0,2,0,0,0,0,0
22022020,12,71D,NS,Norte,,06:15:00,0,36,13,5,0,1,3,0,0,0,0
22022020,12,71D,NS,Norte,,06:30:00,0,44,12,3,1,5,1,0,0,0,0
22022020,12,71D,NS,Norte,,06:45:00,0,23,10,10,1,5,0,3,0,0,0
22022020,12,71D,NS,Norte,,07:00:00,0,25,3,14,0,4,1,0,0,0,0
22022020,12,71D,NS,Norte,,07:15:00,0,26,8,8,0,6,0,0,0,0,0
22022020,12,71D,NS,Norte,,07:35:00,0,12,6,13,0,1,1,1,0,0,0
22022020,12,71D,NS,Norte,,07:50:00,0,19,4,7,0,4,1,0,0,0,0
22022020,12,71D,NS,Norte,,08:05:00,0,32,4,7,0,2,2,0,0,0,0
22022020,12,71D,NS,Norte,,08:25:00,0,28,6,5,0,2,1,1,0,0,0
22022020,12,71D,NS,Norte,,08:40:00,0,38,10,7,0,3,2,0,0,0,0
22022020,12,71D,NS,Norte,,08:55:00,0,41,6,8,0,3,2,0,0,0,0
22022020,12,71D,NS,Norte,,09:10:00,0,52,9,17,0,2,1,0,0,0,0
22022020,12,71D,NS,Norte,,09:25:00,0,42,5,9,1,3,1,1,0,0,0
22022020,12,71D,NS,Norte,,09:40:00,0,38,6,8,2,3,0,2,0,0,0
22022020,12,71D,NS,Norte,,09:55:00,0,46,4,11,0,2,1,1,0,0,0
22022020,12,71D,NS,Norte,,10:10:00,0,44,4,9,0,8,0,0,0,0,0
22022020,12,71D,NS,Norte,,10:25:00,0,46,13,8,0,2,1,0,0,0,0
22022020,12,71D,NS,Norte,,10:45:00,0,63,13,8,0,4,0,0,0,0,0
22022020,12,71D,NS,Norte,,11:05:00,0,55,9,10,1,5,2,0,0,0,0
22022020,12,71D,NS,Norte,,11:20:00,0,64,11,17,2,3,2,0,0,0,0
22022020,12,71D,NS,Norte,,11:35:00,0,96,11,14,1,3,0,0,0,0,0
22022020,12,71D,NS,Norte,,11:50:00,0,91,17,10,0,3,2,0,0,0,0
22022020,12,71D,NS,Norte,,12:05:00,0,68,9,16,0,4,2,0,1,0,0
22022020,12,71D,NS,Norte,,12:20:00,0,75,6,11,1,1,0,0,1,0,0
22022020,12,71D,NS,Norte,,12:35:00,0,69,14,13,0,1,1,1,0,0,0
22022020,12,71D,NS,Norte,,12:50:00,0,107,8,16,0,7,1,1,0,0,0
22022020,12,71D,NS,Norte,,13:05:00,0,80,12,15,0,0,0,0,0,0,0
22022020,12,71D,NS,Norte,,13:20:00,0,65,8,9,1,3,1,1,0,0,0
22022020,12,71D,NS,Norte,,13:35:00,0,90,13,9,0,1,1,0,0,0,0
22022020,12,71D,NS,Norte,,13:50:00,0,78,7,16,0,2,0,0,0,0,0
22022020,12,71D,NS,Norte,,14:05:00,0,111,7,18,0,2,1,0,0,0,0
22022020,12,71D,NS,Norte,,14:20:00,0,93,14,16,1,2,3,2,0,0,0
22022020,12,71D,NS,Norte,,14:35:00,0,98,14,12,0,3,2,0,1,0,0
22022020,12,71D,NS,Norte,,14:50:00,0,114,16,12,0,1,2,1,0,0,0
22022020,12,71D,NS,Norte,,15:05:00,0,119,13,7,1,3,2,1,0,0,0
22022020,12,71D,NS,Norte,,15:20:00,0,115,11,10,1,7,3,0,0,0,0
22022020,12,71D,NS,Norte,,15:35:00,0,103,6,6,1,0,2,0,0,0,0
22022020,12,71D,NS,Norte,,15:50:00,0,121,16,13,1,0,0,0,0,0,0
22022020,12,71D,NS,Norte,,16:05:00,0,88,8,5,2,3,1,0,0,0,0
22022020,12,71D,NS,Norte,,16:20:00,0,90,8,6,0,1,1,0,0,0,0
