File_Name;Year;Month;Day;Start_Time;Duration;End_Time
KR72XCL15SD42_20200222060000_0000.avi;2020;02;22;06:00:00;05;06:00:00
KR72XCL15SD42_20200222060500_0000.avi;2020;02;22;06:05:00;05;06:05:00
KR72XCL15SD42_20200222061000_0000.avi;2020;02;22;06:10:00;05;06:10:00
KR72XCL15SD42_20200222061500_0000.avi;2020;02;22;06:15:00;05;06:15:00
KR72XCL15SD42_20200222062000_0000.avi;2020;02;22;06:20:00;05;06:20:00
KR72XCL15SD42_20200222062500_0000.avi;2020;02;22;06:25:00;05;06:25:00
KR72XCL15SD42_20200222063000_0000.avi;2020;02;22;06:30:00;05;06:30:00
KR72XCL15SD42_20200222063500_0000.avi;2020;02;22;06:35:00;05;06:35:00
KR72XCL15SD42_20200222064000_0000.avi;2020;02;22;06:40:00;05;06:40:00
KR72XCL15SD42_20200222064500_0000.avi;2020;02;22;06:45:00;05;06:45:00
KR72XCL15SD42_20200222065000_0000.avi;2020;02;22;06:50:00;05;06:50:00
KR72XCL15SD42_20200222065500_0000.avi;2020;02;22;06:55:00;05;06:55:00
KR72XCL15SD42_20200222070000_0000.avi;2020;02;22;07:00:00;05;07:00:00
KR72XCL15SD42_20200222070500_0000.avi;2020;02;22;07:05:00;05;07:05:00
KR72XCL15SD42_20200222071000_0000.avi;2020;02;22;07:10:00;05;07:10:00
KR72XCL15SD42_20200222071500_0000.avi;2020;02;22;07:15:00;05;07:15:00
KR72XCL15SD42_20200222072000_0000.avi;2020;02;22;07:20:00;05;07:20:00
KR72XCL15SD42_20200222072500_0000.avi;2020;02;22;07:25:00;05;07:25:00
KR72XCL15SD42_20200222073000_0000.avi;2020;02;22;07:30:00;05;07:30:00
KR72XCL15SD42_20200222073500_0000.avi;2020;02;22;07:35:00;05;07:35:00
KR72XCL15SD42_20200222074000_0000.avi;2020;02;22;07:40:00;05;07:40:00
KR72XCL15SD42_20200222074500_0000.avi;2020;02;22;07:45:00;05;07:45:00
KR72XCL15SD42_20200222075000_0000.avi;2020;02;22;07:50:00;05;07:50:00
KR72XCL15SD42_20200222075500_0000.avi;2020;02;22;07:55:00;05;07:55:00
KR72XCL15SD42_20200222080000_0000.avi;2020;02;22;08:00:00;05;08:00:00
KR72XCL15SD42_20200222080500_0000.avi;2020;02;22;08:05:00;05;08:05:00
KR72XCL15SD42_20200222081000_0000.avi;2020;02;22;08:10:00;05;08:10:00
KR72XCL15SD42_20200222081500_0000.avi;2020;02;22;08:15:00;05;08:15:00
KR72XCL15SD42_20200222082000_0000.avi;2020;02;22;08:20:00;05;08:20:00
KR72XCL15SD42_20200222082500_0000.avi;2020;02;22;08:25:00;05;08:25:00
KR72XCL15SD42_20200222083000_0000.avi;2020;02;22;08:30:00;05;08:30:00
KR72XCL15SD42_20200222083500_0000.avi;2020;02;22;08:35:00;05;08:35:00
KR72XCL15SD42_20200222084000_0000.avi;2020;02;22;08:40:00;05;08:40:00
KR72XCL15SD42_20200222084500_0000.avi;2020;02;22;08:45:00;05;08:45:00
KR72XCL15SD42_20200222085000_0000.avi;2020;02;22;08:50:00;05;08:50:00
KR72XCL15SD42_20200222085500_0000.avi;2020;02;22;08:55:00;05;08:55:00
