FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
22022020,15,72,23,Norte,Sur,09:00:00,20,5,0,3,0,1,0,39,0,0,0
22022020,15,72,23,Norte,Sur,09:15:00,22,1,0,6,0,0,0,39,0,0,0
22022020,15,72,23,Norte,Sur,09:30:00,16,3,0,2,0,0,0,35,0,0,0
22022020,15,72,23,Norte,Sur,09:45:00,24,3,0,4,0,2,1,45,2,0,0
22022020,15,72,23,Norte,Sur,10:00:00,11,6,0,4,1,0,0,49,0,0,0
22022020,15,72,23,Norte,Sur,10:15:00,34,4,1,5,0,0,1,48,0,0,0
22022020,15,72,23,Norte,Sur,10:30:00,29,3,0,6,0,0,0,47,0,0,0
22022020,15,72,23,Norte,Sur,10:45:00,37,7,0,4,0,0,0,42,1,0,0
22022020,15,72,23,Norte,Sur,11:00:00,30,10,1,8,0,0,0,49,0,0,0
22022020,15,72,23,Norte,Sur,11:15:00,32,12,1,8,0,0,1,53,0,0,0
22022020,15,72,23,Norte,Sur,11:30:00,44,13,0,5,0,1,1,52,0,0,0
22022020,15,72,23,Norte,Sur,11:45:00,37,3,0,4,0,0,2,61,0,0,0
22022020,15,72,23,Norte,Sur,12:00:00,45,9,0,3,0,0,0,88,0,0,0
22022020,15,72,23,Norte,Sur,12:15:00,50,6,2,6,1,0,2,172,0,0,0
22022020,15,72,23,Norte,Sur,12:30:00,72,6,3,7,1,0,0,173,0,0,0
22022020,15,72,23,Norte,Sur,12:45:00,60,7,3,5,2,0,0,210,0,0,0
22022020,15,72,23,Norte,Sur,13:00:00,57,1,2,2,0,0,0,198,0,0,0
22022020,15,72,23,Norte,Sur,13:15:00,67,4,0,16,0,0,1,197,0,0,0
22022020,15,72,23,Norte,Sur,13:30:00,57,6,0,4,0,0,1,179,0,0,0
22022020,15,72,23,Norte,Sur,13:45:00,48,7,1,9,0,0,0,194,0,0,0
22022020,15,72,23,Norte,Sur,14:00:00,57,7,0,8,0,0,0,231,0,0,0
22022020,15,72,23,Norte,Sur,14:15:00,101,12,2,13,2,0,3,298,0,0,0
22022020,15,72,23,Norte,Sur,14:30:00,66,3,0,4,1,0,1,233,0,0,0
22022020,15,72,23,Norte,Sur,14:45:00,51,6,1,14,0,0,0,131,0,0,0
22022020,15,72,23,Norte,Sur,15:00:00,57,6,0,4,0,0,0,132,0,0,0
22022020,15,72,23,Norte,Sur,15:15:00,54,6,0,6,1,0,0,118,0,0,0
22022020,15,72,23,Norte,Sur,15:30:00,40,2,1,0,0,0,1,121,0,0,0
22022020,15,72,23,Norte,Sur,15:45:00,68,2,1,2,0,0,0,94,0,0,0
22022020,15,72,23,Norte,Sur,16:00:00,34,5,0,2,2,0,0,92,0,0,0
22022020,15,72,23,Norte,Sur,16:15:00,59,3,0,2,0,0,0,116,0,0,0
22022020,15,72,23,Norte,Sur,16:30:00,54,5,0,3,1,0,0,101,0,0,0
22022020,15,72,23,Norte,Sur,16:45:00,62,5,1,4,2,0,0,97,0,0,0
22022020,15,72,23,Norte,Sur,17:00:00,54,2,1,2,2,0,0,118,0,0,0
22022020,15,72,23,Norte,Sur,17:15:00,66,0,1,4,0,0,0,129,0,0,0
22022020,15,72,23,Norte,Sur,17:30:00,37,3,0,8,2,0,0,150,0,0,0
22022020,15,72,23,Norte,Sur,17:45:00,41,2,1,5,0,0,0,132,0,0,0
22022020,15,72,23,Sur,Norte,06:00:00,23,0,0,3,0,0,0,5,0,0,0
22022020,15,72,23,Sur,Norte,06:15:00,13,2,0,6,0,0,0,46,0,0,0
22022020,15,72,23,Sur,Norte,06:30:00,17,0,0,3,0,0,0,79,0,0,0
22022020,15,72,23,Sur,Norte,06:45:00,19,3,0,0,0,0,0,83,0,0,0
22022020,15,72,23,Sur,Norte,07:00:00,25,0,0,2,0,0,2,80,0,0,0
22022020,15,72,23,Sur,Norte,07:15:00,22,2,2,4,0,0,1,101,0,0,0
22022020,15,72,23,Sur,Norte,07:30:00,26,1,1,7,0,0,0,120,0,0,0
22022020,15,72,23,Sur,Norte,07:45:00,17,1,1,7,0,0,1,124,0,0,0
22022020,15,72,23,Sur,Norte,08:00:00,19,3,1,4,0,1,2,60,0,0,0
22022020,15,72,23,Sur,Norte,08:15:00,15,0,0,5,0,0,0,63,0,0,0
22022020,15,72,23,Sur,Norte,08:30:00,29,0,0,1,0,0,0,59,0,0,0
22022020,15,72,23,Sur,Norte,08:45:00,40,2,0,4,0,0,0,85,0,0,0
22022020,15,72,23,Sur,Norte,09:00:00,39,0,2,2,0,0,0,49,0,0,0
22022020,15,72,23,Sur,Norte,09:15:00,27,1,1,2,0,0,0,66,0,0,0
