13022020,AC68,KR60,sentido unico,Sur,,05:00:00,0,1,0,1,0,0,1,1,0,
13022020,AC68,KR60,sentido unico,Sur,,05:05:00,2,1,1,0,1,0,0,0,0,
13022020,AC68,KR60,sentido unico,Sur,,05:10:00,2,8,1,1,0,0,1,0,0,
13022020,AC68,KR60,sentido unico,Sur,,05:15:00,10,7,1,0,1,0,0,1,0,
13022020,AC68,KR60,sentido unico,Sur,,05:20:00,1,5,1,1,0,2,0,0,0,
13022020,AC68,KR60,sentido unico,Sur,,05:25:00,2,12,3,3,0,0,1,1,0,
13022020,AC68,KR60,sentido unico,Sur,,05:30:00,3,7,2,0,2,0,1,1,0,
13022020,AC68,KR60,sentido unico,Sur,,05:35:00,3,16,1,2,0,0,0,1,0,
13022020,AC68,KR60,sentido unico,Sur,,05:40:00,6,23,2,2,1,0,1,3,0,
13022020,AC68,KR60,sentido unico,Sur,,05:45:00,4,20,3,2,2,0,1,3,0,
13022020,AC68,KR60,sentido unico,Sur,,05:50:00,7,17,2,5,6,1,8,0,0,
13022020,AC68,KR60,sentido unico,Sur,,05:55:00,4,11,2,1,2,0,1,2,0,
13022020,AC68,KR60,sentido unico,Sur,,06:00:00,5,14,3,2,2,0,1,2,0,
13022020,AC68,KR60,sentido unico,Sur,,06:05:00,11,14,0,5,1,0,0,1,0,
13022020,AC68,KR60,sentido unico,Sur,,06:10:00,7,11,2,3,1,0,1,6,0,
13022020,AC68,KR60,sentido unico,Sur,,06:15:00,6,10,2,3,0,0,4,2,0,
13022020,AC68,KR60,sentido unico,Sur,,06:20:00,6,29,5,2,0,0,0,3,0,
13022020,AC68,KR60,sentido unico,Sur,,06:25:00,10,21,9,4,1,2,2,6,0,
13022020,AC68,KR60,sentido unico,Sur,,06:30:00,4,31,6,8,2,0,3,3,0,
13022020,AC68,KR60,sentido unico,Sur,,06:35:00,9,43,8,6,0,0,2,8,0,
13022020,AC68,KR60,sentido unico,Sur,,06:40:00,12,55,11,13,2,2,6,7,0,
13022020,AC68,KR60,sentido unico,Sur,,06:45:00,8,52,11,10,1,0,2,7,0,
13022020,AC68,KR60,sentido unico,Sur,,06:50:00,2,54,6,10,2,2,2,5,0,
13022020,AC68,KR60,sentido unico,Sur,,06:55:00,8,67,14,18,1,1,0,3,0,
13022020,AC68,KR60,sentido unico,Sur,,07:00:00,11,53,11,11,4,0,3,7,0,
13022020,AC68,KR60,sentido unico,Sur,,07:05:00,11,43,17,13,1,4,2,2,0,
13022020,AC68,KR60,sentido unico,Sur,,07:10:00,6,27,12,18,2,1,0,3,0,
13022020,AC68,KR60,sentido unico,Sur,,07:15:00,8,28,9,8,1,2,0,2,0,
13022020,AC68,KR60,sentido unico,Sur,,07:20:00,4,21,6,11,1,1,2,5,0,
13022020,AC68,KR60,sentido unico,Sur,,07:25:00,9,14,8,6,0,2,0,2,0,
13022020,AC68,KR60,sentido unico,Sur,,07:30:00,9,24,6,11,0,1,0,9,0,
13022020,AC68,KR60,sentido unico,Sur,,07:35:00,11,23,10,10,1,1,0,2,0,
13022020,AC68,KR60,sentido unico,Sur,,07:40:00,8,35,7,11,0,0,3,5,0,
13022020,AC68,KR60,sentido unico,Sur,,07:45:00,21,37,7,7,0,0,3,6,0,
