File_Name;Year;Month;Day;Start_Time;Duration;End_Time
CAM89_20200414120000_1.avi;2020;04;14;12:00:00;00:15:00;12:15:00
CAM89_20200414121500_2.avi;2020;04;14;12:15:00;00:14:59;12:29:59
CAM89_20200414122959_3.avi;2020;04;14;12:29:59;00:15:00;12:44:59
CAM89_20200414124459_4.avi;2020;04;14;12:44:59;00:15:00;12:59:59
CAM89_20200414125959_5.avi;2020;04;14;12:59:59;00:14:59;13:14:58
CAM89_20200414131458_6.avi;2020;04;14;13:14:58;00:15:00;13:29:58
CAM89_20200414132958_7.avi;2020;04;14;13:29:58;00:14:59;13:44:57
CAM89_20200414134457_8.avi;2020;04;14;13:44:57;00:14:57;13:59:54
