etiqueta;acumulado;frame;tiempo;
taxi;1.0;28433.3333333;853
taxi;2.0;49966.6666667;1499
taxi;3.0;52300.0;1569
particular;1.0;55500.0;1665
taxi;4.0;61033.3333333;1831
taxi;5.0;147666.666667;4430
particular;2.0;155633.333333;4669


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;0.0;300.05
particular;2.0;300.05
taxi;5.0;300.05
motociclista;0.0;300.05
bus;0.0;300.05
camion;0.0;300.05
minivan;0.0;300.05
ciclista;0.0;300.05
tractomula;0.0;300.05
scooter;0.0;300.05
bicitaxi;0.0;300.05
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
