FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
05032020,183,7,EN,Oriente-E,,06:00:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,06:05:00,0,0,0,0,0,0,0,2,0,0,0,
05032020,183,7,EN,Oriente-E,,06:10:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,06:15:00,0,1,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,06:20:00,1,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,06:25:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,06:30:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,06:35:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,06:40:00,0,0,0,1,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,06:45:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,06:50:00,0,1,0,0,0,0,1,0,0,0,0,
05032020,183,7,EN,Oriente-E,,06:55:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,07:00:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,07:05:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,07:10:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,07:15:00,1,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,07:20:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,07:25:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,07:30:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,07:35:00,0,0,0,1,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,07:40:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,07:45:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,07:50:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,07:55:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,08:00:00,1,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,08:05:00,0,1,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,08:10:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,08:15:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,08:20:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,08:25:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,08:30:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,08:35:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,08:40:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,08:45:00,1,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,08:50:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,08:55:00,0,1,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,09:00:00,0,0,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,09:05:00,0,1,0,0,0,0,0,0,0,0,0,
05032020,183,7,EN,Oriente-E,,09:10:00,0,1,0,0,0,0,0,1,0,0,0,
