FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
22022020,12,71D,ES,Oriente,,06:00:00,0,1,3,1,0,1,1,1,0,0,0
22022020,12,71D,ES,Oriente,,06:15:00,0,4,3,0,0,1,0,0,0,0,0
22022020,12,71D,ES,Oriente,,06:30:00,0,8,3,2,0,3,0,0,0,0,0
22022020,12,71D,ES,Oriente,,06:50:00,1,2,3,2,0,1,0,0,0,0,0
22022020,12,71D,ES,Oriente,,07:05:00,0,3,1,4,0,1,0,1,0,0,0
22022020,12,71D,ES,Oriente,,07:20:00,0,11,5,2,0,2,0,0,0,0,0
22022020,12,71D,ES,Oriente,,07:35:00,0,9,2,1,0,0,0,3,0,0,0
22022020,12,71D,ES,Oriente,,07:50:00,0,3,1,1,0,0,0,1,0,0,0
22022020,12,71D,ES,Oriente,,08:05:00,0,7,1,1,0,1,1,0,0,0,0
22022020,12,71D,ES,Oriente,,08:20:00,1,9,1,1,0,1,1,0,0,0,0
22022020,12,71D,ES,Oriente,,08:35:00,0,6,2,0,0,0,0,0,0,0,0
22022020,12,71D,ES,Oriente,,08:50:00,0,5,1,0,0,5,3,0,0,0,0
22022020,12,71D,ES,Oriente,,09:05:00,0,10,1,4,0,1,1,0,0,0,0
22022020,12,71D,ES,Oriente,,09:20:00,0,8,2,3,0,1,2,0,0,0,0
22022020,12,71D,ES,Oriente,,09:35:00,1,6,5,1,2,2,0,2,0,0,0
22022020,12,71D,ES,Oriente,,09:50:00,0,5,1,1,0,0,1,1,0,0,0
22022020,12,71D,ES,Oriente,,10:05:00,0,15,1,2,0,1,3,0,0,0,0
22022020,12,71D,ES,Oriente,,10:20:00,0,6,3,1,0,1,1,0,0,0,0
22022020,12,71D,ES,Oriente,,10:35:00,0,18,5,2,0,4,0,0,0,0,0
22022020,12,71D,ES,Oriente,,10:50:00,0,17,6,1,1,0,1,0,0,0,0
22022020,12,71D,ES,Oriente,,11:05:00,0,14,4,5,1,1,0,1,0,0,0
22022020,12,71D,ES,Oriente,,11:20:00,0,17,2,7,2,2,1,0,0,0,0
22022020,12,71D,ES,Oriente,,11:35:00,0,18,2,5,0,1,2,0,0,0,0
22022020,12,71D,ES,Oriente,,11:50:00,0,15,5,2,0,2,0,1,0,0,0
22022020,12,71D,ES,Oriente,,12:05:00,0,16,2,1,0,2,0,1,0,0,0
22022020,12,71D,ES,Oriente,,12:20:00,0,15,2,1,1,1,1,1,0,0,0
22022020,12,71D,ES,Oriente,,12:35:00,1,14,1,4,0,1,1,1,0,0,0
22022020,12,71D,ES,Oriente,,12:50:00,0,21,0,3,0,4,0,2,0,0,0
22022020,12,71D,ES,Oriente,,13:10:00,0,15,1,3,0,0,0,0,0,0,0
22022020,12,71D,ES,Oriente,,14:00:00,0,35,0,4,0,1,1,0,0,0,0
22022020,12,71D,ES,Oriente,,14:15:00,0,9,2,3,0,1,1,2,0,0,0
22022020,12,71D,ES,Oriente,,14:30:00,0,30,6,2,0,1,1,0,0,0,0
22022020,12,71D,ES,Oriente,,14:45:00,0,26,3,2,0,1,0,2,1,0,0
22022020,12,71D,ES,Oriente,,16:00:00,0,14,2,0,1,0,0,0,0,0,0
22022020,12,71D,ES,Oriente,,16:15:00,0,10,0,6,0,0,1,0,0,0,0
22022020,12,71D,ES,Oriente,,16:30:00,0,16,2,1,0,0,1,1,0,0,0
22022020,12,71D,ES,Oriente,,16:45:00,0,14,0,1,0,2,3,1,0,0,0
22022020,12,71D,ES,Oriente,,17:00:00,0,22,1,1,0,0,0,1,0,0,0
22022020,12,71D,ES,Oriente,,17:20:00,0,17,2,2,0,1,0,1,0,0,0
22022020,12,71D,ES,Oriente,,17:35:00,0,9,2,1,0,0,0,0,0,0,0
22022020,12,71D,ES,Oriente,,17:50:00,0,8,0,1,0,0,0,0,0,0,0
22022020,12,71D,EN,Oriente,,06:05:00,0,1,0,0,0,0,0,0,0,0,0
22022020,12,71D,EN,Oriente,,06:20:00,1,3,3,0,0,0,0,0,0,0,0
22022020,12,71D,EN,Oriente,,06:40:00,1,8,0,1,0,0,0,1,0,0,0
22022020,12,71D,EN,Oriente,,06:55:00,0,3,0,0,0,0,0,1,0,0,0
22022020,12,71D,EN,Oriente,,07:10:00,0,2,0,3,0,0,0,0,0,0,0
22022020,12,71D,EN,Oriente,,07:25:00,3,3,1,1,0,0,0,1,0,0,0
22022020,12,71D,EN,Oriente,,07:40:00,1,1,1,0,0,0,0,1,0,0,0
22022020,12,71D,EN,Oriente,,07:55:00,0,3,1,0,0,0,0,0,0,0,0
22022020,12,71D,EN,Oriente,,08:10:00,1,3,0,2,0,0,0,0,0,0,0
22022020,12,71D,EN,Oriente,,08:25:00,1,7,2,0,0,0,1,0,0,0,0
22022020,12,71D,EN,Oriente,,08:40:00,0,8,1,1,0,0,0,1,0,0,0
22022020,12,71D,EN,Oriente,,08:55:00,3,5,0,2,0,0,0,0,0,0,0
22022020,12,71D,EN,Oriente,,09:10:00,1,7,4,0,0,0,0,1,0,0,0
22022020,12,71D,EN,Oriente,,09:25:00,0,1,0,1,0,0,0,0,0,0,0
22022020,12,71D,EN,Oriente,,09:40:00,2,2,0,1,0,0,0,0,0,0,0
22022020,12,71D,EN,Oriente,,09:55:00,0,2,1,1,0,0,0,0,0,0,0
22022020,12,71D,EN,Oriente,,10:10:00,1,5,0,2,0,0,0,1,0,0,0
