FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
03032020,1,8C,EW,Oriente-E,,06:00:00,0,5,1,0,0,0,3,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,06:05:00,0,5,5,0,0,0,4,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,06:10:00,0,4,1,2,0,1,2,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,06:15:00,0,8,7,3,0,0,1,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,06:20:00,0,4,4,1,0,1,1,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,06:25:00,0,2,7,0,0,0,0,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,06:30:00,0,5,3,2,0,0,2,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,06:35:00,1,4,5,3,0,0,1,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,06:40:00,1,8,4,3,0,2,2,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,06:45:00,0,6,4,11,0,1,1,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,06:50:00,0,11,3,6,0,0,4,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,06:55:00,1,6,4,3,0,0,1,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,07:00:00,0,0,3,3,0,0,2,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,07:05:00,0,2,3,0,0,0,1,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,07:10:00,1,3,4,2,0,0,3,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,07:15:00,0,1,2,2,0,0,1,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,07:20:00,0,2,4,2,0,1,1,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,07:25:00,0,1,3,0,0,0,1,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,07:30:00,0,2,4,0,0,1,2,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,07:35:00,0,2,1,3,0,0,0,1,0,0,0,
03032020,1,8C,EW,Oriente-E,,07:40:00,0,6,4,3,1,0,0,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,07:45:00,0,3,3,5,0,1,3,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,07:50:00,1,6,9,3,0,0,0,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,07:55:00,0,4,6,2,0,2,1,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,08:00:00,0,2,3,1,0,1,0,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,08:05:00,0,4,9,3,0,1,0,1,0,0,0,
03032020,1,8C,EW,Oriente-E,,08:10:00,0,4,4,4,0,0,1,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,08:15:00,0,5,4,2,0,2,3,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,08:20:00,0,7,7,2,0,0,2,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,08:25:00,0,11,9,7,0,0,2,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,08:30:00,0,0,1,1,0,0,0,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,08:35:00,1,0,1,0,0,0,0,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,08:40:00,0,8,3,2,0,1,1,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,08:45:00,0,2,3,1,0,0,0,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,08:50:00,0,9,6,2,0,0,1,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,08:55:00,0,7,6,1,0,0,1,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,09:00:00,0,13,7,3,0,0,1,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,09:05:00,0,11,5,1,0,0,0,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,09:10:00,0,12,7,3,0,0,0,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,09:15:00,0,9,4,1,0,1,0,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,09:20:00,0,5,8,4,0,0,0,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,09:25:00,0,8,12,1,0,0,0,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,09:30:00,0,13,4,0,0,0,1,0,0,0,0,
03032020,1,8C,EW,Oriente-E,,09:35:00,0,5,10,1,0,0,1,0,0,0,0,
