FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
27022020,17,24BIS,SE,Sur-S,,06:00:00,0,2,0,0,0,0,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,06:05:00,3,0,0,2,0,2,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,06:10:00,1,2,0,1,0,4,1,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,06:15:00,1,0,0,3,1,1,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,06:20:00,1,2,1,2,0,5,0,1,0,0,0,
27022020,17,24BIS,SE,Sur-S,,06:25:00,0,1,0,0,0,2,0,1,0,0,0,
27022020,17,24BIS,SE,Sur-S,,06:30:00,1,1,0,2,0,3,0,0,1,0,0,
27022020,17,24BIS,SE,Sur-S,,06:35:00,0,0,1,1,0,3,1,3,0,0,0,
27022020,17,24BIS,SE,Sur-S,,06:40:00,3,1,0,3,0,2,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,06:45:00,0,0,1,2,1,3,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,06:50:00,1,0,0,7,0,0,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,06:55:00,0,2,0,2,0,2,0,1,0,0,0,
27022020,17,24BIS,SE,Sur-S,,07:00:00,0,5,2,4,0,2,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,07:05:00,2,4,0,3,0,1,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,07:10:00,0,3,4,2,0,0,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,07:15:00,1,0,0,0,2,0,0,1,0,0,0,
27022020,17,24BIS,SE,Sur-S,,07:20:00,1,5,1,4,0,0,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,07:25:00,0,1,0,2,0,3,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,07:30:00,0,4,0,2,1,2,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,07:35:00,1,4,1,3,0,1,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,07:40:00,0,10,1,3,0,2,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,07:45:00,0,3,3,6,0,0,0,1,0,0,0,
27022020,17,24BIS,SE,Sur-S,,07:50:00,0,1,0,4,0,0,1,2,0,0,0,
27022020,17,24BIS,SE,Sur-S,,07:55:00,0,3,3,5,0,1,1,1,0,0,0,
27022020,17,24BIS,SE,Sur-S,,08:00:00,1,3,1,2,0,4,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,08:05:00,0,6,0,3,0,0,4,1,0,0,0,
27022020,17,24BIS,SE,Sur-S,,08:10:00,0,2,3,2,0,1,1,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,08:15:00,1,4,2,3,0,1,1,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,08:20:00,1,6,0,0,0,1,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,08:25:00,0,6,1,2,0,0,1,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,08:30:00,2,10,2,2,1,1,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,08:35:00,1,7,4,1,0,1,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,08:40:00,0,1,0,1,0,0,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,08:45:00,0,1,1,1,0,0,1,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,08:50:00,2,2,3,0,0,1,0,1,0,0,0,
27022020,17,24BIS,SE,Sur-S,,08:55:00,0,4,1,1,0,0,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,09:00:00,0,2,2,0,0,1,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,09:05:00,0,1,1,0,0,0,0,1,0,0,0,
27022020,17,24BIS,SE,Sur-S,,09:10:00,0,2,3,0,0,0,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,09:15:00,1,2,0,0,0,0,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,09:20:00,1,3,1,0,0,0,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,09:25:00,0,4,0,0,1,2,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,09:30:00,0,4,0,0,2,1,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,09:35:00,0,0,0,1,0,0,0,1,0,0,0,
27022020,17,24BIS,SE,Sur-S,,09:40:00,0,5,2,0,0,0,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,09:45:00,0,3,0,0,0,2,1,1,0,0,0,
27022020,17,24BIS,SE,Sur-S,,09:50:00,1,3,1,1,1,0,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,09:55:00,0,4,0,0,0,0,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,10:00:00,0,4,3,0,0,0,1,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,10:05:00,0,2,0,0,0,1,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,10:10:00,0,3,1,1,1,0,0,1,0,0,0,
27022020,17,24BIS,SE,Sur-S,,10:15:00,1,4,0,1,0,0,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,10:20:00,0,2,1,0,0,0,0,0,0,0,0,
27022020,17,24BIS,SE,Sur-S,,10:25:00,0,1,1,0,0,0,0,0,0,0,0,
