FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
27022020,17,24BIS,SE,Sur-S,,06:00:00,4,4,0,3,0,6,1,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,06:15:00,2,3,1,5,1,8,0,2,0,0,0
27022020,17,24BIS,SE,Sur-S,,06:30:00,4,2,1,6,0,8,1,3,1,0,0
27022020,17,24BIS,SE,Sur-S,,06:45:00,1,2,1,11,1,5,0,1,0,0,0
27022020,17,24BIS,SE,Sur-S,,07:00:00,2,12,6,9,0,3,0,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,07:15:00,2,6,1,6,2,3,0,1,0,0,0
27022020,17,24BIS,SE,Sur-S,,07:30:00,1,18,2,8,1,5,0,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,07:45:00,0,7,6,15,0,1,2,4,0,0,0
27022020,17,24BIS,SE,Sur-S,,08:00:00,1,11,4,7,0,5,5,1,0,0,0
27022020,17,24BIS,SE,Sur-S,,08:15:00,2,16,3,5,0,2,2,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,08:30:00,3,18,6,4,1,2,0,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,08:45:00,2,7,5,2,0,1,1,1,0,0,0
27022020,17,24BIS,SE,Sur-S,,09:00:00,0,5,6,0,0,1,0,1,0,0,0
27022020,17,24BIS,SE,Sur-S,,09:15:00,2,9,1,0,1,2,0,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,09:30:00,0,9,2,1,2,1,0,1,0,0,0
27022020,17,24BIS,SE,Sur-S,,09:45:00,1,10,1,1,1,2,1,1,0,0,0
27022020,17,24BIS,SE,Sur-S,,10:00:00,0,9,4,1,1,1,1,1,0,0,0
27022020,17,24BIS,SE,Sur-S,,10:15:00,1,7,2,1,0,0,0,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,10:30:00,1,8,3,10,1,0,1,2,0,0,0
27022020,17,24BIS,SE,Sur-S,,10:45:00,0,8,2,0,0,1,2,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,11:00:00,2,10,1,5,0,5,1,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,11:15:00,1,13,2,4,0,1,2,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,11:30:00,0,8,2,7,0,1,1,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,11:45:00,1,8,1,3,0,1,0,1,0,0,0
27022020,17,24BIS,SE,Sur-S,,12:00:00,2,8,1,2,0,3,4,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,12:15:00,3,7,1,4,0,1,0,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,12:30:00,4,16,2,2,1,0,2,1,0,0,0
27022020,17,24BIS,SE,Sur-S,,12:45:00,1,13,1,2,0,2,2,1,0,0,0
27022020,17,24BIS,SE,Sur-S,,13:00:00,7,11,2,4,1,2,0,1,0,0,0
27022020,17,24BIS,SE,Sur-S,,13:15:00,7,8,2,1,2,2,0,2,0,0,0
27022020,17,24BIS,SE,Sur-S,,13:30:00,7,7,2,5,0,4,1,3,0,0,0
27022020,17,24BIS,SE,Sur-S,,13:45:00,4,12,3,5,1,4,0,3,0,0,0
27022020,17,24BIS,SE,Sur-S,,14:00:00,7,12,1,5,0,3,3,2,0,0,0
27022020,17,24BIS,SE,Sur-S,,14:15:00,2,9,1,6,0,0,1,4,0,0,0
27022020,17,24BIS,SE,Sur-S,,14:30:00,1,7,2,3,0,1,2,1,0,0,0
27022020,17,24BIS,SE,Sur-S,,14:45:00,4,10,0,8,0,2,0,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,15:00:00,2,5,2,3,0,4,4,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,15:15:00,5,2,1,6,0,7,4,2,1,0,0
27022020,17,24BIS,SE,Sur-S,,15:30:00,2,2,1,2,0,6,1,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,15:45:00,2,4,2,1,0,7,2,3,0,0,0
27022020,17,24BIS,SE,Sur-S,,16:00:00,6,6,1,8,1,8,3,3,0,0,0
27022020,17,24BIS,SE,Sur-S,,16:15:00,3,7,0,4,1,6,0,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,16:30:00,2,7,0,1,1,5,0,2,0,0,0
27022020,17,24BIS,SE,Sur-S,,16:45:00,2,5,1,2,1,6,0,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,17:00:00,3,4,4,3,0,3,0,1,0,0,0
27022020,17,24BIS,SE,Sur-S,,17:15:00,5,11,1,1,0,4,0,1,0,0,0
27022020,17,24BIS,SE,Sur-S,,17:30:00,0,4,1,4,0,0,1,0,0,0,0
27022020,17,24BIS,SE,Sur-S,,17:45:00,1,4,4,0,0,0,0,1,0,0,0
27022020,17,24BIS,SN,Sur-S,,06:00:00,3,25,5,19,0,1,1,3,0,0,0
27022020,17,24BIS,SN,Sur-S,,06:15:00,2,23,5,41,0,1,4,5,0,0,0
27022020,17,24BIS,SN,Sur-S,,06:30:00,3,33,7,28,0,0,2,4,0,0,0
27022020,17,24BIS,SN,Sur-S,,06:45:00,2,40,12,48,0,4,4,4,0,0,0
27022020,17,24BIS,SN,Sur-S,,07:00:00,5,23,10,57,0,1,4,1,0,0,0
27022020,17,24BIS,SN,Sur-S,,07:15:00,0,34,10,65,0,1,1,3,0,0,0
27022020,17,24BIS,SN,Sur-S,,07:30:00,4,36,18,66,1,2,1,2,0,0,0
27022020,17,24BIS,SN,Sur-S,,07:45:00,1,35,19,62,1,1,2,3,0,0,0
27022020,17,24BIS,SN,Sur-S,,08:00:00,2,47,34,34,0,5,3,0,0,0,0
27022020,17,24BIS,SN,Sur-S,,08:15:00,1,49,18,27,0,3,4,1,0,0,0
27022020,17,24BIS,SN,Sur-S,,08:30:00,1,44,17,20,0,4,1,0,0,0,0
27022020,17,24BIS,SN,Sur-S,,08:45:00,1,28,10,10,0,0,4,0,0,0,0
27022020,17,24BIS,SN,Sur-S,,09:00:00,0,18,10,11,0,2,3,0,0,0,0
27022020,17,24BIS,SN,Sur-S,,09:15:00,0,21,9,9,0,2,2,0,0,0,0
27022020,17,24BIS,SN,Sur-S,,09:30:00,1,22,4,14,0,2,5,0,0,0,0
27022020,17,24BIS,SN,Sur-S,,09:45:00,0,14,6,13,0,1,2,1,0,0,0
27022020,17,24BIS,SN,Sur-S,,10:00:00,1,23,7,15,0,1,1,1,0,0,0
27022020,17,24BIS,SN,Sur-S,,10:15:00,0,12,4,6,0,0,1,0,0,0,0
27022020,17,24BIS,SN,Sur-S,,10:30:00,1,12,5,5,0,2,1,0,0,0,0
27022020,17,24BIS,SN,Sur-S,,10:45:00,0,20,9,6,0,2,1,0,0,0,0
27022020,17,24BIS,SN,Sur-S,,11:00:00,0,16,2,11,0,5,2,1,0,0,0
27022020,17,24BIS,SN,Sur-S,,11:15:00,0,13,5,8,0,1,0,2,0,0,0
27022020,17,24BIS,SN,Sur-S,,11:30:00,1,16,5,8,0,2,0,0,0,0,0
27022020,17,24BIS,SN,Sur-S,,11:45:00,0,33,3,7,0,1,2,1,0,0,0
27022020,17,24BIS,SN,Sur-S,,12:00:00,0,21,8,13,0,2,4,1,0,0,0
27022020,17,24BIS,SN,Sur-S,,12:15:00,0,27,4,10,0,4,4,2,0,0,0
27022020,17,24BIS,SN,Sur-S,,12:30:00,0,34,6,10,0,6,0,3,0,0,0
27022020,17,24BIS,SN,Sur-S,,12:45:00,0,33,4,10,1,7,2,0,0,0,0
27022020,17,24BIS,SN,Sur-S,,13:00:00,0,24,10,12,0,6,3,0,0,0,0
27022020,17,24BIS,SN,Sur-S,,13:15:00,1,34,5,15,0,4,1,0,0,0,0
27022020,17,24BIS,SN,Sur-S,,13:30:00,0,42,8,19,0,5,3,1,0,0,0
27022020,17,24BIS,SN,Sur-S,,13:45:00,1,46,9,4,1,0,2,1,0,0,0
27022020,17,24BIS,SN,Sur-S,,14:00:00,1,31,9,7,0,3,0,1,0,0,0
27022020,17,24BIS,SN,Sur-S,,14:15:00,0,36,7,19,0,1,3,1,0,0,0
