FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
03032020,99,KR 13 Y KR 11,NS,Norte-N,,06:00:00,17,7,2,0,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,06:15:00,6,10,3,1,0,1,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,06:30:00,13,5,3,0,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,06:45:00,13,5,4,2,1,0,1,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,07:00:00,23,5,7,1,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,07:15:00,33,6,10,1,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,07:30:00,24,10,5,3,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,07:45:00,18,9,10,1,0,1,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,08:00:00,18,6,4,0,0,1,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,08:15:00,12,12,5,1,0,1,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,08:30:00,7,18,7,1,0,1,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,08:45:00,8,18,4,1,0,0,0,1,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,09:00:00,15,15,3,0,0,1,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,09:15:00,10,24,12,3,0,0,0,1,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,09:30:00,10,15,5,1,0,1,1,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,09:45:00,7,11,4,0,0,2,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,10:00:00,5,17,6,2,0,0,1,1,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,10:15:00,12,13,6,3,0,1,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,10:30:00,13,22,10,3,0,1,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,10:45:00,13,21,6,2,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,11:00:00,10,19,6,7,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,11:15:00,14,19,6,3,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,11:30:00,17,19,4,3,0,0,0,2,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,11:45:00,16,21,5,4,0,2,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,12:00:00,11,16,3,1,0,1,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,12:15:00,9,21,4,3,0,3,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,12:30:00,2,19,3,2,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,12:45:00,1,8,2,1,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,13:00:00,10,10,3,1,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,13:15:00,9,9,2,1,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,13:30:00,2,12,5,3,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,13:45:00,11,14,5,1,0,3,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,14:00:00,12,10,5,0,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,14:15:00,12,24,4,1,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,14:30:00,2,9,2,0,0,0,2,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,14:45:00,12,12,4,1,0,0,1,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,15:00:00,13,9,3,2,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,15:15:00,15,13,1,1,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,15:30:00,10,15,4,1,0,2,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,15:45:00,3,16,2,2,0,0,1,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,16:00:00,10,15,2,1,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,16:15:00,12,20,2,1,1,1,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,16:30:00,13,17,5,1,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,16:45:00,7,10,3,1,0,1,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,17:00:00,2,22,2,4,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,17:15:00,8,16,3,0,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,17:30:00,11,22,4,2,0,0,0,0,0,0,0
03032020,99,KR 13 Y KR 11,NS,Norte-N,,17:45:00,4,15,3,0,0,0,0,1,0,0,0
03032020,99,KR 13 Y KR 11,EWA,Oriente-E,,06:00:00,2,31,0,6,0,0,0,1,0,0,0
03032020,99,KR 13 Y KR 11,EWA,Oriente-E,,06:15:00,3,19,2,9,1,0,1,1,0,0,0
03032020,99,KR 13 Y KR 11,EWA,Oriente-E,,06:30:00,5,15,1,7,0,1,1,4,0,0,0
03032020,99,KR 13 Y KR 11,EWA,Oriente-E,,06:45:00,2,42,5,19,1,0,0,2,0,0,0
