FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
22022020,13,71D,??,Norte,,06:00:00,1,3,1,0,0,0,0,0,0,0,0,
22022020,13,71D,??,Norte,,06:05:00,2,4,7,1,0,0,0,0,0,0,0,
22022020,13,71D,??,Norte,,06:10:00,8,5,5,1,0,1,1,0,0,0,0,
22022020,13,71D,??,Norte,,06:15:00,1,8,0,2,0,0,0,0,0,0,0,
22022020,13,71D,??,Norte,,06:20:00,4,12,2,0,0,0,0,1,0,0,0,
22022020,13,71D,??,Norte,,06:25:00,5,6,1,1,0,0,0,3,0,0,0,
22022020,13,71D,??,Norte,,06:30:00,3,5,0,0,0,1,0,3,0,0,0,
22022020,13,71D,??,Norte,,06:35:00,3,7,1,2,1,0,0,3,0,0,0,
22022020,13,71D,??,Norte,,06:40:00,5,13,5,1,0,1,1,2,0,0,0,
22022020,13,71D,??,Norte,,06:45:00,3,1,0,5,1,1,1,2,0,0,0,
22022020,13,71D,??,Norte,,06:50:00,6,3,2,4,1,1,0,1,0,0,0,
22022020,13,71D,??,Norte,,06:55:00,6,9,3,2,2,2,2,8,0,0,0,
22022020,13,71D,??,Norte,,07:00:00,2,7,0,4,0,0,1,3,0,0,0,
22022020,13,71D,??,Norte,,07:05:00,4,2,1,8,2,0,0,3,0,0,0,
22022020,13,71D,??,Norte,,07:10:00,2,3,2,2,1,0,0,0,0,0,0,
22022020,13,71D,??,Norte,,07:15:00,2,3,1,1,2,0,0,0,0,0,0,
22022020,13,71D,??,Norte,,07:20:00,6,1,4,2,0,2,0,1,0,0,0,
22022020,13,71D,??,Norte,,07:25:00,3,1,1,0,2,0,0,1,0,0,0,
22022020,13,71D,??,Norte,,07:30:00,6,6,2,3,5,1,0,3,0,0,0,
22022020,13,71D,??,Norte,,07:35:00,8,0,1,2,1,0,0,1,0,0,0,
22022020,13,71D,??,Norte,,07:40:00,8,5,5,3,0,1,0,4,0,0,0,
22022020,13,71D,??,Norte,,07:45:00,0,1,0,0,0,0,0,0,0,0,0,
22022020,13,71D,??,Norte,,07:50:00,5,1,1,5,6,0,0,1,0,0,0,
