FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
22022020,12B,71D,21,Occidente,Oriente,06:00:00,15,5,0,2,0,0,0,1,0,0,0
22022020,12B,71D,21,Occidente,Oriente,06:45:00,24,22,1,6,0,0,0,2,0,0,0
22022020,12B,71D,21,Occidente,Oriente,07:30:00,23,16,1,9,0,0,0,0,0,0,0
22022020,12B,71D,21,Occidente,Oriente,08:15:00,32,14,0,4,0,0,0,1,0,0,0
22022020,12B,71D,21,Occidente,Oriente,09:00:00,26,14,0,2,0,0,0,1,0,0,0
22022020,12B,71D,21,Occidente,Oriente,09:45:00,22,23,0,2,0,0,0,2,0,0,0
22022020,12B,71D,21,Occidente,Oriente,10:30:00,21,10,1,2,0,0,0,2,0,0,0
22022020,12B,71D,21,Occidente,Oriente,11:15:00,21,36,6,2,1,0,0,2,0,0,0
22022020,12B,71D,21,Occidente,Oriente,12:00:00,33,37,1,13,0,0,0,3,0,0,0
22022020,12B,71D,21,Occidente,Oriente,12:45:00,36,44,2,7,0,0,0,6,0,0,0
22022020,12B,71D,21,Occidente,Oriente,13:30:00,32,39,4,12,1,0,0,0,0,0,0
22022020,12B,71D,21,Occidente,Oriente,14:15:00,41,47,2,10,0,0,1,1,0,0,0
22022020,12B,71D,21,Occidente,Oriente,15:00:00,39,41,7,4,0,0,0,1,0,0,0
22022020,12B,71D,21,Occidente,Oriente,15:45:00,37,31,1,2,0,0,0,1,0,0,0
22022020,12B,71D,21,Occidente,Oriente,16:30:00,28,26,7,3,0,0,0,3,0,0,0
22022020,12B,71D,21,Occidente,Oriente,17:15:00,31,31,1,3,0,0,0,2,0,0,0
22022020,12B,71D,21,Oriente,Occidente,06:00:00,2,1,2,1,0,0,0,0,0,0,0
22022020,12B,71D,21,Oriente,Occidente,06:45:00,16,7,1,4,0,0,0,0,0,0,0
22022020,12B,71D,21,Oriente,Occidente,07:30:00,20,6,1,4,0,0,0,0,0,0,0
22022020,12B,71D,21,Oriente,Occidente,08:15:00,16,5,1,3,0,0,0,0,0,0,0
22022020,12B,71D,21,Oriente,Occidente,09:00:00,18,10,1,3,0,1,0,1,0,0,0
22022020,12B,71D,21,Oriente,Occidente,09:45:00,23,14,2,6,0,1,0,0,0,0,0
22022020,12B,71D,21,Oriente,Occidente,10:30:00,16,14,1,6,0,0,0,0,0,0,0
22022020,12B,71D,21,Oriente,Occidente,11:15:00,18,14,2,10,0,0,0,0,0,0,0
22022020,12B,71D,21,Oriente,Occidente,12:00:00,16,26,0,5,0,0,0,2,0,0,0
22022020,12B,71D,21,Oriente,Occidente,12:45:00,28,12,0,11,0,0,0,0,0,0,0
22022020,12B,71D,21,Oriente,Occidente,13:30:00,26,21,0,16,0,0,0,0,0,0,0
22022020,12B,71D,21,Oriente,Occidente,14:15:00,25,20,2,11,0,0,0,0,0,0,0
22022020,12B,71D,21,Oriente,Occidente,15:00:00,21,22,1,8,0,0,0,1,0,0,0
22022020,12B,71D,21,Oriente,Occidente,15:45:00,24,17,0,4,0,0,0,0,0,0,0
22022020,12B,71D,21,Oriente,Occidente,16:30:00,40,19,2,6,0,0,0,0,0,0,0
22022020,12B,71D,21,Oriente,Occidente,17:15:00,20,11,3,5,0,0,0,2,0,0,0
22022020,12B,71D,32,Occidente,Oriente,06:00:00,10,3,1,5,1,0,0,2,0,0,0
22022020,12B,71D,32,Occidente,Oriente,06:45:00,17,9,5,4,0,2,0,5,0,0,0
22022020,12B,71D,32,Occidente,Oriente,07:30:00,14,14,1,13,1,0,1,1,0,0,0
22022020,12B,71D,32,Occidente,Oriente,08:15:00,16,12,2,4,0,1,2,1,0,0,0
22022020,12B,71D,32,Occidente,Oriente,09:00:00,15,21,7,12,0,2,0,1,0,0,0
22022020,12B,71D,32,Occidente,Oriente,09:45:00,19,25,4,12,0,1,4,0,0,0,0
22022020,12B,71D,32,Occidente,Oriente,10:30:00,14,35,9,8,0,1,2,1,0,0,0
22022020,12B,71D,32,Occidente,Oriente,11:15:00,15,53,14,15,1,3,4,5,0,0,0
22022020,12B,71D,32,Occidente,Oriente,12:00:00,18,44,9,18,1,3,5,3,0,0,0
22022020,12B,71D,32,Occidente,Oriente,12:45:00,34,27,3,9,0,1,1,5,0,0,0
22022020,12B,71D,32,Occidente,Oriente,13:30:00,23,21,0,10,0,0,1,4,0,0,0
22022020,12B,71D,32,Occidente,Oriente,14:15:00,25,19,5,8,0,2,0,4,0,0,0
22022020,12B,71D,32,Occidente,Oriente,15:00:00,21,26,7,4,0,1,0,7,0,0,0
22022020,12B,71D,32,Occidente,Oriente,15:45:00,23,25,2,7,0,0,0,5,0,0,0
22022020,12B,71D,32,Occidente,Oriente,16:30:00,25,21,9,4,0,0,2,4,0,0,0
22022020,12B,71D,32,Occidente,Oriente,17:15:00,23,17,4,3,0,0,0,4,0,0,0
22022020,12B,71D,32,Oriente,Occidente,06:00:00,6,12,2,4,0,0,1,1,0,0,0
22022020,12B,71D,32,Oriente,Occidente,06:45:00,12,35,1,20,0,3,1,3,0,0,0
22022020,12B,71D,32,Oriente,Occidente,07:30:00,11,33,1,13,2,4,0,1,0,0,0
22022020,12B,71D,32,Oriente,Occidente,08:15:00,10,16,0,6,0,8,0,0,0,0,0
22022020,12B,71D,32,Oriente,Occidente,09:00:00,12,22,2,4,0,2,0,1,0,0,0
22022020,12B,71D,32,Oriente,Occidente,09:45:00,24,38,2,6,1,7,1,4,0,0,0
22022020,12B,71D,32,Oriente,Occidente,10:30:00,15,32,3,3,0,1,0,0,0,0,0
22022020,12B,71D,32,Oriente,Occidente,11:15:00,24,53,5,10,1,6,0,2,0,0,0
22022020,12B,71D,32,Oriente,Occidente,12:00:00,25,72,10,17,2,4,6,3,0,0,0
