FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
22022020,13,71D,24,Norte,Sur,06:00:00,3,15,1,4,0,0,1,1,2,0,0
22022020,13,71D,24,Norte,Sur,06:15:00,9,36,1,12,1,3,9,0,0,0,0
22022020,13,71D,24,Norte,Sur,06:30:00,10,42,3,15,1,4,7,0,1,0,0
22022020,13,71D,24,Norte,Sur,06:45:00,8,36,0,15,3,8,6,0,4,0,0
22022020,13,71D,24,Norte,Sur,07:00:00,15,27,3,10,4,3,6,0,0,0,0
22022020,13,71D,24,Norte,Sur,07:15:00,10,40,2,7,1,7,7,0,1,0,0
22022020,13,71D,24,Norte,Sur,07:30:00,12,24,0,16,0,4,7,0,2,0,0
22022020,13,71D,24,Norte,Sur,07:45:00,6,8,0,8,0,1,1,0,0,0,0
22022020,13,71D,24,Norte,Sur,08:00:00,9,9,0,11,0,3,2,1,0,0,0
22022020,13,71D,24,Norte,Sur,08:15:00,5,29,1,14,0,5,4,0,1,0,0
22022020,13,71D,24,Norte,Sur,08:30:00,7,27,4,10,1,0,2,1,0,0,0
22022020,13,71D,24,Norte,Sur,08:45:00,6,33,2,6,0,2,4,0,1,0,0
22022020,13,71D,24,Norte,Sur,09:00:00,11,21,3,13,2,6,1,0,1,0,0
22022020,13,71D,24,Norte,Sur,09:15:00,8,32,5,10,3,8,3,0,0,0,0
22022020,13,71D,24,Norte,Sur,09:30:00,7,23,1,10,0,5,4,0,0,0,0
22022020,13,71D,24,Norte,Sur,09:45:00,17,39,0,10,0,5,3,0,1,0,0
22022020,13,71D,24,Norte,Sur,10:00:00,6,33,2,7,0,8,7,0,0,0,0
22022020,13,71D,24,Norte,Sur,10:15:00,11,32,1,9,0,5,4,1,1,0,0
22022020,13,71D,24,Norte,Sur,10:30:00,10,37,1,11,1,3,8,0,6,0,0
22022020,13,71D,24,Norte,Sur,10:45:00,17,35,3,10,2,4,8,0,3,0,0
22022020,13,71D,24,Norte,Sur,11:00:00,5,27,0,6,2,11,1,0,1,0,0
22022020,13,71D,24,Norte,Sur,11:15:00,5,42,2,7,2,10,13,0,3,0,0
22022020,13,71D,24,Norte,Sur,11:30:00,10,24,3,2,0,10,5,1,5,0,0
22022020,13,71D,24,Norte,Sur,11:45:00,8,20,0,15,1,12,8,0,3,0,0
