etiqueta;acumulado;frame;tiempo;
peaton;1.0;61300.0;1839
particular;1.0;67966.6666667;2039
peaton;2.0;86833.3333333;2605
peaton;3.0;93966.6666667;2819
particular;2.0;100800.0;3024
particular;3.0;109500.0;3285
particular;4.0;159166.666667;4775
ciclista;1.0;193833.333333;5815


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;3.0;300.05
particular;4.0;300.05
taxi;0.0;300.05
motociclista;0.0;300.05
bus;0.0;300.05
camion;0.0;300.05
minivan;0.0;300.05
ciclista;1.0;300.05
tractomula;0.0;300.05
scooter;0.0;300.05
bicitaxi;0.0;300.05
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
