13022020,CL127,AK9AK11,sentido unico,Sur,,05:00:00,0,4,0,0,0,0,0,0,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,05:05:00,0,1,0,0,0,0,2,0,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,05:10:00,2,3,0,0,1,0,0,0,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,05:15:00,2,1,0,0,0,0,0,0,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,05:20:00,1,1,0,0,1,0,0,0,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,05:25:00,3,4,0,0,0,0,0,0,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,05:30:00,2,5,0,1,1,0,0,0,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,05:35:00,3,3,0,0,2,0,0,0,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,05:40:00,5,2,0,0,3,0,0,0,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,05:45:00,2,8,0,0,1,0,1,1,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,05:50:00,1,8,0,0,3,0,0,0,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,05:55:00,6,150,10,2,3,0,0,6,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,06:00:00,18,229,32,19,7,0,2,15,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,06:05:00,9,280,29,44,12,0,5,19,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,06:10:00,11,283,37,39,10,1,0,27,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,06:15:00,10,301,30,43,12,1,11,41,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,06:20:00,6,344,32,81,6,2,6,49,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,06:25:00,11,321,36,65,6,1,10,53,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,06:30:00,19,291,39,85,10,3,10,47,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,06:35:00,16,275,38,91,4,4,8,72,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,06:40:00,16,277,43,81,7,2,9,57,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,06:45:00,25,270,33,83,6,3,7,57,1,
13022020,CL127,AK9AK11,sentido unico,Sur,,06:50:00,21,302,44,75,8,1,10,38,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,06:55:00,22,278,32,93,11,3,5,52,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,07:00:00,22,301,36,72,6,3,14,36,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,07:05:00,15,294,32,78,8,1,10,42,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,07:10:00,38,267,21,60,5,3,14,34,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,07:15:00,36,297,28,38,8,0,15,29,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,07:20:00,54,343,39,59,5,0,11,32,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,07:25:00,53,369,45,54,1,1,8,23,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,07:30:00,38,323,38,57,3,0,7,36,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,07:35:00,35,362,41,57,3,1,11,28,1,
13022020,CL127,AK9AK11,sentido unico,Sur,,07:40:00,58,297,33,58,5,3,6,29,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,07:45:00,43,315,48,65,6,3,10,26,2,
13022020,CL127,AK9AK11,sentido unico,Sur,,07:50:00,43,337,52,38,8,0,16,32,1,
13022020,CL127,AK9AK11,sentido unico,Sur,,07:55:00,40,315,38,60,4,1,9,28,3,
13022020,CL127,AK9AK11,sentido unico,Sur,,08:00:00,34,321,44,44,9,6,4,29,8,
13022020,CL127,AK9AK11,sentido unico,Sur,,08:05:00,32,273,51,57,7,5,11,23,2,
13022020,CL127,AK9AK11,sentido unico,Sur,,08:10:00,36,285,52,46,3,4,13,30,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,08:15:00,30,277,37,43,8,5,10,26,1,
13022020,CL127,AK9AK11,sentido unico,Sur,,08:20:00,30,272,36,48,12,4,10,32,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,08:25:00,30,273,49,50,8,4,6,28,1,
13022020,CL127,AK9AK11,sentido unico,Sur,,08:30:00,27,278,39,52,3,4,6,25,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,08:35:00,26,275,41,49,4,3,8,28,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,08:40:00,25,297,35,38,3,3,5,38,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,08:45:00,13,299,31,52,2,0,3,22,0,
13022020,CL127,AK9AK11,sentido unico,Sur,,08:50:00,30,270,32,40,4,1,6,25,0,
