etiqueta;acumulado;frame;tiempo;
motociclista;1.0;13066.6666667;392
bus;1.0;29300.0;879
minivan;1.0;39300.0;1179
camion;1.0;98900.0;2967
particular;1.0;160800.0;4824
taxi;1.0;163166.666667;4895
minivan;2.0;183433.333333;5503


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;0.0;300.05
particular;1.0;300.05
taxi;1.0;300.05
motociclista;1.0;300.05
bus;1.0;300.05
camion;1.0;300.05
minivan;2.0;300.05
ciclista;0.0;300.05
tractomula;0.0;300.05
scooter;0.0;300.05
bicitaxi;0.0;300.05
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
