FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
22022020,eden,eden,EN,Oriente,,06:00:00,0,3,0,0,0,0,0,0,0,0,0
22022020,eden,eden,EN,Oriente,,07:00:00,0,1,0,1,0,1,0,0,0,0,0
22022020,eden,eden,EN,Oriente,,07:45:00,0,2,1,0,0,0,0,0,0,0,0
22022020,eden,eden,EN,Oriente,,08:30:00,0,8,1,1,0,2,0,0,0,0,0
22022020,eden,eden,EN,Oriente,,09:15:00,0,7,2,4,0,0,0,0,0,0,0
22022020,eden,eden,EN,Oriente,,10:00:00,0,13,0,3,0,2,0,0,0,0,0
22022020,eden,eden,EN,Oriente,,10:45:00,0,8,0,2,0,1,0,0,0,0,0
22022020,eden,eden,EN,Oriente,,11:45:00,0,8,2,2,0,0,0,0,0,0,0
22022020,eden,eden,EN,Oriente,,12:30:00,1,8,3,5,0,0,1,0,0,0,0
22022020,eden,eden,EN,Oriente,,13:15:00,0,16,2,6,1,0,0,0,0,0,0
22022020,eden,eden,EN,Oriente,,14:00:00,0,15,0,3,0,0,0,0,0,0,0
22022020,eden,eden,EN,Oriente,,15:00:00,2,21,3,1,0,0,0,0,0,0,0
22022020,eden,eden,EN,Oriente,,15:45:00,0,21,1,5,0,1,0,0,0,0,0
22022020,eden,eden,EN,Oriente,,16:30:00,0,30,0,4,0,0,1,0,0,0,0
22022020,eden,eden,EN,Oriente,,17:15:00,0,22,1,2,0,0,0,0,0,0,0
22022020,eden,eden,21y21A,Occidente,Oriente,06:00:00,1,1,0,0,0,0,0,0,0,0,0
22022020,eden,eden,21y21A,Occidente,Oriente,07:00:00,2,1,0,0,0,1,0,0,0,0,0
22022020,eden,eden,21y21A,Occidente,Oriente,07:45:00,3,0,0,1,0,1,0,1,0,0,0
22022020,eden,eden,21y21A,Occidente,Oriente,08:30:00,4,1,1,0,0,0,0,0,0,0,0
22022020,eden,eden,21y21A,Occidente,Oriente,09:15:00,4,2,0,2,0,1,0,0,0,0,0
22022020,eden,eden,21y21A,Occidente,Oriente,10:00:00,10,0,0,1,0,1,1,0,0,0,0
22022020,eden,eden,21y21A,Occidente,Oriente,10:45:00,5,3,1,2,1,5,0,0,0,0,0
22022020,eden,eden,21y21A,Occidente,Oriente,11:45:00,7,2,1,0,0,0,0,0,0,0,0
22022020,eden,eden,21y21A,Occidente,Oriente,12:30:00,15,4,0,4,0,0,0,4,0,0,0
22022020,eden,eden,21y21A,Occidente,Oriente,13:15:00,16,3,3,0,0,0,0,0,0,0,0
22022020,eden,eden,21y21A,Occidente,Oriente,14:00:00,9,12,6,6,0,1,1,1,0,0,0
22022020,eden,eden,21y21A,Occidente,Oriente,15:00:00,6,9,1,1,0,0,0,1,0,0,0
22022020,eden,eden,21y21A,Occidente,Oriente,15:45:00,4,5,6,2,0,0,0,2,0,0,0
22022020,eden,eden,21y21A,Occidente,Oriente,16:30:00,6,7,1,1,0,0,0,1,0,0,0
22022020,eden,eden,21y21A,Occidente,Oriente,17:15:00,11,6,0,6,0,0,0,0,0,0,0
22022020,eden,eden,21y21A,Oriente,Occidente,06:00:00,1,2,0,0,0,0,0,0,0,0,0
22022020,eden,eden,21y21A,Oriente,Occidente,07:00:00,1,1,0,0,0,0,0,0,0,0,0
22022020,eden,eden,21y21A,Oriente,Occidente,07:45:00,4,1,0,3,0,0,0,2,0,0,0
22022020,eden,eden,21y21A,Oriente,Occidente,08:30:00,4,3,0,0,0,0,0,0,0,0,0
22022020,eden,eden,21y21A,Oriente,Occidente,09:15:00,8,2,0,1,0,0,0,1,0,0,0
22022020,eden,eden,21y21A,Oriente,Occidente,10:00:00,6,4,0,3,0,0,0,1,0,0,0
22022020,eden,eden,21y21A,Oriente,Occidente,10:45:00,23,7,1,0,0,2,0,0,1,0,0
22022020,eden,eden,21y21A,Oriente,Occidente,11:45:00,14,5,3,1,0,2,0,1,0,0,0
22022020,eden,eden,21y21A,Oriente,Occidente,12:30:00,18,6,1,7,0,1,0,3,0,0,0
22022020,eden,eden,21y21A,Oriente,Occidente,13:15:00,17,4,1,1,0,0,0,2,0,0,0
22022020,eden,eden,21y21A,Oriente,Occidente,14:00:00,10,6,2,2,0,0,0,0,0,0,0
22022020,eden,eden,21y21A,Oriente,Occidente,15:00:00,29,14,0,1,0,2,0,1,0,0,0
22022020,eden,eden,21y21A,Oriente,Occidente,15:45:00,8,7,3,4,0,0,0,1,0,0,0
22022020,eden,eden,21y21A,Oriente,Occidente,16:30:00,31,7,2,5,0,0,0,2,0,0,0
22022020,eden,eden,21y21A,Oriente,Occidente,17:15:00,19,16,3,2,0,0,0,2,0,0,0
