FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
23022020,12,73,WE,Occidente,,06:00:00,2,120,18,103,3,6,6,8,0,0,0
23022020,12,73,WE,Occidente,,06:15:00,3,99,14,42,8,12,7,1,0,0,0
23022020,12,73,WE,Occidente,,06:30:00,1,109,19,39,0,15,9,1,1,0,0
23022020,12,73,WE,Occidente,,06:45:00,4,103,24,49,5,17,3,2,0,0,0
23022020,12,73,WE,Occidente,,07:00:00,2,96,14,38,5,14,5,3,1,0,0
23022020,12,73,WE,Occidente,,07:15:00,0,106,14,31,2,10,5,2,0,0,0
23022020,12,73,WE,Occidente,,07:30:00,3,78,15,24,6,5,5,0,0,0,0
23022020,12,73,WE,Occidente,,07:45:00,0,52,9,15,5,7,1,0,1,0,0
23022020,12,73,WE,Occidente,,08:00:00,0,68,9,14,9,23,8,0,2,0,0
23022020,12,73,WE,Occidente,,08:15:00,1,79,8,20,8,18,9,0,1,0,0
23022020,12,73,WE,Occidente,,08:30:00,2,102,19,12,2,21,4,0,1,0,0
23022020,12,73,WE,Occidente,,08:45:00,3,87,16,19,3,9,8,0,3,0,0
23022020,12,73,WE,Occidente,,09:00:00,4,84,19,17,3,19,11,1,3,0,0
23022020,12,73,WE,Occidente,,09:15:00,13,114,20,16,6,20,6,0,0,0,0
23022020,12,73,WE,Occidente,,09:30:00,9,113,27,26,3,10,9,0,0,0,0
23022020,12,73,WE,Occidente,,09:45:00,14,119,19,24,7,25,10,2,3,0,0
23022020,12,73,WE,Occidente,,10:00:00,11,107,23,20,7,17,4,1,1,0,0
23022020,12,73,WE,Occidente,,10:15:00,8,145,31,34,6,15,4,1,0,0,0
23022020,12,73,WE,Occidente,,10:30:00,9,111,25,20,10,19,10,2,0,0,0
23022020,12,73,WE,Occidente,,10:45:00,18,108,15,22,8,24,6,1,0,0,0
23022020,12,73,WE,Occidente,,11:00:00,13,113,37,29,6,20,8,1,3,0,0
23022020,12,73,WE,Occidente,,11:15:00,16,125,23,23,4,15,13,0,0,0,0
23022020,12,73,WE,Occidente,,11:30:00,11,128,30,27,2,17,7,1,1,0,0
23022020,12,73,WE,Occidente,,11:45:00,9,125,21,37,5,15,6,5,0,0,0
23022020,12,73,WE,Occidente,,12:00:00,9,146,31,21,3,7,5,0,2,0,0
23022020,12,73,WE,Occidente,,12:15:00,8,144,21,31,6,9,8,1,1,0,0
23022020,12,73,WE,Occidente,,12:30:00,12,118,26,29,6,16,7,2,0,0,0
23022020,12,73,WE,Occidente,,12:45:00,17,127,26,43,3,14,5,2,0,0,0
23022020,12,73,WE,Occidente,,13:00:00,18,132,21,25,4,18,4,1,2,0,0
23022020,12,73,WE,Occidente,,13:15:00,12,77,27,25,9,9,5,3,0,0,0
23022020,12,73,WE,Occidente,,13:30:00,11,105,16,21,6,15,7,0,2,0,0
23022020,12,73,WE,Occidente,,13:45:00,13,87,18,14,3,6,2,5,1,0,0
23022020,12,73,WE,Occidente,,14:00:00,16,105,23,13,3,9,5,1,1,0,0
23022020,12,73,WE,Occidente,,14:15:00,12,107,15,8,6,6,4,1,1,0,0
23022020,12,73,WE,Occidente,,14:30:00,6,112,18,17,6,7,7,0,0,0,0
23022020,12,73,WE,Occidente,,14:45:00,5,88,25,21,5,9,9,5,1,0,0
23022020,12,73,WE,Occidente,,15:00:00,6,92,22,13,6,9,2,2,0,0,0
23022020,12,73,WE,Occidente,,15:15:00,6,100,15,14,4,11,3,0,0,0,0
23022020,12,73,WE,Occidente,,15:30:00,4,96,18,17,11,11,5,0,1,0,0
23022020,12,73,WE,Occidente,,15:45:00,7,61,7,15,2,5,4,1,0,0,0
