FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
23022020,12,73,WE,Occidente,,06:00:00,2,39,4,34,3,0,1,1,0,0,0,
23022020,12,73,WE,Occidente,,06:05:00,0,45,8,37,0,1,4,4,0,0,0,
23022020,12,73,WE,Occidente,,06:10:00,0,36,6,32,0,5,1,3,0,0,0,
23022020,12,73,WE,Occidente,,06:15:00,0,33,2,15,3,2,2,0,0,0,0,
23022020,12,73,WE,Occidente,,06:20:00,3,33,4,12,4,6,4,1,0,0,0,
23022020,12,73,WE,Occidente,,06:25:00,0,33,8,15,1,4,1,0,0,0,0,
23022020,12,73,WE,Occidente,,06:30:00,0,32,4,6,0,5,3,0,0,0,0,
23022020,12,73,WE,Occidente,,06:35:00,0,34,8,7,0,4,2,1,0,0,0,
23022020,12,73,WE,Occidente,,06:40:00,1,43,7,26,0,6,4,0,1,0,0,
23022020,12,73,WE,Occidente,,06:45:00,1,35,6,10,2,7,2,2,0,0,0,
23022020,12,73,WE,Occidente,,06:50:00,1,35,4,22,1,2,1,0,0,0,0,
23022020,12,73,WE,Occidente,,06:55:00,2,33,14,17,2,8,0,0,0,0,0,
23022020,12,73,WE,Occidente,,07:00:00,0,31,8,14,3,5,0,2,0,0,0,
23022020,12,73,WE,Occidente,,07:05:00,1,40,1,14,1,6,3,0,1,0,0,
23022020,12,73,WE,Occidente,,07:10:00,1,25,5,10,1,3,2,1,0,0,0,
23022020,12,73,WE,Occidente,,07:15:00,0,30,5,9,2,8,1,2,0,0,0,
23022020,12,73,WE,Occidente,,07:20:00,0,36,2,12,0,0,1,0,0,0,0,
23022020,12,73,WE,Occidente,,07:25:00,0,40,7,10,0,2,3,0,0,0,0,
23022020,12,73,WE,Occidente,,07:30:00,1,22,6,6,2,3,2,0,0,0,0,
23022020,12,73,WE,Occidente,,07:35:00,0,29,5,16,2,1,0,0,0,0,0,
23022020,12,73,WE,Occidente,,07:40:00,2,27,4,2,2,1,3,0,0,0,0,
23022020,12,73,WE,Occidente,,07:45:00,0,23,4,9,2,4,1,0,1,0,0,
23022020,12,73,WE,Occidente,,07:50:00,0,9,1,1,1,0,0,0,0,0,0,
23022020,12,73,WE,Occidente,,07:55:00,0,20,4,5,2,3,0,0,0,0,0,
23022020,12,73,WE,Occidente,,08:00:00,0,24,4,5,3,6,5,0,0,0,0,
23022020,12,73,WE,Occidente,,08:05:00,0,25,3,7,3,10,0,0,2,0,0,
23022020,12,73,WE,Occidente,,08:10:00,0,19,2,2,3,7,3,0,0,0,0,
23022020,12,73,WE,Occidente,,08:15:00,0,21,3,8,1,6,0,0,1,0,0,
23022020,12,73,WE,Occidente,,08:20:00,0,17,3,5,2,9,7,0,0,0,0,
23022020,12,73,WE,Occidente,,08:25:00,1,41,2,7,5,3,2,0,0,0,0,
23022020,12,73,WE,Occidente,,08:30:00,0,38,4,5,0,4,0,0,0,0,0,
23022020,12,73,WE,Occidente,,08:35:00,1,34,9,4,2,6,2,0,0,0,0,
23022020,12,73,WE,Occidente,,08:40:00,1,30,6,3,0,11,2,0,1,0,0,
23022020,12,73,WE,Occidente,,08:45:00,1,42,6,7,0,3,1,0,0,0,0,
23022020,12,73,WE,Occidente,,08:50:00,0,33,6,10,2,3,4,0,0,0,0,
23022020,12,73,WE,Occidente,,08:55:00,2,12,4,2,1,3,3,0,3,0,0,
23022020,12,73,WE,Occidente,,09:00:00,3,16,4,4,0,2,6,0,0,0,0,
23022020,12,73,WE,Occidente,,09:05:00,0,40,8,7,1,8,1,1,2,0,0,
23022020,12,73,WE,Occidente,,09:10:00,1,28,7,6,2,9,4,0,1,0,0,
23022020,12,73,WE,Occidente,,09:15:00,2,44,7,8,0,6,2,0,0,0,0,
23022020,12,73,WE,Occidente,,09:20:00,5,33,8,3,3,6,3,0,0,0,0,
23022020,12,73,WE,Occidente,,09:25:00,6,37,5,5,3,8,1,0,0,0,0,
23022020,12,73,WE,Occidente,,09:30:00,5,39,10,11,2,0,3,0,0,0,0,
23022020,12,73,WE,Occidente,,09:35:00,1,42,6,7,0,7,3,0,0,0,0,
23022020,12,73,WE,Occidente,,09:40:00,3,32,11,8,1,3,3,0,0,0,0,
23022020,12,73,WE,Occidente,,09:45:00,4,39,6,7,1,14,6,2,3,0,0,
23022020,12,73,WE,Occidente,,09:50:00,4,39,8,5,3,5,3,0,0,0,0,
23022020,12,73,WE,Occidente,,09:55:00,6,41,5,12,3,6,1,0,0,0,0,
23022020,12,73,WE,Occidente,,10:00:00,5,37,8,8,3,4,2,1,0,0,0,
23022020,12,73,WE,Occidente,,10:05:00,3,36,5,4,3,6,1,0,0,0,0,
23022020,12,73,WE,Occidente,,10:10:00,3,34,10,8,1,7,1,0,1,0,0,
23022020,12,73,WE,Occidente,,10:15:00,4,52,18,10,3,4,1,0,0,0,0,
23022020,12,73,WE,Occidente,,10:20:00,2,39,9,16,1,6,2,0,0,0,0,
23022020,12,73,WE,Occidente,,10:25:00,2,54,4,8,2,5,1,1,0,0,0,
23022020,12,73,WE,Occidente,,10:30:00,0,50,6,14,4,9,4,2,0,0,0,
23022020,12,73,WE,Occidente,,10:35:00,3,29,8,3,1,5,4,0,0,0,0,
23022020,12,73,WE,Occidente,,10:40:00,6,32,11,3,5,5,2,0,0,0,0,
23022020,12,73,WE,Occidente,,10:45:00,6,23,5,4,2,3,2,1,0,0,0,
23022020,12,73,WE,Occidente,,10:50:00,7,45,3,13,2,15,0,0,0,0,0,
23022020,12,73,WE,Occidente,,10:55:00,5,40,7,5,4,6,4,0,0,0,0,
23022020,12,73,WE,Occidente,,11:00:00,2,37,20,10,1,8,3,1,3,0,0,
23022020,12,73,WE,Occidente,,11:05:00,6,45,5,10,4,6,3,0,0,0,0,
23022020,12,73,WE,Occidente,,11:10:00,5,31,12,9,1,6,2,0,0,0,0,
23022020,12,73,WE,Occidente,,11:15:00,7,44,9,8,2,3,3,0,0,0,0,
23022020,12,73,WE,Occidente,,11:20:00,2,37,9,9,2,6,6,0,0,0,0,
23022020,12,73,WE,Occidente,,11:25:01,7,44,5,6,0,6,4,0,0,0,0,
23022020,12,73,WE,Occidente,,11:30:00,7,43,6,12,0,6,2,1,0,0,0,
23022020,12,73,WE,Occidente,,11:35:00,1,41,16,8,1,4,3,0,0,0,0,
23022020,12,73,WE,Occidente,,11:40:00,3,44,8,7,1,7,2,0,1,0,0,
23022020,12,73,WE,Occidente,,11:45:00,2,52,6,14,0,2,3,3,0,0,0,
23022020,12,73,WE,Occidente,,11:50:00,2,36,9,10,1,8,1,0,0,0,0,
23022020,12,73,WE,Occidente,,11:55:00,5,37,6,13,4,5,2,2,0,0,0,
23022020,12,73,WE,Occidente,,12:00:00,5,51,9,8,2,1,2,0,2,0,0,
23022020,12,73,WE,Occidente,,12:05:00,2,56,13,6,0,2,0,0,0,0,0,
23022020,12,73,WE,Occidente,,12:10:00,2,39,9,7,1,4,3,0,0,0,0,
23022020,12,73,WE,Occidente,,12:15:00,0,43,8,8,4,4,3,0,0,0,0,
23022020,12,73,WE,Occidente,,12:20:00,2,47,6,6,1,3,1,0,0,0,0,
23022020,12,73,WE,Occidente,,12:25:00,6,54,7,17,1,2,4,1,1,0,0,
23022020,12,73,WE,Occidente,,12:30:00,3,34,15,8,4,3,4,2,0,0,0,
23022020,12,73,WE,Occidente,,12:35:00,4,41,6,10,0,8,2,0,0,0,0,
23022020,12,73,WE,Occidente,,12:40:00,5,43,5,11,2,5,1,0,0,0,0,
23022020,12,73,WE,Occidente,,12:45:00,6,39,13,11,1,6,2,2,0,0,0,
23022020,12,73,WE,Occidente,,12:50:00,4,48,8,17,1,4,3,0,0,0,0,
23022020,12,73,WE,Occidente,,12:55:00,7,40,5,15,1,4,0,0,0,0,0,
23022020,12,73,WE,Occidente,,13:00:00,3,38,8,9,1,6,0,0,0,0,0,
23022020,12,73,WE,Occidente,,13:05:00,8,55,11,4,0,3,2,1,0,0,0,
23022020,12,73,WE,Occidente,,13:10:00,7,39,2,12,3,9,2,0,2,0,0,
23022020,12,73,WE,Occidente,,13:15:00,3,27,9,9,4,3,1,2,0,0,0,
23022020,12,73,WE,Occidente,,13:20:00,3,14,5,5,3,2,2,0,0,0,0,
23022020,12,73,WE,Occidente,,13:25:00,6,36,13,11,2,4,2,1,0,0,0,
23022020,12,73,WE,Occidente,,13:30:00,4,34,8,3,1,3,2,0,0,0,0,
23022020,12,73,WE,Occidente,,13:35:00,3,35,3,11,2,4,1,0,0,0,0,
23022020,12,73,WE,Occidente,,13:40:00,4,36,5,7,3,8,4,0,2,0,0,
23022020,12,73,WE,Occidente,,13:45:00,4,30,7,8,1,4,1,1,0,0,0,
23022020,12,73,WE,Occidente,,13:50:00,4,27,3,4,0,1,1,2,1,0,0,
23022020,12,73,WE,Occidente,,13:55:00,5,30,8,2,2,1,0,2,0,0,0,
23022020,12,73,WE,Occidente,,14:00:00,4,32,6,4,0,2,1,1,1,0,0,
23022020,12,73,WE,Occidente,,14:05:00,6,30,7,6,2,5,1,0,0,0,0,
23022020,12,73,WE,Occidente,,14:10:00,6,43,10,3,1,2,3,0,0,0,0,
23022020,12,73,WE,Occidente,,14:15:00,6,38,5,5,2,3,1,1,0,0,0,
23022020,12,73,WE,Occidente,,14:20:00,3,27,3,3,1,1,1,0,1,0,0,
23022020,12,73,WE,Occidente,,14:25:00,3,42,7,0,3,2,2,0,0,0,0,
23022020,12,73,WE,Occidente,,14:30:00,1,34,2,7,5,2,3,0,0,0,0,
23022020,12,73,WE,Occidente,,14:35:00,2,32,5,1,0,4,3,0,0,0,0,
23022020,12,73,WE,Occidente,,14:40:00,3,46,11,9,1,1,1,0,0,0,0,
23022020,12,73,WE,Occidente,,14:45:00,1,30,12,5,4,3,2,1,0,0,0,
