FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
25022020,71D,13,21,Oriente,Occidente,06:00:00,1,3,0,1,0,0,0,0,0,0,0
25022020,71D,13,21,Oriente,Occidente,06:15:00,3,21,1,12,0,0,0,0,0,0,0
25022020,71D,13,21,Oriente,Occidente,06:30:00,4,40,8,18,4,0,0,3,0,0,0
25022020,71D,13,21,Oriente,Occidente,06:45:00,8,55,15,32,8,6,0,4,0,0,0
25022020,71D,13,21,Oriente,Occidente,07:00:00,0,62,8,30,6,5,0,8,0,0,0
25022020,71D,13,21,Oriente,Occidente,07:15:00,7,78,14,50,6,11,0,5,0,0,0
25022020,71D,13,21,Oriente,Occidente,07:30:00,7,60,12,70,3,8,0,7,0,0,0
25022020,71D,13,21,Oriente,Occidente,07:45:00,7,58,17,66,3,7,0,3,0,0,0
25022020,71D,13,21,Oriente,Occidente,08:00:00,1,69,7,49,7,7,0,6,0,0,0
25022020,71D,13,21,Oriente,Occidente,08:15:00,2,71,17,31,9,14,0,5,0,0,0
25022020,71D,13,21,Oriente,Occidente,08:30:00,3,46,24,18,1,12,0,2,0,0,0
25022020,71D,13,21,Oriente,Occidente,08:45:00,9,88,21,34,2,5,0,0,0,0,0
25022020,71D,13,21,Oriente,Occidente,09:00:00,5,88,17,11,5,20,0,1,0,0,0
25022020,71D,13,21,Oriente,Occidente,09:15:00,3,82,19,10,4,9,0,1,0,0,0
25022020,71D,13,21,Oriente,Occidente,09:30:00,2,80,21,15,6,7,0,1,0,0,0
25022020,71D,13,21,Oriente,Occidente,09:45:00,0,84,21,15,4,8,1,1,0,0,0
25022020,71D,13,21,Oriente,Occidente,10:00:00,4,85,29,20,3,6,0,0,0,0,0
25022020,71D,13,21,Oriente,Occidente,10:15:00,2,92,20,26,3,3,2,1,0,0,0
25022020,71D,13,21,Oriente,Occidente,10:30:00,4,111,20,23,2,4,1,2,0,0,0
25022020,71D,13,21,Oriente,Occidente,10:45:00,1,102,37,28,3,8,0,3,0,0,0
25022020,71D,13,21,Oriente,Occidente,11:00:00,7,92,23,28,1,6,0,3,1,0,0
25022020,71D,13,21,Oriente,Occidente,11:15:00,1,91,34,22,3,2,0,4,0,0,0
25022020,71D,13,21,Oriente,Occidente,11:30:00,6,91,24,19,3,5,0,8,0,0,0
25022020,71D,13,21,Oriente,Occidente,11:45:00,6,86,16,25,2,3,0,6,0,0,0
25022020,71D,13,21,Oriente,Occidente,12:00:00,6,84,23,15,4,2,0,5,0,0,0
25022020,71D,13,21,Oriente,Occidente,12:15:00,3,86,25,14,1,4,0,5,0,0,0
25022020,71D,13,21,Oriente,Occidente,12:30:00,5,84,11,25,0,5,0,5,0,0,0
25022020,71D,13,21,Oriente,Occidente,12:45:00,8,82,16,19,3,2,1,3,0,0,0
25022020,71D,13,21,Oriente,Occidente,13:00:00,5,68,15,20,5,1,0,4,0,0,0
25022020,71D,13,21,Oriente,Occidente,13:15:00,7,66,21,22,5,1,0,2,0,0,0
25022020,71D,13,21,Oriente,Occidente,13:30:00,3,46,23,16,1,1,0,6,0,0,0
25022020,71D,13,21,Oriente,Occidente,13:45:00,3,67,23,17,0,3,0,1,0,0,0
25022020,71D,13,21,Oriente,Occidente,14:00:00,3,70,25,11,1,2,0,4,0,0,0
25022020,71D,13,21,Oriente,Occidente,14:15:00,4,66,18,14,3,1,1,3,0,0,0
25022020,71D,13,21,Oriente,Occidente,14:30:00,7,92,10,16,2,2,2,4,0,0,0
25022020,71D,13,21,Oriente,Occidente,14:45:00,7,69,20,12,5,1,2,5,0,0,0
25022020,71D,13,21,Oriente,Occidente,15:00:00,2,80,18,18,3,2,2,2,0,0,0
25022020,71D,13,21,Oriente,Occidente,15:15:00,3,62,14,8,3,0,2,3,0,0,0
25022020,71D,13,21,Oriente,Occidente,15:30:00,5,80,18,10,9,5,1,3,0,0,0
25022020,71D,13,21,Oriente,Occidente,15:45:00,0,77,20,14,6,2,4,2,0,0,0
25022020,71D,13,21,Oriente,Occidente,16:00:00,0,87,22,17,6,1,0,2,0,0,0
25022020,71D,13,21,Oriente,Occidente,16:15:00,0,89,28,15,5,0,1,2,0,0,0
25022020,71D,13,21,Oriente,Occidente,16:30:00,4,67,28,11,5,1,0,2,0,0,0
25022020,71D,13,21,Oriente,Occidente,16:45:00,1,67,24,19,1,0,1,5,0,0,0
25022020,71D,13,21,Oriente,Occidente,17:00:00,2,80,33,7,3,1,1,5,0,0,0
25022020,71D,13,21,Oriente,Occidente,17:15:00,5,73,27,13,0,0,0,0,0,0,0
25022020,71D,13,21,Oriente,Occidente,17:30:00,1,90,18,20,2,2,0,1,0,0,0
25022020,71D,13,21,Oriente,Occidente,17:45:00,5,93,15,24,3,2,0,0,0,0,0
25022020,71D,13,21,Occidente,Oriente,06:00:00,0,19,1,2,2,2,5,0,0,0,0
25022020,71D,13,21,Occidente,Oriente,06:15:00,4,15,0,10,2,2,0,3,0,0,0
25022020,71D,13,21,Occidente,Oriente,06:30:00,7,10,0,6,4,0,4,7,0,0,0
25022020,71D,13,21,Occidente,Oriente,06:45:00,3,6,1,5,0,7,2,2,0,0,0
25022020,71D,13,21,Occidente,Oriente,07:00:00,5,25,4,21,8,11,2,2,0,0,0
25022020,71D,13,21,Occidente,Oriente,07:15:00,3,30,1,20,4,8,4,4,0,0,0
25022020,71D,13,21,Occidente,Oriente,07:30:00,4,9,0,13,3,5,0,3,0,0,0
25022020,71D,13,21,Occidente,Oriente,07:45:00,5,16,2,10,6,0,1,4,0,0,0
25022020,71D,13,21,Occidente,Oriente,08:00:00,4,6,0,6,1,5,1,8,0,0,0
25022020,71D,13,21,Occidente,Oriente,08:15:00,0,12,4,8,5,10,0,4,0,0,0
25022020,71D,13,21,Occidente,Oriente,08:30:00,1,6,1,6,2,4,0,3,0,0,0
25022020,71D,13,21,Occidente,Oriente,08:45:00,2,15,2,5,4,6,2,1,0,0,0
25022020,71D,13,21,Occidente,Oriente,09:00:00,0,12,3,8,4,5,0,3,0,0,0
25022020,71D,13,21,Occidente,Oriente,09:15:00,0,17,2,3,3,2,0,3,0,0,0
25022020,71D,13,21,Occidente,Oriente,09:30:00,1,7,1,7,4,4,1,5,0,0,0
25022020,71D,13,21,Occidente,Oriente,09:45:00,0,14,1,1,1,4,0,1,0,0,0
25022020,71D,13,21,Occidente,Oriente,10:00:00,1,8,2,8,0,3,0,0,0,0,0
25022020,71D,13,21,Occidente,Oriente,10:15:00,2,5,0,5,0,1,1,3,0,0,0
25022020,71D,13,21,Occidente,Oriente,10:30:00,2,5,0,5,1,2,0,2,0,0,0
