FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
04032020,50S,52,NS,Norte-N,,06:00:00,5,1,8,7,0,0,3,10,0,0,0
04032020,50S,52,NS,Norte-N,,06:15:00,3,5,5,18,0,0,1,14,0,0,0
04032020,50S,52,NS,Norte-N,,06:30:00,3,8,6,23,1,0,0,9,0,0,0
04032020,50S,52,NS,Norte-N,,06:45:00,0,3,6,1,0,0,1,4,0,0,0
04032020,50S,52,NS,Norte-N,,07:00:00,2,5,5,5,1,1,0,7,0,0,0
04032020,50S,52,NS,Norte-N,,07:15:00,2,7,8,1,1,0,0,6,0,0,0
04032020,50S,52,NS,Norte-N,,07:30:00,3,7,6,4,0,1,0,2,0,0,0
04032020,50S,52,NS,Norte-N,,07:45:00,1,7,4,8,0,0,0,2,0,0,0
04032020,50S,52,NS,Norte-N,,08:00:00,2,2,3,2,0,0,1,5,0,0,0
04032020,50S,52,NS,Norte-N,,08:15:00,0,8,2,1,0,0,0,0,0,0,0
04032020,50S,52,NS,Norte-N,,08:30:00,3,3,5,0,1,0,0,0,0,0,0
04032020,50S,52,NS,Norte-N,,08:45:00,1,11,4,4,0,0,1,1,0,0,0
04032020,50S,52,NS,Norte-N,,09:00:00,2,12,6,1,0,0,1,1,0,0,0
04032020,50S,52,NS,Norte-N,,09:15:00,1,11,3,3,0,1,1,4,0,0,0
04032020,50S,52,NS,Norte-N,,09:30:00,4,6,4,6,0,1,0,4,0,0,0
04032020,50S,52,NS,Norte-N,,09:45:00,2,7,3,5,0,1,0,1,0,0,0
04032020,50S,52,NS,Norte-N,,10:00:00,1,7,4,7,0,0,1,2,0,0,0
04032020,50S,52,NS,Norte-N,,10:15:00,1,8,8,5,0,0,0,4,0,0,0
04032020,50S,52,NS,Norte-N,,10:30:00,3,6,7,3,0,0,1,2,0,0,0
04032020,50S,52,NS,Norte-N,,10:45:00,1,10,3,5,0,0,3,1,0,0,0
04032020,50S,52,NS,Norte-N,,11:00:00,6,12,7,5,0,0,1,4,0,0,0
04032020,50S,52,NS,Norte-N,,11:15:00,2,8,9,9,1,0,0,6,0,0,0
04032020,50S,52,NS,Norte-N,,11:30:00,1,12,2,7,0,0,0,7,0,0,0
04032020,50S,52,NS,Norte-N,,11:45:00,3,11,7,3,1,0,2,1,0,0,0
04032020,50S,52,NS,Norte-N,,12:00:00,6,4,10,7,0,0,1,3,0,0,0
04032020,50S,52,NS,Norte-N,,12:15:00,1,15,9,9,1,0,0,3,0,0,0
04032020,50S,52,NS,Norte-N,,12:30:00,2,13,4,7,0,0,1,1,0,0,0
04032020,50S,52,NS,Norte-N,,12:45:00,1,16,6,5,0,0,0,1,0,0,0
04032020,50S,52,NS,Norte-N,,13:00:00,0,8,5,8,0,0,3,2,0,0,0
04032020,50S,52,NS,Norte-N,,13:15:00,0,8,3,4,0,0,0,1,0,0,0
04032020,50S,52,NS,Norte-N,,13:30:00,3,8,9,7,0,0,0,3,0,0,0
04032020,50S,52,NS,Norte-N,,13:45:00,2,6,5,6,0,0,1,0,0,0,0
04032020,50S,52,NS,Norte-N,,14:00:00,1,10,11,7,0,0,1,1,0,0,0
04032020,50S,52,NS,Norte-N,,14:15:00,1,13,9,7,0,0,1,3,0,0,0
04032020,50S,52,NS,Norte-N,,14:30:00,1,4,6,4,0,0,2,1,0,0,0
04032020,50S,52,NS,Norte-N,,14:45:00,4,6,8,6,0,0,0,2,0,0,0
04032020,50S,52,NS,Norte-N,,15:00:00,0,12,6,9,0,1,0,1,0,0,0
04032020,50S,52,NS,Norte-N,,15:15:00,1,10,7,3,0,0,1,1,0,0,0
04032020,50S,52,NS,Norte-N,,15:30:00,1,4,9,4,0,0,0,5,0,0,0
04032020,50S,52,NS,Norte-N,,15:45:00,1,5,6,3,0,0,0,4,0,0,0
04032020,50S,52,NS,Norte-N,,16:00:00,0,4,6,3,0,0,1,4,0,0,0
04032020,50S,52,NS,Norte-N,,16:15:00,3,4,5,0,0,0,1,1,0,0,0
04032020,50S,52,NS,Norte-N,,16:30:00,0,5,10,3,0,0,1,6,0,0,0
04032020,50S,52,NS,Norte-N,,16:45:00,2,5,4,8,0,1,0,6,0,0,0
04032020,50S,52,NS,Norte-N,,17:00:00,2,12,10,10,0,0,2,4,0,0,0
04032020,50S,52,NS,Norte-N,,17:15:00,3,4,10,7,0,0,1,7,0,0,0
04032020,50S,52,NS,Norte-N,,17:30:00,4,6,11,7,1,0,2,3,0,0,0
04032020,50S,52,NS,Norte-N,,17:45:00,3,7,8,9,0,0,1,2,0,0,0
04032020,50S,52,NE,Norte-N,,06:00:00,3,11,2,0,2,0,0,2,0,0,0
04032020,50S,52,NE,Norte-N,,06:15:00,4,9,5,1,0,0,1,1,0,0,0
04032020,50S,52,NE,Norte-N,,06:30:00,6,5,5,0,1,0,1,3,0,0,0
04032020,50S,52,NE,Norte-N,,06:45:00,3,4,3,0,0,0,0,0,0,0,0
04032020,50S,52,NE,Norte-N,,07:00:00,1,1,2,0,0,0,0,2,0,0,0
04032020,50S,52,NE,Norte-N,,07:15:00,0,6,3,0,1,0,1,2,0,0,0
04032020,50S,52,NE,Norte-N,,07:30:00,2,2,2,0,0,0,0,1,0,0,0
04032020,50S,52,NE,Norte-N,,07:45:00,5,3,1,1,0,0,0,1,0,0,0
04032020,50S,52,NE,Norte-N,,08:00:00,5,4,0,0,0,0,0,2,0,0,0
04032020,50S,52,NE,Norte-N,,08:15:00,2,3,0,0,0,0,0,0,0,0,0
04032020,50S,52,NE,Norte-N,,08:30:00,7,1,0,0,0,0,0,0,0,0,0
04032020,50S,52,NE,Norte-N,,08:45:00,4,2,0,0,0,0,0,0,0,0,0
04032020,50S,52,NE,Norte-N,,09:00:00,8,2,0,0,0,0,0,0,0,0,0
04032020,50S,52,NE,Norte-N,,09:15:00,3,1,2,2,0,0,0,2,0,0,0
04032020,50S,52,NE,Norte-N,,09:30:00,4,1,0,1,0,0,0,1,0,0,0
04032020,50S,52,NE,Norte-N,,09:45:00,3,1,1,1,0,0,0,1,0,0,0
04032020,50S,52,NE,Norte-N,,10:00:00,6,2,3,1,0,0,0,1,0,0,0
04032020,50S,52,NE,Norte-N,,10:15:00,5,0,0,1,0,1,0,1,0,0,0
04032020,50S,52,NE,Norte-N,,10:30:00,9,2,1,0,0,0,0,3,0,0,0
04032020,50S,52,NE,Norte-N,,10:45:00,2,0,2,1,0,0,0,0,0,0,0
04032020,50S,52,NE,Norte-N,,11:00:00,5,4,2,1,0,1,0,2,0,0,0
04032020,50S,52,NE,Norte-N,,11:15:00,2,1,0,0,0,0,0,4,0,0,0
04032020,50S,52,NE,Norte-N,,11:30:00,2,3,1,1,0,0,0,2,0,0,0
04032020,50S,52,NE,Norte-N,,11:45:00,5,1,0,0,0,0,0,0,0,0,0
04032020,50S,52,NE,Norte-N,,12:00:00,9,2,2,1,0,0,0,9,0,0,0
04032020,50S,52,NE,Norte-N,,12:15:00,11,4,2,0,0,0,0,1,0,0,0
04032020,50S,52,NE,Norte-N,,12:30:00,14,3,1,0,0,0,0,1,0,0,0
04032020,50S,52,NE,Norte-N,,12:45:00,4,0,0,1,0,1,0,3,0,0,0
04032020,50S,52,NE,Norte-N,,13:00:00,8,3,0,1,0,0,0,1,0,0,0
04032020,50S,52,NE,Norte-N,,13:15:00,7,0,1,0,0,0,0,2,0,0,0
04032020,50S,52,NE,Norte-N,,13:30:00,6,1,0,0,0,0,0,1,0,0,0
04032020,50S,52,NE,Norte-N,,13:45:00,9,2,3,0,0,1,0,0,0,0,0
04032020,50S,52,NE,Norte-N,,14:00:00,6,0,2,2,0,1,1,0,0,0,0
04032020,50S,52,NE,Norte-N,,14:15:00,6,1,1,1,0,1,0,0,0,0,0
04032020,50S,52,NE,Norte-N,,14:30:00,0,0,0,0,1,0,1,0,0,0,0
04032020,50S,52,NE,Norte-N,,14:45:00,0,0,0,0,0,0,0,0,0,0,0
04032020,50S,52,NE,Norte-N,,15:00:00,1,0,0,0,0,0,0,0,0,0,0
04032020,50S,52,NE,Norte-N,,15:15:00,2,0,0,0,0,0,0,0,0,0,0
04032020,50S,52,NE,Norte-N,,15:30:00,2,0,1,0,0,0,0,0,0,0,0
04032020,50S,52,NE,Norte-N,,15:45:00,3,1,0,0,0,0,0,3,0,0,0
04032020,50S,52,NE,Norte-N,,16:00:00,4,1,1,0,0,0,0,2,0,0,0
04032020,50S,52,NE,Norte-N,,16:15:00,3,1,0,0,0,0,0,3,0,0,0
04032020,50S,52,NE,Norte-N,,16:30:00,2,0,1,0,0,0,0,2,0,0,0
04032020,50S,52,NE,Norte-N,,16:45:00,2,0,0,0,0,0,0,5,0,0,0
04032020,50S,52,NE,Norte-N,,17:00:00,2,2,0,0,0,1,0,3,0,0,0
04032020,50S,52,NE,Norte-N,,17:15:00,8,2,1,3,0,1,0,7,0,0,0
04032020,50S,52,NE,Norte-N,,17:30:00,2,1,0,0,0,1,0,5,0,0,0
04032020,50S,52,NE,Norte-N,,17:45:00,12,3,1,2,0,0,0,2,0,0,0
