etiqueta;acumulado;frame;tiempo;
camion;1.0;95166.6666667;2855
camion;2.0;99566.6666667;2987
bus;1.0;114600.0;3438


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;0.0;393.25
particular;0.0;393.25
taxi;0.0;393.25
motociclista;0.0;393.25
bus;1.0;393.25
camion;2.0;393.25
minivan;0.0;393.25
ciclista;0.0;393.25
tractomula;0.0;393.25
scooter;0.0;393.25
bicitaxi;0.0;393.25
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
