FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
22022020,12,72,EW,Oriente,,06:00:48,0,2,0,0,0,1,0,0,0,0,0
22022020,12,72,EW,Oriente,,06:42:00,0,4,0,0,1,0,0,0,0,0,0
22022020,12,72,EW,Oriente,,07:27:00,1,4,0,0,2,3,1,1,0,0,0
22022020,12,72,EW,Oriente,,08:12:00,0,0,0,0,0,0,0,0,0,0,0
22022020,12,72,EW,Oriente,,08:57:04,0,4,2,1,1,1,0,0,0,0,0
22022020,12,72,EW,Oriente,,09:42:02,1,8,3,0,0,2,0,0,0,0,0
22022020,12,72,EW,Oriente,,10:27:03,2,3,0,1,0,7,1,0,0,0,0
22022020,12,72,EW,Oriente,,11:12:00,0,4,0,1,1,4,0,1,0,0,0
22022020,12,72,EW,Oriente,,11:57:02,0,5,1,1,1,4,0,1,0,0,0
22022020,12,72,EW,Oriente,,12:42:06,0,8,0,0,1,1,1,1,0,0,0
22022020,12,72,EW,Oriente,,13:27:00,0,7,2,2,2,7,1,1,0,0,0
22022020,12,72,EW,Oriente,,14:12:00,0,7,3,1,2,1,0,1,0,0,0
22022020,12,72,EW,Oriente,,14:57:03,0,1,0,0,0,2,0,0,0,0,0
22022020,12,72,EW,Oriente,,15:42:03,0,6,0,0,0,2,0,1,0,0,0
22022020,12,72,EW,Oriente,,16:27:03,0,5,0,0,0,4,0,1,0,0,0
22022020,12,72,EW,Oriente,,17:12:02,0,4,2,1,1,2,0,2,0,0,0
22022020,12,72,EN,Oriente,,06:00:48,0,3,5,3,3,1,0,0,0,0,0
22022020,12,72,EN,Oriente,,06:42:00,0,11,6,2,7,4,0,0,0,0,0
22022020,12,72,EN,Oriente,,07:27:00,0,24,6,4,5,10,1,1,0,0,0
22022020,12,72,EN,Oriente,,08:12:00,0,24,4,1,6,1,2,0,0,0,0
22022020,12,72,EN,Oriente,,08:57:04,1,17,0,4,2,7,2,0,2,0,0
