FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
16042020,3,68,2,Sur-S,,06:00:00,23,94,47,153,48,25,16,70,1,0,0,
16042020,3,68,2,Sur-S,,06:15:00,43,113,50,200,42,28,27,92,0,0,0,
16042020,3,68,2,Sur-S,,06:29:59,53,144,63,237,50,42,33,85,0,0,0,
16042020,3,68,2,Sur-S,,06:44:59,24,130,75,233,40,31,34,63,0,0,0,
16042020,3,68,2,Sur-S,,06:59:59,6,111,68,189,53,36,21,44,0,0,0,
16042020,3,68,2,Sur-S,,07:14:58,23,118,47,174,33,34,20,42,1,0,0,
16042020,3,68,2,Sur-S,,07:29:58,15,140,72,197,41,35,23,42,0,0,0,
16042020,3,68,2,Sur-S,,07:44:58,21,88,80,185,49,51,25,39,0,0,0,
16042020,3,68,2,Sur-S,,11:00:00,7,67,56,89,35,43,7,17,0,0,0,
16042020,3,68,2,Sur-S,,11:15:00,4,62,64,76,32,37,15,19,0,0,0,
16042020,3,68,2,Sur-S,,11:30:00,8,79,68,83,36,43,15,23,1,0,0,
16042020,3,68,2,Sur-S,,11:45:00,6,54,50,89,40,46,19,17,0,0,0,
16042020,3,68,2,Sur-S,,12:00:00,11,82,41,75,31,43,14,19,0,0,0,
16042020,3,68,2,Sur-S,,12:14:59,4,87,43,84,36,44,14,24,0,0,0,
16042020,3,68,2,Sur-S,,12:29:57,10,85,59,108,32,36,19,44,0,0,0,
16042020,3,68,2,Sur-S,,12:44:57,4,82,56,120,35,40,17,22,0,0,0,
16042020,3,68,2,Sur-S,,12:59:56,13,86,50,89,32,31,16,31,0,0,0,
16042020,3,68,2,Sur-S,,13:14:56,6,110,48,122,43,38,25,37,0,0,0,
16042020,3,68,2,Sur-S,,13:29:56,6,82,57,122,36,37,16,20,0,0,0,
16042020,3,68,2,Sur-S,,13:44:55,3,93,53,97,38,36,10,13,0,0,0,
16042020,3,68,2,Sur-S,,17:00:00,16,59,45,96,35,22,15,32,0,0,0,
16042020,3,68,2,Sur-S,,17:15:00,15,81,50,115,23,15,15,39,0,0,0,
16042020,3,68,2,Sur-S,,17:30:00,8,82,35,109,31,20,11,40,0,0,0,
16042020,3,68,2,Sur-S,,17:45:00,12,78,41,62,34,13,9,16,0,0,0,
16042020,3,68,2,Sur-S,,17:59:59,11,49,29,26,21,12,6,10,0,0,0,
16042020,3,68,2,Sur-S,,18:14:59,8,12,0,3,8,5,0,3,0,0,0,
16042020,3,68,2,Sur-S,,18:29:57,2,0,0,3,4,2,1,0,0,0,0,
16042020,3,68,2,Sur-S,,18:44:57,1,2,1,2,1,0,1,0,1,0,0,
