etiqueta;acumulado;frame;tiempo;
particular;1.0;20833.3333333;625
particular;2.0;134500.0;4035
particular;3.0;171733.333333;5152
peaton;1.0;173100.0;5193
taxi;1.0;174033.333333;5221
particular;4.0;185466.666667;5564


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;1.0;300.1
particular;4.0;300.1
taxi;1.0;300.1
motociclista;0.0;300.1
bus;0.0;300.1
camion;0.0;300.1
minivan;0.0;300.1
ciclista;0.0;300.1
tractomula;0.0;300.1
scooter;0.0;300.1
bicitaxi;0.0;300.1
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
