File_Name;Year;Month;Day;Start_Time;Duration;End_Time
KR1XCL93SSD34_20200226060000_0000.avi;2020;02;26;06:00:00;05;06:00:00
KR1XCL93SSD34_20200226060500_0000.avi;2020;02;26;06:05:00;05;06:05:00
KR1XCL93SSD34_20200226061000_0000.avi;2020;02;26;06:10:00;05;06:10:00
KR1XCL93SSD34_20200226061500_0000.avi;2020;02;26;06:15:00;05;06:15:00
KR1XCL93SSD34_20200226062000_0000.avi;2020;02;26;06:20:00;05;06:20:00
KR1XCL93SSD34_20200226062500_0000.avi;2020;02;26;06:25:00;05;06:25:00
KR1XCL93SSD34_20200226063000_0000.avi;2020;02;26;06:30:00;05;06:30:00
KR1XCL93SSD34_20200226063500_0000.avi;2020;02;26;06:35:00;05;06:35:00
KR1XCL93SSD34_20200226064000_0000.avi;2020;02;26;06:40:00;05;06:40:00
KR1XCL93SSD34_20200226064500_0000.avi;2020;02;26;06:45:00;05;06:45:00
KR1XCL93SSD34_20200226065000_0000.avi;2020;02;26;06:50:00;05;06:50:00
KR1XCL93SSD34_20200226065500_0000.avi;2020;02;26;06:55:00;05;06:55:00
KR1XCL93SSD34_20200226070000_0000.avi;2020;02;26;07:00:00;05;07:00:00
KR1XCL93SSD34_20200226070500_0000.avi;2020;02;26;07:05:00;05;07:05:00
KR1XCL93SSD34_20200226071000_0000.avi;2020;02;26;07:10:00;05;07:10:00
KR1XCL93SSD34_20200226071500_0000.avi;2020;02;26;07:15:00;05;07:15:00
KR1XCL93SSD34_20200226072000_0000.avi;2020;02;26;07:20:00;05;07:20:00
KR1XCL93SSD34_20200226072500_0000.avi;2020;02;26;07:25:00;05;07:25:00
KR1XCL93SSD34_20200226073000_0000.avi;2020;02;26;07:30:00;05;07:30:00
KR1XCL93SSD34_20200226073500_0000.avi;2020;02;26;07:35:00;05;07:35:00
KR1XCL93SSD34_20200226074000_0000.avi;2020;02;26;07:40:00;05;07:40:00
KR1XCL93SSD34_20200226074500_0000.avi;2020;02;26;07:45:00;05;07:45:00
KR1XCL93SSD34_20200226075000_0000.avi;2020;02;26;07:50:00;05;07:50:00
KR1XCL93SSD34_20200226075500_0000.avi;2020;02;26;07:55:00;05;07:55:00
KR1XCL93SSD34_20200226080000_0000.avi;2020;02;26;08:00:00;05;08:00:00
KR1XCL93SSD34_20200226080500_0000.avi;2020;02;26;08:05:00;05;08:05:00
KR1XCL93SSD34_20200226081000_0000.avi;2020;02;26;08:10:00;05;08:10:00
KR1XCL93SSD34_20200226081500_0000.avi;2020;02;26;08:15:00;05;08:15:00
KR1XCL93SSD34_20200226082000_0000.avi;2020;02;26;08:20:00;05;08:20:00
KR1XCL93SSD34_20200226082500_0000.avi;2020;02;26;08:25:00;05;08:25:00
KR1XCL93SSD34_20200226083000_0000.avi;2020;02;26;08:30:00;05;08:30:00
KR1XCL93SSD34_20200226083500_0000.avi;2020;02;26;08:35:00;05;08:35:00
KR1XCL93SSD34_20200226084000_0000.avi;2020;02;26;08:40:00;05;08:40:00
KR1XCL93SSD34_20200226084500_0000.avi;2020;02;26;08:45:00;05;08:45:00
KR1XCL93SSD34_20200226085000_0000.avi;2020;02;26;08:50:00;05;08:50:00
KR1XCL93SSD34_20200226085500_0000.avi;2020;02;26;08:55:00;05;08:55:00
KR1XCL93SSD34_20200226090000_0000.avi;2020;02;26;09:00:00;05;09:00:00
KR1XCL93SSD34_20200226090500_0000.avi;2020;02;26;09:05:00;05;09:05:00
KR1XCL93SSD34_20200226091000_0000.avi;2020;02;26;09:10:00;05;09:10:00
KR1XCL93SSD34_20200226091500_0000.avi;2020;02;26;09:15:00;05;09:15:00
KR1XCL93SSD34_20200226092000_0000.avi;2020;02;26;09:20:00;05;09:20:00
KR1XCL93SSD34_20200226092500_0000.avi;2020;02;26;09:25:00;05;09:25:00
KR1XCL93SSD34_20200226093000_0000.avi;2020;02;26;09:30:00;05;09:30:00
KR1XCL93SSD34_20200226093500_0000.avi;2020;02;26;09:35:00;05;09:35:00
KR1XCL93SSD34_20200226094000_0000.avi;2020;02;26;09:40:00;05;09:40:00
KR1XCL93SSD34_20200226094500_0000.avi;2020;02;26;09:45:00;05;09:45:00
KR1XCL93SSD34_20200226095000_0000.avi;2020;02;26;09:50:00;05;09:50:00
KR1XCL93SSD34_20200226095500_0000.avi;2020;02;26;09:55:00;05;09:55:00
KR1XCL93SSD34_20200226100000_0000.avi;2020;02;26;10:00:00;05;10:00:00
KR1XCL93SSD34_20200226100500_0000.avi;2020;02;26;10:05:00;05;10:05:00
KR1XCL93SSD34_20200226101000_0000.avi;2020;02;26;10:10:00;05;10:10:00
KR1XCL93SSD34_20200226101500_0000.avi;2020;02;26;10:15:00;05;10:15:00
KR1XCL93SSD34_20200226102000_0000.avi;2020;02;26;10:20:00;05;10:20:00
KR1XCL93SSD34_20200226102500_0000.avi;2020;02;26;10:25:00;05;10:25:00
KR1XCL93SSD34_20200226103000_0000.avi;2020;02;26;10:30:00;05;10:30:00
KR1XCL93SSD34_20200226103500_0000.avi;2020;02;26;10:35:00;05;10:35:00
KR1XCL93SSD34_20200226104000_0000.avi;2020;02;26;10:40:00;05;10:40:00
KR1XCL93SSD34_20200226104500_0000.avi;2020;02;26;10:45:00;05;10:45:00
KR1XCL93SSD34_20200226105000_0000.avi;2020;02;26;10:50:00;05;10:50:00
KR1XCL93SSD34_20200226105500_0000.avi;2020;02;26;10:55:00;05;10:55:00
KR1XCL93SSD34_20200226110000_0000.avi;2020;02;26;11:00:00;05;11:00:00
KR1XCL93SSD34_20200226110500_0000.avi;2020;02;26;11:05:00;05;11:05:00
KR1XCL93SSD34_20200226111000_0000.avi;2020;02;26;11:10:00;05;11:10:00
KR1XCL93SSD34_20200226111500_0000.avi;2020;02;26;11:15:00;05;11:15:00
KR1XCL93SSD34_20200226112000_0000.avi;2020;02;26;11:20:00;05;11:20:00
KR1XCL93SSD34_20200226112500_0000.avi;2020;02;26;11:25:00;05;11:25:00
KR1XCL93SSD34_20200226113000_0000.avi;2020;02;26;11:30:00;05;11:30:00
KR1XCL93SSD34_20200226113500_0000.avi;2020;02;26;11:35:00;05;11:35:00
KR1XCL93SSD34_20200226114000_0000.avi;2020;02;26;11:40:00;05;11:40:00
KR1XCL93SSD34_20200226114500_0000.avi;2020;02;26;11:45:00;05;11:45:00
KR1XCL93SSD34_20200226115000_0000.avi;2020;02;26;11:50:00;05;11:50:00
KR1XCL93SSD34_20200226115500_0000.avi;2020;02;26;11:55:00;05;11:55:00
KR1XCL93SSD34_20200226120000_0000.avi;2020;02;26;12:00:00;05;12:00:00
KR1XCL93SSD34_20200226120500_0000.avi;2020;02;26;12:05:00;05;12:05:00
KR1XCL93SSD34_20200226121000_0000.avi;2020;02;26;12:10:00;05;12:10:00
KR1XCL93SSD34_20200226121500_0000.avi;2020;02;26;12:15:00;05;12:15:00
KR1XCL93SSD34_20200226122000_0000.avi;2020;02;26;12:20:00;05;12:20:00
KR1XCL93SSD34_20200226122500_0000.avi;2020;02;26;12:25:00;05;12:25:00
KR1XCL93SSD34_20200226123000_0000.avi;2020;02;26;12:30:00;05;12:30:00
KR1XCL93SSD34_20200226123500_0000.avi;2020;02;26;12:35:00;05;12:35:00
KR1XCL93SSD34_20200226124000_0000.avi;2020;02;26;12:40:00;05;12:40:00
KR1XCL93SSD34_20200226124500_0000.avi;2020;02;26;12:45:00;05;12:45:00
KR1XCL93SSD34_20200226125000_0000.avi;2020;02;26;12:50:00;05;12:50:00
KR1XCL93SSD34_20200226125500_0000.avi;2020;02;26;12:55:00;05;12:55:00
KR1XCL93SSD34_20200226130000_0000.avi;2020;02;26;13:00:00;05;13:00:00
KR1XCL93SSD34_20200226130500_0000.avi;2020;02;26;13:05:00;05;13:05:00
