13022020,AC68,KR60,sentido unico,Sur,,04:45:03,0,6,0,0,0,1,0,0,0,
13022020,AC68,KR60,sentido unico,Sur,,05:00:04,1,7,0,1,0,2,0,0,0,
13022020,AC68,KR60,sentido unico,Sur,,05:15:02,1,8,0,0,2,0,0,0,0,
13022020,AC68,KR60,sentido unico,Sur,,05:30:06,1,15,0,0,2,1,0,0,0,
13022020,AC68,KR60,sentido unico,Sur,,05:45:03,3,43,0,3,3,5,8,1,0,
13022020,AC68,KR60,sentido unico,Sur,,06:00:03,5,57,14,21,1,7,11,5,0,
13022020,AC68,KR60,sentido unico,Sur,,06:15:01,1,48,14,44,6,1,12,13,0,
13022020,AC68,KR60,sentido unico,Sur,,06:45:00,1,119,24,40,1,7,17,11,1,
13022020,AC68,KR60,sentido unico,Sur,,07:00:01,1,104,34,45,4,8,17,7,1,
13022020,AC68,KR60,sentido unico,Sur,,07:15:04,1,68,26,63,2,13,7,14,0,
13022020,AC68,KR60,sentido unico,Sur,,07:30:00,3,103,28,71,1,11,10,18,0,
13022020,AC68,KR60,sentido unico,Sur,,07:45:05,6,89,22,40,2,5,15,6,0,
13022020,AC68,KR60,sentido unico,Sur,,08:00:04,3,102,28,33,5,14,9,5,0,
13022020,AC68,KR60,sentido unico,Sur,,08:15:04,7,79,23,41,4,7,9,10,0,
13022020,AC68,KR60,sentido unico,Sur,,08:30:03,5,100,33,44,2,10,8,5,1,
13022020,AC68,KR60,sentido unico,Sur,,08:45:00,12,103,29,26,3,11,11,7,0,
13022020,AC68,KR60,sentido unico,Sur,,09:00:01,3,124,30,29,1,11,17,5,0,
13022020,AC68,KR60,sentido unico,Sur,,09:15:02,31,92,34,26,1,14,4,5,1,
13022020,AC68,KR60,sentido unico,Sur,,09:30:00,18,85,28,14,0,15,13,3,0,
13022020,AC68,KR60,sentido unico,Sur,,09:45:02,26,103,32,20,1,9,7,9,0,
13022020,AC68,KR60,sentido unico,Sur,,10:00:05,29,91,37,35,0,15,17,4,0,
13022020,AC68,KR60,sentido unico,Sur,,15:00:02,6,86,33,40,3,12,11,7,1,
13022020,AC68,KR60,sentido unico,Sur,,15:15:07,7,59,47,40,2,11,14,4,1,
13022020,AC68,KR60,sentido unico,Sur,,15:30:02,2,76,45,44,4,10,14,9,1,
13022020,AC68,KR60,sentido unico,Sur,,15:45:02,3,85,41,30,2,12,12,3,0,
13022020,AC68,KR60,sentido unico,Sur,,16:00:01,11,97,40,40,0,10,18,11,3,
13022020,AC68,KR60,sentido unico,Sur,,16:15:01,3,88,24,39,2,16,13,7,4,
13022020,AC68,KR60,sentido unico,Sur,,16:30:02,9,88,28,32,4,7,19,11,1,
13022020,AC68,KR60,sentido unico,Sur,,16:45:03,4,111,36,43,2,8,14,4,4,
13022020,AC68,KR60,sentido unico,Sur,,17:00:03,9,101,48,45,1,14,13,2,1,
13022020,AC68,KR60,sentido unico,Sur,,17:15:01,6,85,19,36,1,12,7,4,5,
13022020,AC68,KR60,sentido unico,Sur,,17:30:05,12,93,33,71,3,1,9,12,0,
13022020,AC68,KR60,sentido unico,Sur,,17:45:00,10,99,46,59,6,7,5,10,2,
13022020,AC68,KR60,sentido unico,Sur,,18:00:02,11,107,42,58,0,9,5,7,1,
13022020,AC68,KR60,sentido unico,Sur,,18:15:00,2,90,22,11,0,0,1,6,0,
13022020,AC68,KR60,sentido unico,Sur,,18:30:03,4,55,12,6,2,2,7,0,0,
13022020,AC68,KR60,sentido unico,Sur,,18:45:01,2,56,5,6,1,1,3,0,0,
13022020,AC68,KR60,sentido unico,Sur,,19:00:04,0,61,13,7,2,3,3,0,0,
13022020,AC68,KR60,sentido unico,Sur,,19:15:01,2,44,5,7,0,2,1,0,0,
13022020,AC68,KR60,sentido unico,Sur,,19:30:04,8,66,15,3,3,3,4,0,0,
13022020,AC68,KR60,sentido unico,Sur,,19:45:03,2,39,7,4,2,0,1,0,0,
