File_Name;Year;Month;Day;Start_Time;Duration;End_Time
104 (2020-04-14 06_00_00 - 2020-04-14 08_00_00)_1.avi;2020;04;14;06:00:00;00:12:45;06:12:45
104 (2020-04-14 06_00_00 - 2020-04-14 08_00_00)_10.avi;2020;04;14;06:00:00;00:05:21;06:05:21
104 (2020-04-14 06_00_00 - 2020-04-14 08_00_00)_2.avi;2020;04;14;06:00:00;00:13:15;06:13:15
104 (2020-04-14 06_00_00 - 2020-04-14 08_00_00)_3.avi;2020;04;14;06:00:00;00:12:55;06:12:55
104 (2020-04-14 06_00_00 - 2020-04-14 08_00_00)_4.avi;2020;04;14;06:00:00;00:12:23;06:12:23
104 (2020-04-14 06_00_00 - 2020-04-14 08_00_00)_5.avi;2020;04;14;06:00:00;00:11:57;06:11:57
104 (2020-04-14 06_00_00 - 2020-04-14 08_00_00)_6.avi;2020;04;14;06:00:00;00:13:31;06:13:31
104 (2020-04-14 06_00_00 - 2020-04-14 08_00_00)_7.avi;2020;04;14;06:00:00;00:12:33;06:12:33
104 (2020-04-14 06_00_00 - 2020-04-14 08_00_00)_8.avi;2020;04;14;06:00:00;00:12:21;06:12:21
104 (2020-04-14 06_00_00 - 2020-04-14 08_00_00)_9.avi;2020;04;14;06:00:00;00:12:49;06:12:49
