File_Name;Year;Month;Day;Start_Time;Duration;End_Time
AK9AC116SD5_20200313050000_0000.avi;2020;03;13;05:00:00;05;05:00:00
AK9AC116SD5_20200313050500_0000.avi;2020;03;13;05:05:00;05;05:05:00
AK9AC116SD5_20200313051000_0000.avi;2020;03;13;05:10:00;05;05:10:00
AK9AC116SD5_20200313051500_0000.avi;2020;03;13;05:15:00;05;05:15:00
AK9AC116SD5_20200313052000_0000.avi;2020;03;13;05:20:00;05;05:20:00
AK9AC116SD5_20200313052500_0000.avi;2020;03;13;05:25:00;05;05:25:00
AK9AC116SD5_20200313053000_0000.avi;2020;03;13;05:30:00;05;05:30:00
AK9AC116SD5_20200313053500_0000.avi;2020;03;13;05:35:00;05;05:35:00
AK9AC116SD5_20200313054000_0000.avi;2020;03;13;05:40:00;05;05:40:00
AK9AC116SD5_20200313054500_0000.avi;2020;03;13;05:45:00;05;05:45:00
AK9AC116SD5_20200313055000_0000.avi;2020;03;13;05:50:00;05;05:50:00
AK9AC116SD5_20200313055500_0000.avi;2020;03;13;05:55:00;05;05:55:00
AK9AC116SD5_20200313060000_0000.avi;2020;03;13;06:00:00;05;06:00:00
AK9AC116SD5_20200313060500_0000.avi;2020;03;13;06:05:00;05;06:05:00
AK9AC116SD5_20200313061000_0000.avi;2020;03;13;06:10:00;05;06:10:00
AK9AC116SD5_20200313061500_0000.avi;2020;03;13;06:15:00;05;06:15:00
AK9AC116SD5_20200313062000_0000.avi;2020;03;13;06:20:00;05;06:20:00
AK9AC116SD5_20200313062500_0000.avi;2020;03;13;06:25:00;05;06:25:00
AK9AC116SD5_20200313063000_0000.avi;2020;03;13;06:30:00;05;06:30:00
AK9AC116SD5_20200313063500_0000.avi;2020;03;13;06:35:00;05;06:35:00
AK9AC116SD5_20200313064000_0000.avi;2020;03;13;06:40:00;05;06:40:00
AK9AC116SD5_20200313064500_0000.avi;2020;03;13;06:45:00;05;06:45:00
AK9AC116SD5_20200313065000_0000.avi;2020;03;13;06:50:00;05;06:50:00
AK9AC116SD5_20200313065500_0000.avi;2020;03;13;06:55:00;05;06:55:00
AK9AC116SD5_20200313070000_0000.avi;2020;03;13;07:00:00;05;07:00:00
AK9AC116SD5_20200313070500_0000.avi;2020;03;13;07:05:00;05;07:05:00
AK9AC116SD5_20200313071000_0000.avi;2020;03;13;07:10:00;05;07:10:00
AK9AC116SD5_20200313071500_0000.avi;2020;03;13;07:15:00;05;07:15:00
AK9AC116SD5_20200313072000_0000.avi;2020;03;13;07:20:00;05;07:20:00
AK9AC116SD5_20200313072500_0000.avi;2020;03;13;07:25:00;05;07:25:00
AK9AC116SD5_20200313073000_0000.avi;2020;03;13;07:30:00;05;07:30:00
AK9AC116SD5_20200313073500_0000.avi;2020;03;13;07:35:00;05;07:35:00
AK9AC116SD5_20200313074000_0000.avi;2020;03;13;07:40:00;05;07:40:00
AK9AC116SD5_20200313074500_0000.avi;2020;03;13;07:45:00;05;07:45:00
AK9AC116SD5_20200313075000_0000.avi;2020;03;13;07:50:00;05;07:50:00
AK9AC116SD5_20200313075500_0000.avi;2020;03;13;07:55:00;05;07:55:00
AK9AC116SD5_20200313080000_0000.avi;2020;03;13;08:00:00;05;08:00:00
AK9AC116SD5_20200313080500_0000.avi;2020;03;13;08:05:00;05;08:05:00
AK9AC116SD5_20200313081000_0000.avi;2020;03;13;08:10:00;05;08:10:00
AK9AC116SD5_20200313081500_0000.avi;2020;03;13;08:15:00;05;08:15:00
AK9AC116SD5_20200313082000_0000.avi;2020;03;13;08:20:00;05;08:20:00
AK9AC116SD5_20200313082500_0000.avi;2020;03;13;08:25:00;05;08:25:00
AK9AC116SD5_20200313083000_0000.avi;2020;03;13;08:30:00;05;08:30:00
AK9AC116SD5_20200313083500_0000.avi;2020;03;13;08:35:00;05;08:35:00
AK9AC116SD5_20200313084000_0000.avi;2020;03;13;08:40:00;05;08:40:00
AK9AC116SD5_20200313084500_0000.avi;2020;03;13;08:45:00;05;08:45:00
AK9AC116SD5_20200313085000_0000.avi;2020;03;13;08:50:00;05;08:50:00
AK9AC116SD5_20200313085500_0000.avi;2020;03;13;08:55:00;05;08:55:00
AK9AC116SD5_20200313090000_0000.avi;2020;03;13;09:00:00;05;09:00:00
AK9AC116SD5_20200313090500_0000.avi;2020;03;13;09:05:00;05;09:05:00
AK9AC116SD5_20200313091000_0000.avi;2020;03;13;09:10:00;05;09:10:00
AK9AC116SD5_20200313091500_0000.avi;2020;03;13;09:15:00;05;09:15:00
AK9AC116SD5_20200313092000_0000.avi;2020;03;13;09:20:00;05;09:20:00
AK9AC116SD5_20200313092500_0000.avi;2020;03;13;09:25:00;05;09:25:00
AK9AC116SD5_20200313093000_0000.avi;2020;03;13;09:30:00;05;09:30:00
AK9AC116SD5_20200313093500_0000.avi;2020;03;13;09:35:00;05;09:35:00
AK9AC116SD5_20200313094000_0000.avi;2020;03;13;09:40:00;05;09:40:00
AK9AC116SD5_20200313094500_0000.avi;2020;03;13;09:45:00;05;09:45:00
AK9AC116SD5_20200313095000_0000.avi;2020;03;13;09:50:00;05;09:50:00
AK9AC116SD5_20200313095500_0000.avi;2020;03;13;09:55:00;05;09:55:00
AK9AC116SD5_20200313150000_0000.avi;2020;03;13;15:00:00;05;15:00:00
AK9AC116SD5_20200313150500_0000.avi;2020;03;13;15:05:00;05;15:05:00
AK9AC116SD5_20200313151000_0000.avi;2020;03;13;15:10:00;05;15:10:00
AK9AC116SD5_20200313151500_0000.avi;2020;03;13;15:15:00;05;15:15:00
AK9AC116SD5_20200313152000_0000.avi;2020;03;13;15:20:00;05;15:20:00
AK9AC116SD5_20200313152500_0000.avi;2020;03;13;15:25:00;05;15:25:00
AK9AC116SD5_20200313153000_0000.avi;2020;03;13;15:30:00;05;15:30:00
AK9AC116SD5_20200313153500_0000.avi;2020;03;13;15:35:00;05;15:35:00
AK9AC116SD5_20200313154000_0000.avi;2020;03;13;15:40:00;05;15:40:00
AK9AC116SD5_20200313154500_0000.avi;2020;03;13;15:45:00;05;15:45:00
AK9AC116SD5_20200313155000_0000.avi;2020;03;13;15:50:00;05;15:50:00
AK9AC116SD5_20200313155500_0000.avi;2020;03;13;15:55:00;05;15:55:00
AK9AC116SD5_20200313160000_0000.avi;2020;03;13;16:00:00;05;16:00:00
AK9AC116SD5_20200313160500_0000.avi;2020;03;13;16:05:00;05;16:05:00
AK9AC116SD5_20200313161000_0000.avi;2020;03;13;16:10:00;05;16:10:00
AK9AC116SD5_20200313161500_0000.avi;2020;03;13;16:15:00;05;16:15:00
AK9AC116SD5_20200313162000_0000.avi;2020;03;13;16:20:00;05;16:20:00
AK9AC116SD5_20200313162500_0000.avi;2020;03;13;16:25:00;05;16:25:00
AK9AC116SD5_20200313163000_0000.avi;2020;03;13;16:30:00;05;16:30:00
AK9AC116SD5_20200313163500_0000.avi;2020;03;13;16:35:00;05;16:35:00
AK9AC116SD5_20200313164000_0000.avi;2020;03;13;16:40:00;05;16:40:00
AK9AC116SD5_20200313164500_0000.avi;2020;03;13;16:45:00;05;16:45:00
AK9AC116SD5_20200313165000_0000.avi;2020;03;13;16:50:00;05;16:50:00
AK9AC116SD5_20200313165500_0000.avi;2020;03;13;16:55:00;05;16:55:00
AK9AC116SD5_20200313170000_0000.avi;2020;03;13;17:00:00;05;17:00:00
AK9AC116SD5_20200313170500_0000.avi;2020;03;13;17:05:00;05;17:05:00
AK9AC116SD5_20200313171000_0000.avi;2020;03;13;17:10:00;05;17:10:00
AK9AC116SD5_20200313171500_0000.avi;2020;03;13;17:15:00;05;17:15:00
AK9AC116SD5_20200313172000_0000.avi;2020;03;13;17:20:00;05;17:20:00
AK9AC116SD5_20200313172500_0000.avi;2020;03;13;17:25:00;05;17:25:00
AK9AC116SD5_20200313173000_0000.avi;2020;03;13;17:30:00;05;17:30:00
AK9AC116SD5_20200313173500_0000.avi;2020;03;13;17:35:00;05;17:35:00
AK9AC116SD5_20200313174000_0000.avi;2020;03;13;17:40:00;05;17:40:00
AK9AC116SD5_20200313174500_0000.avi;2020;03;13;17:45:00;05;17:45:00
AK9AC116SD5_20200313175000_0000.avi;2020;03;13;17:50:00;05;17:50:00
AK9AC116SD5_20200313175500_0000.avi;2020;03;13;17:55:00;05;17:55:00
AK9AC116SD5_20200313180000_0000.avi;2020;03;13;18:00:00;05;18:00:00
AK9AC116SD5_20200313180500_0000.avi;2020;03;13;18:05:00;05;18:05:00
AK9AC116SD5_20200313181000_0000.avi;2020;03;13;18:10:00;05;18:10:00
AK9AC116SD5_20200313181500_0000.avi;2020;03;13;18:15:00;05;18:15:00
AK9AC116SD5_20200313182000_0000.avi;2020;03;13;18:20:00;05;18:20:00
AK9AC116SD5_20200313182500_0000.avi;2020;03;13;18:25:00;05;18:25:00
AK9AC116SD5_20200313183000_0000.avi;2020;03;13;18:30:00;05;18:30:00
AK9AC116SD5_20200313183500_0000.avi;2020;03;13;18:35:00;05;18:35:00
AK9AC116SD5_20200313184000_0000.avi;2020;03;13;18:40:00;05;18:40:00
AK9AC116SD5_20200313184500_0000.avi;2020;03;13;18:45:00;05;18:45:00
AK9AC116SD5_20200313185000_0000.avi;2020;03;13;18:50:00;05;18:50:00
AK9AC116SD5_20200313185500_0000.avi;2020;03;13;18:55:00;05;18:55:00
AK9AC116SD5_20200313190000_0000.avi;2020;03;13;19:00:00;05;19:00:00
AK9AC116SD5_20200313190500_0000.avi;2020;03;13;19:05:00;05;19:05:00
AK9AC116SD5_20200313191000_0000.avi;2020;03;13;19:10:00;05;19:10:00
AK9AC116SD5_20200313191500_0000.avi;2020;03;13;19:15:00;05;19:15:00
AK9AC116SD5_20200313192000_0000.avi;2020;03;13;19:20:00;05;19:20:00
AK9AC116SD5_20200313192500_0000.avi;2020;03;13;19:25:00;05;19:25:00
AK9AC116SD5_20200313193000_0000.avi;2020;03;13;19:30:00;05;19:30:00
AK9AC116SD5_20200313193500_0000.avi;2020;03;13;19:35:00;05;19:35:00
AK9AC116SD5_20200313194000_0000.avi;2020;03;13;19:40:00;05;19:40:00
AK9AC116SD5_20200313194500_0000.avi;2020;03;13;19:45:00;05;19:45:00
AK9AC116SD5_20200313195000_0000.avi;2020;03;13;19:50:00;05;19:50:00
AK9AC116SD5_20200313195500_0000.avi;2020;03;13;19:55:00;05;19:55:00
AK9AC116SD5_20200313200000_0000.avi;2020;03;13;20:00:00;05;20:00:00
