13032020,AC11,AK9,sentido unico,Sur,,05:00:00,0,18,0,1,1,0,1,0,0,
13032020,AC11,AK9,sentido unico,Sur,,05:05:00,0,19,0,0,0,1,3,0,0,
13032020,AC11,AK9,sentido unico,Sur,,05:10:00,0,11,0,0,0,0,2,0,0,
13032020,AC11,AK9,sentido unico,Sur,,05:15:00,0,23,0,0,1,0,1,0,0,
13032020,AC11,AK9,sentido unico,Sur,,05:20:00,2,21,1,3,2,0,3,1,0,
13032020,AC11,AK9,sentido unico,Sur,,05:25:00,3,43,6,6,1,1,3,3,0,
13032020,AC11,AK9,sentido unico,Sur,,05:30:00,5,49,13,12,4,0,8,1,0,
13032020,AC11,AK9,sentido unico,Sur,,05:35:00,2,61,7,10,3,2,6,2,0,
13032020,AC11,AK9,sentido unico,Sur,,05:40:00,1,58,5,6,1,1,3,4,0,
13032020,AC11,AK9,sentido unico,Sur,,05:45:00,4,80,3,4,0,0,1,0,0,
13032020,AC11,AK9,sentido unico,Sur,,05:50:00,0,92,14,4,1,0,4,0,0,
13032020,AC11,AK9,sentido unico,Sur,,05:55:00,2,87,21,3,4,0,4,1,0,
13032020,AC11,AK9,sentido unico,Sur,,06:00:00,0,92,22,10,4,2,8,5,0,
13032020,AC11,AK9,sentido unico,Sur,,06:05:00,2,65,19,12,2,1,4,2,0,
13032020,AC11,AK9,sentido unico,Sur,,06:10:00,4,81,24,23,9,2,6,7,2,
13032020,AC11,AK9,sentido unico,Sur,,06:15:00,2,78,27,39,6,3,10,6,1,
13032020,AC11,AK9,sentido unico,Sur,,06:20:00,0,86,29,57,3,2,12,7,1,
13032020,AC11,AK9,sentido unico,Sur,,06:25:00,1,92,36,62,9,3,16,14,2,
13032020,AC11,AK9,sentido unico,Sur,,06:30:00,2,92,43,54,8,4,16,13,2,
13032020,AC11,AK9,sentido unico,Sur,,06:35:00,1,114,45,71,4,4,7,11,2,
13032020,AC11,AK9,sentido unico,Sur,,06:40:00,3,132,44,79,10,7,7,12,4,
13032020,AC11,AK9,sentido unico,Sur,,06:45:00,2,149,45,68,3,2,14,21,1,
13032020,AC11,AK9,sentido unico,Sur,,06:50:00,4,149,55,79,3,3,7,9,1,
13032020,AC11,AK9,sentido unico,Sur,,06:55:00,3,145,49,70,4,3,11,14,0,
13032020,AC11,AK9,sentido unico,Sur,,07:00:00,2,135,47,85,6,2,9,8,0,
13032020,AC11,AK9,sentido unico,Sur,,07:05:00,1,125,51,77,1,2,11,9,0,
13032020,AC11,AK9,sentido unico,Sur,,07:10:00,1,118,42,79,3,1,7,6,0,
13032020,AC11,AK9,sentido unico,Sur,,07:15:00,1,108,43,79,4,4,5,4,0,
13032020,AC11,AK9,sentido unico,Sur,,07:20:00,0,98,45,48,1,6,3,10,0,
13032020,AC11,AK9,sentido unico,Sur,,07:25:00,1,100,46,57,5,2,7,4,0,
13032020,AC11,AK9,sentido unico,Sur,,07:30:00,0,100,48,40,0,3,7,2,1,
13032020,AC11,AK9,sentido unico,Sur,,07:35:00,1,102,46,58,1,4,3,10,0,
13032020,AC11,AK9,sentido unico,Sur,,07:40:00,0,100,58,60,0,3,4,8,1,
13032020,AC11,AK9,sentido unico,Sur,,07:45:00,3,109,56,57,2,5,3,16,0,
13032020,AC11,AK9,sentido unico,Sur,,07:50:00,1,114,53,61,2,2,4,14,0,
13032020,AC11,AK9,sentido unico,Sur,,07:55:00,0,101,47,66,1,6,9,3,0,
13032020,AC11,AK9,sentido unico,Sur,,08:00:00,2,121,57,85,2,4,11,11,2,
13032020,AC11,AK9,sentido unico,Sur,,08:05:00,2,103,70,74,2,3,4,11,0,
13032020,AC11,AK9,sentido unico,Sur,,08:10:00,0,120,76,63,2,3,9,6,0,
13032020,AC11,AK9,sentido unico,Sur,,08:15:00,4,118,56,55,2,3,5,10,0,
13032020,AC11,AK9,sentido unico,Sur,,08:20:00,2,134,65,66,2,9,6,4,0,
13032020,AC11,AK9,sentido unico,Sur,,08:25:00,1,105,53,71,2,8,7,4,1,
13032020,AC11,AK9,sentido unico,Sur,,08:30:00,1,108,62,49,2,5,11,8,0,
13032020,AC11,AK9,sentido unico,Sur,,08:35:00,1,123,56,63,2,3,8,6,0,
13032020,AC11,AK9,sentido unico,Sur,,08:40:00,1,117,41,34,2,3,11,6,1,
13032020,AC11,AK9,sentido unico,Sur,,08:45:00,3,111,31,25,0,6,10,8,0,
13032020,AC11,AK9,sentido unico,Sur,,08:50:00,8,152,17,24,3,2,7,7,0,
13032020,AC11,AK9,sentido unico,Sur,,08:55:00,10,135,19,42,1,1,5,3,0,
13032020,AC11,AK9,sentido unico,Sur,,09:00:00,9,128,31,25,1,4,5,4,0,
13032020,AC11,AK9,sentido unico,Sur,,09:05:00,5,118,24,24,4,9,7,5,0,
13032020,AC11,AK9,sentido unico,Sur,,09:10:00,4,111,30,34,3,2,3,6,0,
13032020,AC11,AK9,sentido unico,Sur,,09:15:00,1,99,31,22,3,6,6,5,0,
13032020,AC11,AK9,sentido unico,Sur,,09:20:00,0,117,37,34,3,8,13,7,0,
13032020,AC11,AK9,sentido unico,Sur,,09:25:00,2,131,57,29,4,8,6,5,0,
13032020,AC11,AK9,sentido unico,Sur,,09:30:00,2,126,42,32,3,8,2,1,0,
13032020,AC11,AK9,sentido unico,Sur,,09:35:00,2,135,43,40,6,9,10,4,0,
13032020,AC11,AK9,sentido unico,Sur,,09:40:00,2,128,46,31,3,6,12,8,0,
13032020,AC11,AK9,sentido unico,Sur,,09:45:00,5,100,46,26,0,6,11,10,1,
13032020,AC11,AK9,sentido unico,Sur,,09:50:00,1,113,40,34,3,8,8,4,0,
13032020,AC11,AK9,sentido unico,Sur,,09:55:00,0,104,40,36,2,10,6,2,0,
13032020,AC11,AK9,sentido unico,Sur,,15:00:00,1,115,48,33,1,7,14,9,0,
13032020,AC11,AK9,sentido unico,Sur,,15:05:00,0,124,46,46,4,8,9,4,0,
13032020,AC11,AK9,sentido unico,Sur,,15:10:00,2,129,40,39,4,9,13,9,1,
13032020,AC11,AK9,sentido unico,Sur,,15:15:00,3,122,37,37,3,3,11,7,1,
13032020,AC11,AK9,sentido unico,Sur,,15:20:00,3,129,44,45,2,6,12,5,0,
13032020,AC11,AK9,sentido unico,Sur,,15:25:00,3,127,41,52,3,5,13,5,0,
13032020,AC11,AK9,sentido unico,Sur,,15:30:00,0,140,32,39,3,8,14,3,2,
13032020,AC11,AK9,sentido unico,Sur,,15:35:00,1,125,33,42,6,9,15,5,2,
13032020,AC11,AK9,sentido unico,Sur,,15:40:00,1,114,31,50,3,5,9,7,2,
13032020,AC11,AK9,sentido unico,Sur,,15:45:00,1,120,36,57,2,2,12,11,1,
13032020,AC11,AK9,sentido unico,Sur,,15:50:00,1,154,42,40,3,8,9,11,2,
13032020,AC11,AK9,sentido unico,Sur,,15:55:00,1,118,31,55,1,7,10,6,4,
13032020,AC11,AK9,sentido unico,Sur,,16:00:00,1,128,29,45,4,6,11,4,2,
13032020,AC11,AK9,sentido unico,Sur,,16:05:00,2,127,34,33,5,3,5,13,5,
13032020,AC11,AK9,sentido unico,Sur,,16:10:00,5,141,31,52,4,4,9,16,2,
13032020,AC11,AK9,sentido unico,Sur,,16:15:00,1,140,46,57,2,6,4,14,2,
13032020,AC11,AK9,sentido unico,Sur,,16:20:00,1,128,32,50,2,3,6,17,0,
13032020,AC11,AK9,sentido unico,Sur,,16:25:00,1,119,26,38,6,8,10,10,1,
13032020,AC11,AK9,sentido unico,Sur,,16:30:00,0,131,46,52,3,8,6,13,1,
13032020,AC11,AK9,sentido unico,Sur,,16:35:00,1,123,26,49,4,4,12,15,0,
13032020,AC11,AK9,sentido unico,Sur,,16:40:00,3,139,27,43,5,5,9,8,0,
13032020,AC11,AK9,sentido unico,Sur,,16:45:00,3,120,26,47,3,3,7,18,0,
13032020,AC11,AK9,sentido unico,Sur,,16:50:00,1,124,27,32,2,3,8,14,0,
13032020,AC11,AK9,sentido unico,Sur,,16:55:00,0,139,21,30,1,6,6,6,1,
13032020,AC11,AK9,sentido unico,Sur,,17:00:00,2,131,25,28,3,5,8,7,0,
13032020,AC11,AK9,sentido unico,Sur,,17:05:00,0,93,23,32,1,4,4,8,4,
13032020,AC11,AK9,sentido unico,Sur,,17:10:00,4,112,27,32,2,3,8,6,0,
13032020,AC11,AK9,sentido unico,Sur,,17:15:00,1,133,20,35,4,3,6,7,0,
13032020,AC11,AK9,sentido unico,Sur,,17:20:00,3,107,23,42,1,3,9,6,0,
13032020,AC11,AK9,sentido unico,Sur,,17:25:00,4,104,12,34,5,3,6,12,0,
13032020,AC11,AK9,sentido unico,Sur,,17:30:00,6,118,13,41,3,0,8,6,1,
13032020,AC11,AK9,sentido unico,Sur,,17:35:00,6,136,12,59,5,3,4,8,0,
13032020,AC11,AK9,sentido unico,Sur,,17:40:00,2,102,8,44,9,0,8,11,0,
13032020,AC11,AK9,sentido unico,Sur,,17:45:00,6,127,19,41,5,7,15,11,0,
13032020,AC11,AK9,sentido unico,Sur,,17:50:00,6,138,30,34,0,2,4,17,0,
13032020,AC11,AK9,sentido unico,Sur,,17:55:00,8,129,23,35,1,0,9,19,0,
13032020,AC11,AK9,sentido unico,Sur,,18:00:00,4,120,16,51,4,2,10,10,0,
13032020,AC11,AK9,sentido unico,Sur,,18:05:00,3,143,21,35,1,1,4,7,0,
13032020,AC11,AK9,sentido unico,Sur,,18:10:00,3,124,20,39,4,1,9,2,1,
13032020,AC11,AK9,sentido unico,Sur,,18:15:00,3,121,25,12,3,0,6,1,0,
13032020,AC11,AK9,sentido unico,Sur,,18:20:00,3,136,22,21,1,4,13,2,0,
13032020,AC11,AK9,sentido unico,Sur,,18:25:00,4,127,14,15,2,3,3,1,0,
13032020,AC11,AK9,sentido unico,Sur,,18:30:00,5,74,16,5,3,2,3,3,0,
13032020,AC11,AK9,sentido unico,Sur,,18:35:00,2,81,9,14,2,2,3,1,0,
13032020,AC11,AK9,sentido unico,Sur,,18:40:00,1,79,11,10,4,3,7,1,0,
13032020,AC11,AK9,sentido unico,Sur,,18:45:00,5,86,10,8,7,3,2,1,0,
13032020,AC11,AK9,sentido unico,Sur,,18:50:00,5,72,8,17,3,0,3,3,0,
13032020,AC11,AK9,sentido unico,Sur,,18:55:00,3,89,16,14,2,1,3,1,0,
13032020,AC11,AK9,sentido unico,Sur,,19:00:00,5,77,15,16,1,1,1,1,0,
13032020,AC11,AK9,sentido unico,Sur,,19:05:00,2,88,10,17,3,1,12,1,0,
13032020,AC11,AK9,sentido unico,Sur,,19:10:00,3,86,15,14,2,2,1,1,0,
13032020,AC11,AK9,sentido unico,Sur,,19:15:00,2,101,14,9,2,0,4,1,0,
13032020,AC11,AK9,sentido unico,Sur,,19:20:00,4,94,10,12,4,2,9,2,0,
13032020,AC11,AK9,sentido unico,Sur,,19:25:00,2,76,17,11,3,1,1,2,0,
13032020,AC11,AK9,sentido unico,Sur,,19:30:00,6,81,15,8,4,1,7,3,0,
13032020,AC11,AK9,sentido unico,Sur,,19:35:00,0,110,13,9,3,2,7,1,0,
13032020,AC11,AK9,sentido unico,Sur,,19:40:00,3,99,8,3,1,3,5,1,0,
