etiqueta;acumulado;frame;tiempo;
taxi;1.0;88311.1111111;3974
bus;1.0;102355.555556;4606
motociclista;1.0;126311.111111;5684
peaton;1.0;126800.0;5706


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;1.0;450.0
particular;0.0;450.0
taxi;1.0;450.0
motociclista;1.0;450.0
bus;1.0;450.0
camion;0.0;450.0
minivan;0.0;450.0
ciclista;0.0;450.0
tractomula;0.0;450.0
scooter;0.0;450.0
bicitaxi;0.0;450.0
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
