FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
22022020,13,71D,34A,Sur,Norte,06:00:00,1,6,0,0,0,1,1,0,0,0,0
22022020,13,71D,34A,Sur,Norte,06:15:00,2,12,0,1,4,5,1,0,1,0,0
22022020,13,71D,34A,Sur,Norte,06:30:00,3,13,1,6,7,6,2,0,2,0,0
22022020,13,71D,34A,Sur,Norte,06:45:00,1,8,0,6,10,5,1,0,2,0,0
22022020,13,71D,34A,Sur,Norte,07:00:00,0,13,1,2,2,5,4,0,1,0,0
22022020,13,71D,34A,Sur,Norte,07:15:00,3,17,2,5,3,9,6,0,3,0,0
22022020,13,71D,34A,Sur,Norte,07:30:00,4,14,1,13,6,6,6,0,1,0,0
22022020,13,71D,34A,Sur,Norte,07:45:00,1,15,0,14,5,6,2,1,0,0,0
22022020,13,71D,34A,Sur,Norte,08:00:00,5,18,0,7,4,11,6,0,3,0,0
22022020,13,71D,34A,Sur,Norte,08:15:00,5,22,0,7,7,19,6,0,2,0,0
22022020,13,71D,34A,Sur,Norte,08:30:00,4,22,0,17,11,17,4,0,0,0,0
22022020,13,71D,34A,Sur,Norte,08:45:00,2,17,1,5,6,8,3,0,0,0,0
22022020,13,71D,34A,Sur,Norte,09:00:00,4,21,0,10,3,17,4,0,4,0,0
22022020,13,71D,34A,Sur,Norte,09:15:00,1,14,0,1,0,3,4,0,1,0,0
22022020,13,71D,34A,Sur,Norte,09:30:00,1,34,0,5,1,5,7,0,2,0,0
22022020,13,71D,34A,Sur,Norte,09:45:00,3,29,2,7,6,8,4,0,1,0,0
22022020,13,71D,34A,Sur,Norte,10:00:00,5,28,1,5,4,11,3,0,2,0,0
22022020,13,71D,34A,Sur,Norte,10:15:00,1,36,2,2,7,12,6,0,5,0,0
22022020,13,71D,34A,Sur,Norte,10:30:00,0,26,0,7,3,16,5,0,0,0,0
22022020,13,71D,34A,Sur,Norte,10:45:00,1,35,0,4,4,13,3,0,2,0,0
22022020,13,71D,34A,Sur,Norte,11:00:00,0,15,0,0,5,7,9,0,2,0,0
22022020,13,71D,34A,Sur,Norte,11:15:00,0,22,0,8,3,4,7,0,3,0,0
22022020,13,71D,34A,Sur,Norte,11:30:00,1,20,1,4,5,6,3,0,0,0,0
22022020,13,71D,34A,Sur,Norte,11:45:00,2,21,0,2,0,10,3,0,1,0,0
22022020,13,71D,34A,Sur,Norte,12:00:00,8,24,1,29,7,11,10,1,2,0,0
22022020,13,71D,34A,Sur,Norte,12:15:00,4,22,3,23,6,5,5,3,1,0,0
22022020,13,71D,34A,Sur,Norte,12:30:00,2,25,2,41,10,12,4,0,4,0,0
22022020,13,71D,34A,Sur,Norte,12:45:00,4,27,1,17,6,20,6,0,1,0,0
22022020,13,71D,34A,Sur,Norte,13:00:00,5,28,2,36,4,11,12,2,2,0,0
22022020,13,71D,34A,Sur,Norte,13:15:00,8,41,1,25,9,7,3,0,4,0,0
22022020,13,71D,34A,Sur,Norte,13:30:00,6,28,3,28,2,9,5,2,0,0,0
22022020,13,71D,34A,Sur,Norte,13:45:00,3,31,1,41,4,8,2,1,3,0,0
22022020,13,71D,34A,Sur,Norte,14:00:00,5,30,1,19,15,24,10,3,1,0,0
22022020,13,71D,34A,Sur,Norte,14:15:00,6,17,1,24,15,6,12,0,3,0,0
22022020,13,71D,34A,Sur,Norte,14:30:00,3,31,0,22,4,12,4,0,2,0,0
22022020,13,71D,34A,Sur,Norte,14:45:00,2,32,2,25,6,8,2,1,1,0,0
22022020,13,71D,34A,Sur,Norte,15:00:00,8,36,1,24,5,15,3,0,1,0,0
22022020,13,71D,34A,Sur,Norte,15:15:00,7,14,2,10,8,8,2,0,4,0,0
22022020,13,71D,34A,Sur,Norte,15:30:00,2,27,0,24,6,12,10,0,0,0,0
