etiqueta;acumulado;frame;tiempo;
motociclista;1.0;59900.0;1797
particular;1.0;61400.0;1842
camion;1.0;76800.0;2304
peaton;1.0;99800.0;2994
camion;2.0;140466.666667;4214
motociclista;2.0;144033.333333;4321
taxi;1.0;147833.333333;4435
peaton;2.0;180666.666667;5420


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;2.0;300.05
particular;1.0;300.05
taxi;1.0;300.05
motociclista;2.0;300.05
bus;0.0;300.05
camion;2.0;300.05
minivan;0.0;300.05
ciclista;0.0;300.05
tractomula;0.0;300.05
scooter;0.0;300.05
bicitaxi;0.0;300.05
Fin de archivo;
AYUDA;manual  ; en ;https://docs.google.com/document/d/1Y2eYLjje2taNnJwVAONLIpsGVm4aj8_jssrNITejFd0/edit?usp=sharing
