FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
25022020,12,71D,WS,Occidente,,06:00:00,0,1,0,1,2,0,1,0,0,0,0
25022020,12,71D,WS,Occidente,,06:15:00,1,3,0,0,1,0,2,1,0,0,0
25022020,12,71D,WS,Occidente,,06:30:00,0,3,0,0,0,0,1,0,0,0,0
25022020,12,71D,WS,Occidente,,06:45:00,0,1,1,1,0,0,1,0,0,0,0
25022020,12,71D,WS,Occidente,,07:00:00,1,4,0,1,2,0,2,1,0,0,0
25022020,12,71D,WS,Occidente,,07:15:00,0,1,0,0,1,0,1,1,0,0,0
25022020,12,71D,WS,Occidente,,07:30:00,0,3,0,0,0,0,1,0,0,0,0
25022020,12,71D,WS,Occidente,,07:45:00,0,3,1,0,0,0,1,1,0,0,0
25022020,12,71D,WS,Occidente,,08:00:00,0,1,0,0,0,0,1,1,0,0,0
25022020,12,71D,WS,Occidente,,08:15:00,0,5,0,1,0,0,0,0,0,0,0
25022020,12,71D,WS,Occidente,,08:30:00,0,10,0,3,0,2,0,0,0,0,0
25022020,12,71D,WS,Occidente,,08:45:00,0,4,0,0,0,0,0,1,0,0,0
25022020,12,71D,WS,Occidente,,09:00:00,1,5,0,0,0,0,1,0,0,0,0
25022020,12,71D,WS,Occidente,,09:15:00,0,1,1,0,0,0,0,0,0,0,0
25022020,12,71D,WS,Occidente,,09:30:00,2,2,0,1,0,0,0,0,0,0,0
25022020,12,71D,WS,Occidente,,09:45:00,0,5,0,0,0,0,1,0,0,0,0
25022020,12,71D,WS,Occidente,,10:00:00,0,1,0,3,0,1,0,0,0,0,0
25022020,12,71D,WS,Occidente,,10:15:00,0,6,1,2,0,2,1,0,0,0,0
25022020,12,71D,WS,Occidente,,10:30:00,1,3,1,1,0,3,0,1,0,0,0
25022020,12,71D,WS,Occidente,,10:45:00,0,4,1,2,0,0,1,0,0,0,0
25022020,12,71D,WS,Occidente,,11:00:00,0,8,0,2,1,1,0,0,0,0,0
25022020,12,71D,WS,Occidente,,11:15:00,1,8,1,1,0,1,1,2,0,0,0
25022020,12,71D,WS,Occidente,,11:30:00,0,9,0,2,0,2,0,0,0,0,0
25022020,12,71D,WS,Occidente,,11:45:00,1,5,1,4,0,0,1,0,0,0,0
25022020,12,71D,WS,Occidente,,12:00:00,1,6,0,0,0,1,3,1,0,0,0
25022020,12,71D,WS,Occidente,,12:15:00,3,9,0,3,0,4,1,1,0,0,0
25022020,12,71D,WS,Occidente,,12:30:00,1,5,2,1,0,1,0,0,0,0,0
25022020,12,71D,WS,Occidente,,12:45:00,2,9,0,1,0,0,0,0,0,0,0
25022020,12,71D,WS,Occidente,,13:00:00,0,7,2,2,0,1,0,1,0,0,0
25022020,12,71D,WS,Occidente,,13:15:00,1,6,0,2,1,1,1,1,0,0,0
25022020,12,71D,WS,Occidente,,13:30:00,1,8,1,0,0,2,1,1,0,0,0
25022020,12,71D,WS,Occidente,,13:45:00,0,10,1,0,1,1,0,2,0,0,0
25022020,12,71D,WS,Occidente,,14:00:00,0,7,0,4,1,1,1,1,0,0,0
25022020,12,71D,WS,Occidente,,14:15:00,0,7,1,3,0,1,1,1,0,0,0
25022020,12,71D,WS,Occidente,,14:30:00,2,9,1,2,1,0,1,0,0,0,0
25022020,12,71D,WS,Occidente,,14:45:00,0,11,1,2,1,0,2,0,0,0,0
25022020,12,71D,WS,Occidente,,15:00:00,0,6,0,3,0,0,1,1,0,0,0
25022020,12,71D,WS,Occidente,,15:15:00,0,6,0,0,1,0,2,0,0,0,0
25022020,12,71D,WS,Occidente,,15:30:00,0,3,1,0,0,0,3,2,0,0,0
25022020,12,71D,WS,Occidente,,15:45:00,2,6,2,2,1,0,3,0,0,0,0
25022020,12,71D,WS,Occidente,,16:00:00,1,7,0,2,1,0,4,1,0,0,0
25022020,12,71D,WS,Occidente,,16:15:00,1,10,1,0,2,0,2,0,0,0,0
25022020,12,71D,WS,Occidente,,16:30:00,2,6,2,2,1,0,2,0,0,0,0
25022020,12,71D,WS,Occidente,,16:45:00,1,6,1,2,1,0,0,0,0,0,0
25022020,12,71D,WS,Occidente,,17:00:00,0,9,1,1,1,0,0,0,0,0,0
25022020,12,71D,WS,Occidente,,17:15:00,1,10,0,0,0,0,1,0,0,0,0
25022020,12,71D,WS,Occidente,,17:30:00,3,6,1,3,1,0,0,0,0,0,0
25022020,12,71D,WS,Occidente,,17:45:00,0,9,2,2,0,1,0,0,0,0,0
